,Link,Overall Grade,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,Summary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,Hispanic,Two or more races,African American,American Indian or Alaska native,Asian,Hawaiian or other Pacific Islander,Other race,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/wayne-county-ne/,A minus,B+,B+,B+,B+,C+,B+,A,A minus,C+,C+,B,"Wayne County is located in Nebraska with a population of 9,332. In Wayne County, most residents own their homes. Many young professionals live in Wayne County and residents tend to be conservative.",9332,137200,655,56456,-0.3691954022988506,-0.3832391713747646,-0.10163423133841476,0.36,0.64,,,,,,,,,,,,,,,0.11,0.1,0.23,0.09,0.11,0.09,0.12,0.16,0.1,-0.16666666666666663,0.22,0.09999999999999987,0.36,0.24137931034482762,0.28,0.03703703703703698,0.04,-0.6666666666666666,3.25,4,0,2,1,1,0,0.008,0.12300000000000001,0.022000000000000002,0.9,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.49,0.51,0.28,0.14,0.21,0.29,0.08,0.4,0.24,0.22,0.14
0,https://www.niche.com/places-to-live/c/horry-county-sc/,A minus,A minus,B minus,A,B+,B+,B minus,B+,B,A minus,A,B,"Horry County is located in South Carolina with a population of 332,172. In Horry County, most residents own their homes. Many young professionals and retirees live in Horry County and residents tend to be conservative.",332172,181500,959,50704,-0.16551724137931034,-0.09698681732580039,-0.19316391642665054,0.28,0.72,580,1.0516448532012737,8.6,0.4098360655737705,136.4,2.3513513513513513,224.9,0.6597785977859778,938.8,0.8772245550889821,6893.5,2.37453495202663,675.8,1.3795774647887322,0.1,0.09,0.07,0.12,0.11,0.13,0.15,0.23,0.08,-0.33333333333333326,0.15,-0.2500000000000001,0.34,0.1724137931034484,0.32,0.18518518518518512,0.1,-0.16666666666666663,3.7,10,3,2,4,1,0,0.033,0.149,0.036000000000000004,0.77,0.06,0.01,0.13,0.0,0.01,0.0,0.0,0.52,0.48,0.22,0.22,0.26,0.23,0.06,0.29,0.35,0.24,0.12
0,https://www.niche.com/places-to-live/c/comanche-county-ok/,A minus,B,B minus,A,B+,A,B,B+,B+,B+,C,A minus,"Comanche County is located in Oklahoma with a population of 121,762. In Comanche County, most residents own their homes. Many families and young professionals live in Comanche County and residents tend to be conservative.",121762,124600,835,52161,-0.4271264367816092,-0.2137476459510358,-0.16997915440064926,0.47,0.53,597,1.1117792713123453,7.8,0.278688524590164,83.2,1.0442260442260443,129.2,-0.04649446494464948,1193,1.3855228954209156,2095.3,0.025700019580967348,311.2,0.09577464788732382,0.14,0.1,0.13,0.17,0.13,0.11,0.11,0.12,0.09,-0.25,0.13,-0.35,0.35,0.2068965517241379,0.33,0.2222222222222221,0.1,-0.16666666666666663,,,,,,,,0.047,0.159,0.026000000000000002,0.56,0.13,0.08,0.16,0.04,0.02,0.0,0.0,0.48,0.52,0.22,0.21,0.23,0.27,0.06,0.32,0.3,0.23,0.15
0,https://www.niche.com/places-to-live/c/clark-county-il/,B minus,B minus,B+,B,B minus,C,B,B minus,A minus,C+,B,B minus,"Clark County is located in Illinois with a population of 15,716. In Clark County, most residents own their homes. Many retirees live in Clark County and residents tend to be conservative.",15716,92500,687,56531,-0.5747126436781609,-0.3531073446327684,-0.10044078099390541,0.23,0.77,40,-0.8585072515033605,0,-1.0,0,-1.0,20,-0.8523985239852399,120,-0.7600479904019196,800.3,-0.6082337967495595,20,-0.9295774647887324,0.12,0.11,0.07,0.11,0.11,0.13,0.14,0.19,0.07,-0.41666666666666663,0.12,-0.4,0.33,0.13793103448275867,0.4,0.4814814814814814,0.07,-0.41666666666666663,4,1,0,1,0,0,0,0.036000000000000004,0.111,0.009000000000000001,0.97,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.51,0.49,0.19,0.2,0.25,0.29,0.07,0.24,0.3,0.3,0.16
0,https://www.niche.com/places-to-live/c/yell-county-ar/,B minus,B,B,C,B,B+,B minus,B,A,C,B,B minus,"Yell County is located in Arkansas with a population of 21,464. In Yell County, most residents own their homes. Many families live in Yell County and residents tend to be conservative.",21464,109400,573,43923,-0.4970114942528736,-0.46045197740113,-0.30106774024155436,0.29,0.71,292.9,0.03608065086664314,0,-1.0,189.5,3.656019656019656,51.7,-0.6184501845018451,809.6,0.618876224755049,1102.5,-0.4602995887996867,258.4,-0.09014084507042264,0.12,0.12,0.08,0.11,0.12,0.13,0.14,0.17,0.04,-0.6666666666666666,0.09,-0.55,0.25,-0.13793103448275856,0.4,0.4814814814814814,0.22,0.8333333333333335,5,1,1,0,0,0,0,0.024,0.163,0.07400000000000001,0.75,0.2,0.01,0.02,0.0,0.01,0.0,0.0,0.5,0.5,0.25,0.26,0.23,0.22,0.04,0.33,0.38,0.22,0.08
0,https://www.niche.com/places-to-live/c/gloucester-county-va/,B minus,B minus,C+,B,B minus,B minus,B minus,B,B,B+,B+,C minus,"Gloucester County is located in Virginia with a population of 37,222. In Gloucester County, most residents own their homes. Many young professionals live in Gloucester County and residents tend to be conservative.",37222,230000,1084,70537,0.05747126436781613,0.020715630885122405,0.12243209267539745,0.22,0.78,,,,,,,,,,,,,,,0.11,0.09,0.08,0.12,0.11,0.15,0.16,0.19,0.09,-0.25,0.14,-0.29999999999999993,0.34,0.1724137931034484,0.32,0.18518518518518512,0.1,-0.16666666666666663,3.55,83,21,22,27,8,5,0.019,0.08800000000000001,0.005,0.85,0.04,0.02,0.09,0.0,0.01,0.0,0.0,0.51,0.49,0.13,0.15,0.24,0.36,0.12,0.23,0.26,0.3,0.21
0,https://www.niche.com/places-to-live/c/chickasaw-county-ia/,B minus,B minus,A minus,B,B minus,C,B+,C,A,B,C+,B+,"Chickasaw County is located in Iowa with a population of 12,026. In Chickasaw County, most residents own their homes. Many retirees live in Chickasaw County and residents tend to lean conservative.",12026,119100,630,60034,-0.4524137931034483,-0.4067796610169492,-0.044698693569689585,0.19,0.81,117.6,-0.5840113194198797,0,-1.0,29.4,-0.2776412776412778,0,-1.0,117.6,-0.7648470305938813,499.9,-0.7552868611709418,88.2,-0.6894366197183098,0.13,0.1,0.08,0.1,0.1,0.12,0.16,0.2,0.04,-0.6666666666666666,0.13,-0.35,0.32,0.10344827586206917,0.44,0.6296296296296295,0.07,-0.41666666666666663,,,,,,,,0.012,0.067,0.013000000000000001,0.96,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.49,0.51,0.16,0.22,0.23,0.33,0.06,0.24,0.29,0.33,0.15
0,https://www.niche.com/places-to-live/c/clinton-county-in/,B minus,C+,B,B,B,B,B,C+,A minus,C,B,B minus,"Clinton County is located in Indiana with a population of 32,273. In Clinton County, most residents own their homes. Many families live in Clinton County and residents tend to be conservative.",32273,111500,726,54286,-0.4873563218390805,-0.3163841807909604,-0.1361647279728848,0.29,0.71,37.8,-0.8662893526706756,0,-1.0,44.1,0.08353808353808345,12.6,-0.9070110701107011,447.3,-0.10557888422315542,2557.8,0.2521049539847269,151.2,-0.46760563380281694,0.15,0.11,0.08,0.12,0.12,0.12,0.13,0.16,0.05,-0.5833333333333333,0.11,-0.45000000000000007,0.26,-0.10344827586206884,0.43,0.5925925925925926,0.14,0.16666666666666674,,,,,,,,0.025,0.12300000000000001,0.054000000000000006,0.82,0.16,0.01,0.01,0.0,0.0,0.0,0.0,0.5,0.5,0.18,0.23,0.27,0.29,0.04,0.26,0.36,0.27,0.12
0,https://www.niche.com/places-to-live/c/hill-county-mt/,B minus,B minus,C+,B+,B minus,B+,B minus,B minus,C+,B minus,C,A,"Hill County is located in Montana with a population of 16,436. In Hill County, most residents own their homes. Many families and young professionals live in Hill County and residents tend to lean conservative.",16436,143600,615,49321,-0.33977011494252873,-0.42090395480225984,-0.2151711407794027,0.38,0.62,697,1.465511142553944,0,-1.0,181.8,3.4668304668304666,80.8,-0.403690036900369,525.3,0.05038992201559678,3282.8,0.6070099862933229,242.4,-0.14647887323943665,0.17,0.11,0.1,0.13,0.11,0.1,0.13,0.15,0.06,-0.5,0.2,0.0,0.35,0.2068965517241379,0.3,0.11111111111111094,0.09,-0.25,,,,,,,,0.036000000000000004,0.18600000000000003,0.005,0.69,0.04,0.04,0.0,0.22,0.0,0.0,0.0,0.49,0.51,0.28,0.19,0.22,0.27,0.05,0.33,0.29,0.25,0.13
0,https://www.niche.com/places-to-live/c/franklin-county-pa/,B minus,B,C+,B+,B,B minus,B,B minus,B minus,B+,A minus,B minus,"Franklin County is located in Pennsylvania with a population of 154,147. In Franklin County, most residents own their homes. Many families and retirees live in Franklin County and residents tend to be conservative.",154147,180400,883,63379,-0.17057471264367818,-0.16854990583804141,0.00852919179542666,0.29,0.71,77,-0.7276264591439688,3.9,-0.360655737704918,15.4,-0.6216216216216217,50.1,-0.6302583025830258,288.9,-0.4223155368926216,1964.6,-0.03828079107107896,52,-0.8169014084507042,0.12,0.11,0.08,0.12,0.12,0.13,0.14,0.19,0.09,-0.25,0.13,-0.35,0.24,-0.1724137931034483,0.43,0.5925925925925926,0.12,0.0,5,1,1,0,0,0,0,0.03,0.09300000000000001,0.021,0.88,0.06,0.02,0.03,0.0,0.01,0.0,0.0,0.51,0.49,0.15,0.19,0.25,0.33,0.09,0.25,0.3,0.29,0.16
0,https://www.niche.com/places-to-live/c/chelan-county-wa/,B minus,B+,C minus,B,B+,A minus,B+,C minus,C minus,A,A,A,"Chelan County is located in Washington with a population of 76,229. In Chelan County, most residents own their homes. Many families and young professionals live in Chelan County and residents tend to lean conservative.",76229,292900,909,58795,0.3466666666666667,-0.14406779661016944,-0.0644144932609837,0.36,0.64,111.1,-0.6070038910505837,2.9,-0.5245901639344261,52.6,0.2923832923832923,46.8,-0.6546125461254613,359.7,-0.2807438512297541,1892.3,-0.07367338946543955,140.4,-0.5056338028169014,0.14,0.1,0.08,0.12,0.12,0.12,0.14,0.19,0.1,-0.16666666666666663,0.16,-0.20000000000000007,0.31,0.06896551724137945,0.26,-0.03703703703703709,0.17,0.41666666666666674,3.5,4,2,0,1,0,1,0.025,0.11699999999999999,0.076,0.68,0.28,0.02,0.01,0.01,0.01,0.0,0.0,0.5,0.5,0.18,0.2,0.25,0.26,0.11,0.26,0.33,0.24,0.17
0,https://www.niche.com/places-to-live/c/nelson-county-ky/,B minus,B minus,B,B+,B minus,C+,A,B minus,B+,B,B minus,C,"Nelson County is located in Kentucky with a population of 45,650. In Nelson County, most residents own their homes. Many families live in Nelson County and residents tend to be conservative.",45650,154700,761,60127,-0.2887356321839081,-0.28342749529190203,-0.043218815142497924,0.24,0.76,69.5,-0.7541563494870888,6.9,0.1311475409836067,48.6,0.1941031941031941,55.6,-0.5896678966789668,555.7,0.11117776444711058,1708.8,-0.16350107695320149,305.6,0.07605633802816913,0.13,0.11,0.08,0.12,0.12,0.14,0.14,0.15,0.07,-0.41666666666666663,0.11,-0.45000000000000007,0.35,0.2068965517241379,0.37,0.37037037037037024,0.1,-0.16666666666666663,3.8,5,2,1,1,1,0,0.028999999999999998,0.09,0.006,0.9,0.02,0.02,0.05,0.0,0.01,0.0,0.0,0.5,0.5,0.17,0.19,0.26,0.29,0.08,0.24,0.32,0.28,0.17
0,https://www.niche.com/places-to-live/c/chickasaw-county-ms/,B minus,B+,B,C,B,A,C,B,A,C minus,C+,C,"Chickasaw County is located in Mississippi with a population of 17,193. In Chickasaw County, most residents own their homes. Many families live in Chickasaw County and residents tend to have moderate political views.",17193,66500,625,36548,-0.6942528735632184,-0.41148775894538603,-0.4184236907849721,0.3,0.7,,,,,,,,,,,,,,,0.14,0.11,0.09,0.12,0.11,0.13,0.13,0.17,0.03,-0.75,0.1,-0.5,0.25,-0.13793103448275856,0.38,0.40740740740740744,0.25,1.0833333333333335,3.47,17,3,3,10,1,0,0.02,0.201,0.015,0.5,0.05,0.01,0.44,0.0,0.0,0.0,0.0,0.52,0.48,0.34,0.25,0.18,0.18,0.04,0.35,0.36,0.21,0.08
0,https://www.niche.com/places-to-live/c/craig-county-ok/,B minus,B minus,B,C+,B,A minus,B minus,B,A minus,C,B minus,C+,"Craig County is located in Oklahoma with a population of 14,390. In Craig County, most residents own their homes. Many retirees live in Craig County and residents tend to be conservative.",14390,109000,752,43329,-0.4988505747126437,-0.29190207156308856,-0.3105198669700683,0.3,0.7,120.9,-0.572338167668907,0,-1.0,51.8,0.2727272727272725,17.3,-0.8723247232472324,604.6,0.20895820835832835,1882.9,-0.07827491678088894,172.7,-0.3919014084507043,0.12,0.1,0.08,0.12,0.12,0.13,0.14,0.2,0.04,-0.6666666666666666,0.1,-0.5,0.33,0.13793103448275867,0.4,0.4814814814814814,0.13,0.08333333333333348,3,1,0,0,1,0,0,0.027999999999999997,0.184,0.01,0.63,0.04,0.08,0.03,0.21,0.01,0.0,0.0,0.49,0.51,0.27,0.25,0.27,0.17,0.04,0.34,0.36,0.21,0.08
0,https://www.niche.com/places-to-live/c/miami-county-in/,B minus,B minus,B+,B+,B minus,B minus,B,B minus,A,C,B,B minus,"Miami County is located in Indiana with a population of 35,815. In Miami County, most residents own their homes. Many families live in Miami County and residents tend to be conservative.",35815,88700,714,50657,-0.592183908045977,-0.327683615819209,-0.19391181197587637,0.29,0.71,372.4,0.3172974885037141,0,-1.0,54.5,0.3390663390663389,45.4,-0.6649446494464945,545,0.08978204359128172,3288.2,0.6096534168787937,127.2,-0.552112676056338,0.11,0.1,0.09,0.13,0.13,0.14,0.13,0.17,0.05,-0.5833333333333333,0.08,-0.6000000000000001,0.31,0.06896551724137945,0.42,0.5555555555555554,0.14,0.16666666666666674,,,,,,,,0.03,0.151,0.008,0.89,0.03,0.01,0.05,0.01,0.01,0.0,0.0,0.47,0.53,0.23,0.21,0.27,0.24,0.05,0.29,0.32,0.27,0.12
0,https://www.niche.com/places-to-live/c/gasconade-county-mo/,B minus,B,B+,B,B minus,C,B+,B minus,A minus,B minus,B minus,C,"Gasconade County is located in Missouri with a population of 14,711. In Gasconade County, most residents own their homes. Many retirees live in Gasconade County and residents tend to be conservative.",14711,134200,611,54885,-0.3829885057471264,-0.4246704331450094,-0.12663303788807023,0.22,0.78,130.4,-0.538733639900955,0,-1.0,18.6,-0.542997542997543,18.6,-0.862730627306273,335.4,-0.32933413317336535,1416.1,-0.30678480516937534,111.8,-0.606338028169014,0.1,0.1,0.07,0.11,0.1,0.13,0.16,0.22,0.08,-0.33333333333333326,0.11,-0.45000000000000007,0.3,0.034482758620689724,0.39,0.4444444444444444,0.12,0.0,,,,,,,,0.017,0.08900000000000001,0.001,0.96,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.21,0.27,0.28,0.05,0.28,0.35,0.26,0.12
0,https://www.niche.com/places-to-live/c/spink-county-sd/,B minus,B minus,A minus,B,C+,C+,A,B minus,A,C,D minus,B+,"Spink County is located in South Dakota with a population of 6,483. In Spink County, most residents own their homes. Many retirees live in Spink County and residents tend to be conservative.",6483,82800,618,54423,-0.6193103448275863,-0.4180790960451978,-0.13398469201024776,0.26,0.74,,,,,,,,,,,,,,,0.12,0.12,0.07,0.1,0.1,0.11,0.16,0.2,0.04,-0.6666666666666666,0.17,-0.15000000000000002,0.32,0.10344827586206917,0.37,0.37037037037037024,0.09,-0.25,,,,,,,,0.013000000000000001,0.099,0.002,0.94,0.03,0.01,0.0,0.02,0.0,0.0,0.0,0.5,0.5,0.14,0.24,0.26,0.24,0.12,0.22,0.32,0.29,0.16
0,https://www.niche.com/places-to-live/c/lamar-county-al/,B minus,B+,A,C,B minus,B minus,B minus,B,A,C minus,C,C,"Lamar County is located in Alabama with a population of 13,885. In Lamar County, most residents own their homes. Many retirees live in Lamar County and residents tend to be conservative.",13885,80900,425,38364,-0.6280459770114942,-0.5998116760828625,-0.38952627977658605,0.24,0.76,272,-0.037849310222850985,0,-1.0,54.4,0.33660933660933656,108.8,-0.1970479704797048,870.5,0.7406518696260747,2502.7,0.22513217152927356,272,-0.04225352112676062,0.11,0.11,0.07,0.1,0.11,0.14,0.15,0.21,0.04,-0.6666666666666666,0.08,-0.6000000000000001,0.31,0.06896551724137945,0.4,0.4814814814814814,0.18,0.5,2,1,0,0,0,1,0,0.047,0.2,0.006999999999999999,0.86,0.02,0.01,0.11,0.0,0.0,0.0,0.01,0.51,0.49,0.33,0.23,0.22,0.19,0.04,0.37,0.3,0.24,0.09
0,https://www.niche.com/places-to-live/c/jefferson-county-id/,B minus,B,B+,B,B,B minus,A,C+,C+,B minus,B minus,B,"Jefferson County is located in Idaho with a population of 28,534. In Jefferson County, most residents own their homes. Many families and young professionals live in Jefferson County and residents tend to be conservative.",28534,203700,796,63048,-0.06344827586206891,-0.25047080979284364,0.0032620976083255204,0.19,0.81,98.1,-0.6529890343119915,0,-1.0,24.5,-0.3980343980343981,24.5,-0.8191881918819188,147.1,-0.7058588282343532,1373.2,-0.32778539259839434,73.6,-0.7408450704225352,0.18,0.16,0.09,0.12,0.13,0.11,0.11,0.11,0.07,-0.41666666666666663,0.18,-0.10000000000000009,0.4,0.3793103448275863,0.25,-0.07407407407407418,0.1,-0.16666666666666663,,,,,,,,0.03,0.067,0.03,0.87,0.11,0.01,0.0,0.01,0.0,0.0,0.0,0.49,0.51,0.11,0.16,0.31,0.32,0.09,0.32,0.26,0.27,0.15
0,https://www.niche.com/places-to-live/c/hancock-county-il/,B minus,B minus,B+,B,B minus,C,B,C+,A,B minus,B minus,C+,"Hancock County is located in Illinois with a population of 17,983. In Hancock County, most residents own their homes. Many retirees live in Hancock County and residents tend to be conservative.",17983,85600,617,52561,-0.6064367816091953,-0.41902071563088517,-0.16361408589659943,0.19,0.81,53.7,-0.8100459851432614,0,-1.0,53.7,0.3194103194103195,0,-1.0,187.8,-0.6244751049790043,751.3,-0.6322204816917956,53.7,-0.8109154929577465,0.11,0.1,0.07,0.1,0.11,0.13,0.16,0.23,0.07,-0.41666666666666663,0.14,-0.29999999999999993,0.36,0.24137931034482762,0.37,0.37037037037037024,0.07,-0.41666666666666663,,,,,,,,0.033,0.134,0.004,0.96,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.5,0.5,0.22,0.2,0.26,0.26,0.06,0.26,0.32,0.28,0.13
0,https://www.niche.com/places-to-live/c/buchanan-county-ia/,B minus,B minus,B+,B+,B minus,C,A minus,C,A minus,C+,C+,B+,"Buchanan County is located in Iowa with a population of 21,118. In Buchanan County, most residents own their homes. Many families live in Buchanan County and residents tend to lean conservative.",21118,142500,678,64837,-0.3448275862068966,-0.3615819209039548,0.031729866492688164,0.21,0.79,132.7,-0.5305978068623983,0,-1.0,33.2,-0.1842751842751843,33.2,-0.7549815498154981,630.5,0.2607478504299139,1211.2,-0.407088310162522,99.6,-0.6492957746478873,0.15,0.12,0.07,0.11,0.12,0.12,0.13,0.18,0.06,-0.5,0.15,-0.2500000000000001,0.34,0.1724137931034484,0.39,0.4444444444444444,0.06,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
