,Link,Overall Grade,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,Summary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,African American,Hispanic,Two or more races,American Indian or Alaska native,Asian,Hawaiian or other Pacific Islander,Other race,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/park-county-wy/,B,A minus,B,B,B,C+,B,C,C,A minus,B,A,"Park County is located in Wyoming with a population of 29,148. In Park County, most residents own their homes. Many young professionals and retirees live in Park County and residents tend to be conservative.",29148,268500,882,63582,0.23448275862069,-0.169491525423729,0.011759464061232,0.27,0.73,98.1,-0.652989034311992,0,-1,98.1,1.41031941031941,6.1,-0.954981549815498,282.1,-0.435912817436513,1398.2,-0.315547288036029,42.9,-0.848943661971831,0.1,0.1,0.08,0.11,0.11,0.11,0.16,0.22,0.13,0.083333333333334,0.21,0.05,0.36,0.241379310344828,0.26,-0.037037037037037,0.04,-0.666666666666667,5,1,1,0,0,0,0,0.018,0.084,0.01,0.91,0.01,0.05,0.02,0,0.01,0,0,0.51,0.49,0.16,0.16,0.3,0.31,0.08,0.24,0.31,0.26,0.19
0,https://www.niche.com/places-to-live/c/luzerne-county-pa/,B,B minus,C+,A,B,B,B minus,C,B,B+,A minus,B+,"Luzerne County is located in Pennsylvania with a population of 317,663. In Luzerne County, most residents own their homes. Many young professionals and retirees live in Luzerne County and residents tend to lean conservative.",317663,127000,785,53473,-0.416091954022988,-0.260828625235405,-0.149101729707366,0.32,0.68,206.7,-0.268836222143615,3.2,-0.475409836065574,15.6,-0.616707616707617,82.9,-0.388191881918819,272.8,-0.454509098180364,1372.7,-0.328030154689642,67.7,-0.761619718309859,0.1,0.09,0.09,0.13,0.12,0.14,0.14,0.2,0.09,-0.25,0.14,-0.3,0.28,-0.03448275862069,0.39,0.444444444444444,0.1,-0.166666666666667,3.38,13,2,4,5,1,1,0.037,0.146,0.036,0.82,0.04,0.12,0.01,0,0.01,0,0,0.51,0.49,0.23,0.2,0.22,0.26,0.08,0.28,0.32,0.25,0.15
0,https://www.niche.com/places-to-live/c/orange-county-tx/,B,B minus,B,B,B,B,B+,A,A minus,C+,B,B minus,"Orange County is located in Texas with a population of 84,069. In Orange County, most residents own their homes. Many families live in Orange County and residents tend to be conservative.",84069,113500,825,59399,-0.47816091954023,-0.22316384180791,-0.054803239819869,0.25,0.75,313.7,0.109656880084896,9,0.475409836065574,15.8,-0.611793611793612,117.3,-0.134317343173432,557.4,0.114577084583083,1498.4,-0.266496964950068,232.4,-0.18169014084507,0.14,0.11,0.08,0.13,0.12,0.13,0.13,0.16,0.03,-0.75,0.12,-0.4,0.35,0.206896551724138,0.37,0.37037037037037,0.12,0,3.5,18,2,8,6,1,1,0.031,0.131,0.022,0.81,0.09,0.08,0.01,0,0.01,0,0,0.5,0.5,0.19,0.19,0.21,0.28,0.12,0.28,0.26,0.25,0.22
0,https://www.niche.com/places-to-live/c/johnson-county-ne/,B,B,A,C+,B minus,B,B,A,A minus,C minus,C+,B,"Johnson County is located in Nebraska with a population of 5,161. In Johnson County, most residents own their homes. Many retirees live in Johnson County and residents tend to be conservative.",5161,94400,646,54712,-0.565977011494253,-0.391713747645951,-0.129385930016072,0.27,0.73,,,,,,,,,,,,,,,0.1,0.09,0.08,0.13,0.14,0.14,0.14,0.18,0.05,-0.583333333333333,0.12,-0.4,0.26,-0.103448275862069,0.43,0.592592592592593,0.14,0.166666666666667,,,,,,,,0.01,0.085,0.026,0.8,0.06,0.1,0.01,0.01,0.02,0,0,0.4,0.6,0.21,0.19,0.27,0.27,0.06,0.29,0.31,0.28,0.12
0,https://www.niche.com/places-to-live/c/hubbard-county-mn/,B,B,B,B+,B,C,B,C minus,B+,B+,A minus,B+,"Hubbard County is located in Minnesota with a population of 21,019. In Hubbard County, most residents own their homes. Many retirees live in Hubbard County and residents tend to be conservative.",21019,193600,696,56709,-0.109885057471264,-0.344632768361582,-0.097608325509603,0.19,0.81,159.9,-0.434382737884683,0,-1,91.3,1.24324324324324,22.8,-0.831734317343173,639.4,0.278544291141771,5846.1,1.86180732328177,205.5,-0.276408450704225,0.12,0.1,0.06,0.09,0.1,0.12,0.17,0.25,0.09,-0.25,0.18,-0.1,0.34,0.172413793103448,0.31,0.148148148148148,0.07,-0.416666666666667,,,,,,,,0.023,0.118,0.011,0.93,0.01,0.02,0.02,0.02,0.01,0,0,0.49,0.51,0.2,0.2,0.25,0.29,0.07,0.27,0.32,0.27,0.15
0,https://www.niche.com/places-to-live/c/arkansas-county-ar/,B,B minus,B+,B minus,B,B+,B minus,B,A,C+,B minus,B+,"Arkansas County is located in Arkansas with a population of 17,914. In Arkansas County, most residents own their homes. Many families live in Arkansas County and residents tend to be conservative.",17914,88600,648,46696,-0.59264367816092,-0.389830508474576,-0.256941902837229,0.35,0.65,524.9,0.856738592147152,16.7,1.73770491803279,108.3,1.66093366093366,50,-0.6309963099631,991.5,0.982603479304139,2674.6,0.309281378500098,141.6,-0.501408450704225,0.13,0.1,0.08,0.12,0.12,0.13,0.15,0.19,0.05,-0.583333333333333,0.11,-0.45,0.29,0,0.39,0.444444444444444,0.16,0.333333333333333,5,3,3,0,0,0,0,0.035,0.173,0.004,0.7,0.26,0.03,0.01,0,0,0,0,0.52,0.48,0.3,0.18,0.25,0.21,0.06,0.33,0.3,0.25,0.11
0,https://www.niche.com/places-to-live/c/vilas-county-wi/,B,A minus,C+,A minus,B,B minus,B minus,C minus,B,B minus,A minus,B,"Vilas County is located in Wisconsin with a population of 21,751. In Vilas County, most residents own their homes. Many retirees live in Vilas County and residents tend to be conservative.",21751,202900,699,47072,-0.067126436781609,-0.34180790960452,-0.250958738443423,0.22,0.78,140.5,-0.503006720905554,70.3,10.5245901639344,0,-1,0,-1,491.9,-0.016396720655869,3654.3,0.788868220090073,210.8,-0.257746478873239,0.08,0.08,0.05,0.08,0.08,0.13,0.19,0.31,0.1,-0.166666666666667,0.19,-0.05,0.35,0.206896551724138,0.3,0.111111111111111,0.06,-0.5,,,,,,,,0.038,0.127,0.005,0.85,0,0.03,0.04,0.08,0.01,0,0,0.49,0.51,0.24,0.24,0.23,0.22,0.08,0.29,0.32,0.25,0.14
0,https://www.niche.com/places-to-live/c/carlton-county-mn/,B,B+,B,B+,B+,B minus,B,C minus,B+,B+,B+,B minus,"Carlton County is located in Minnesota with a population of 35,633. In Carlton County, most residents own their homes. Many families and young professionals live in Carlton County and residents tend to lean liberal.",35633,171400,776,63098,-0.211954022988506,-0.269303201506591,0.004057731171332,0.2,0.8,187.4,-0.337106473293244,0,-1,20.1,-0.506142506142506,13.4,-0.901107011070111,334.6,-0.330933813237352,3373,0.651165067554337,167.3,-0.410915492957746,0.12,0.11,0.07,0.12,0.13,0.14,0.15,0.17,0.06,-0.5,0.16,-0.2,0.4,0.379310344827586,0.32,0.185185185185185,0.06,-0.5,4.5,2,1,1,0,0,0,0.024,0.112,0.006,0.88,0.02,0.02,0.03,0.05,0.01,0,0,0.48,0.52,0.16,0.19,0.25,0.32,0.09,0.27,0.27,0.29,0.17
0,https://www.niche.com/places-to-live/c/clay-county-ne/,B,B,A minus,B minus,B,C+,A minus,B minus,A,C+,C,B,"Clay County is located in Nebraska with a population of 6,203. In Clay County, most residents own their homes. Many retirees live in Clay County and residents tend to be conservative.",6203,91300,607,57173,-0.580229885057471,-0.428436911487759,-0.090224846044906,0.2,0.8,,,,,,,,,,,,,,,0.14,0.11,0.07,0.11,0.1,0.12,0.15,0.2,0.06,-0.5,0.14,-0.3,0.37,0.275862068965517,0.34,0.259259259259259,0.08,-0.333333333333333,,,,,,,,0.023,0.106,0.023,0.89,0,0.09,0.01,0,0,0,0,0.49,0.51,0.2,0.19,0.27,0.28,0.06,0.26,0.32,0.29,0.13
0,https://www.niche.com/places-to-live/c/mercer-county-pa/,B,B,B,A minus,B+,C+,B minus,C minus,B+,B+,B+,B,"Mercer County is located in Pennsylvania with a population of 111,518. In Mercer County, most residents own their homes. Many young professionals and retirees live in Mercer County and residents tend to be conservative.",111518,121100,689,50696,-0.443218390804598,-0.351224105461394,-0.193291217796732,0.27,0.73,225.4,-0.202688362221436,5.4,-0.114754098360656,32.4,-0.203931203931204,63.4,-0.53210332103321,373.9,-0.252349530093981,1557.8,-0.237419228509888,62.1,-0.781338028169014,0.1,0.1,0.1,0.1,0.11,0.13,0.15,0.21,0.08,-0.333333333333333,0.14,-0.3,0.24,-0.172413793103448,0.43,0.592592592592593,0.1,-0.166666666666667,4.43,7,4,2,1,0,0,0.03,0.137,0.005,0.9,0.06,0.01,0.02,0,0.01,0,0,0.51,0.49,0.23,0.22,0.24,0.26,0.06,0.31,0.32,0.24,0.13
0,https://www.niche.com/places-to-live/c/chaves-county-nm/,B,B+,B minus,B minus,B+,A minus,B minus,A,C+,B,B+,A minus,"Chaves County is located in New Mexico with a population of 65,144. In Chaves County, most residents own their homes. Many families live in Chaves County and residents tend to be conservative.",65144,108700,771,43359,-0.500229885057471,-0.274011299435028,-0.310042486832265,0.31,0.69,487.9,0.725857799787761,10.1,0.655737704918033,85,1.08845208845209,38.5,-0.715867158671587,862.4,0.724455108978204,2971.8,0.454767965537498,198.4,-0.301408450704225,0.15,0.12,0.1,0.13,0.11,0.12,0.12,0.16,0.06,-0.5,0.12,-0.4,0.33,0.137931034482759,0.28,0.037037037037037,0.22,0.833333333333333,,,,,,,,0.03,0.192,0.07,0.39,0.01,0.57,0.01,0.01,0.01,0,0,0.5,0.5,0.3,0.22,0.22,0.21,0.05,0.35,0.32,0.23,0.11
0,https://www.niche.com/places-to-live/c/knox-county-me/,B,B,C+,B+,B,C,B,C,B minus,A,A minus,A minus,"Knox County is located in Maine with a population of 39,759. In Knox County, most residents own their homes. Many retirees live in Knox County and residents tend to lean liberal.",39759,213400,856,57751,-0.018850574712644,-0.193973634651601,-0.081027322056554,0.23,0.77,49.6,-0.824548991864167,0,-1,11,-0.72972972972973,0,-1,148.7,-0.702659468106379,1415.6,-0.307029567260623,27.5,-0.903169014084507,0.09,0.09,0.06,0.1,0.11,0.13,0.17,0.24,0.12,0,0.21,0.05,0.27,-0.068965517241379,0.33,0.222222222222222,0.06,-0.5,4,2,1,0,1,0,0,0.02,0.099,0.011,0.95,0,0.02,0.02,0,0.01,0,0,0.5,0.5,0.19,0.19,0.24,0.29,0.09,0.27,0.31,0.26,0.16
0,https://www.niche.com/places-to-live/c/blaine-county-id/,B,A,C minus,B,B+,B+,B+,C minus,D+,A+,B,A minus,"Blaine County is located in Idaho with a population of 22,373. In Blaine County, most residents own their homes. Many families live in Blaine County and residents tend to be liberal.",22373,428900,933,56694,0.971954022988506,-0.121468926553672,-0.097847015578505,0.3,0.7,128.5,-0.545454545454545,0,-1,20.3,-0.501228501228501,0,-1,148.8,-0.70245950809838,399.1,-0.804630898766399,54.1,-0.809507042253521,0.11,0.11,0.07,0.1,0.12,0.14,0.17,0.18,0.12,0,0.24,0.2,0.28,-0.03448275862069,0.26,-0.037037037037037,0.11,-0.083333333333333,,,,,,,,0.014,0.126,0.108,0.75,0,0.23,0.01,0.01,0.01,0,0,0.49,0.51,0.2,0.17,0.26,0.26,0.11,0.21,0.35,0.28,0.16
0,https://www.niche.com/places-to-live/c/hancock-county-me/,B,B,B minus,B+,B+,C,B,D+,B minus,A,A,B,"Hancock County is located in Maine with a population of 54,601. In Hancock County, most residents own their homes. Many retirees live in Hancock County and residents tend to lean liberal.",54601,212700,818,57178,-0.022068965517241,-0.229755178907721,-0.090145282688605,0.24,0.76,44.8,-0.841528121683764,4.5,-0.262295081967213,4.5,-0.889434889434889,4.5,-0.966789667896679,223.9,-0.552289542091582,1688.2,-0.173585275112591,44.8,-0.84225352112676,0.09,0.08,0.07,0.11,0.1,0.14,0.17,0.24,0.14,0.166666666666667,0.2,0,0.29,0,0.31,0.148148148148148,0.06,-0.5,,,,,,,,0.026,0.108,0.017,0.95,0.01,0.01,0.01,0,0.01,0,0,0.52,0.48,0.2,0.18,0.25,0.26,0.1,0.28,0.29,0.26,0.17
0,https://www.niche.com/places-to-live/c/henry-county-il/,B,B+,B,B+,B+,C+,B,C+,A minus,B minus,B,B minus,"Henry County is located in Illinois with a population of 49,267. In Henry County, most residents own their homes. Many young professionals and retirees live in Henry County and residents tend to lean conservative.",49267,119200,679,59933,-0.451954022988506,-0.360640301318267,-0.046305873366962,0.21,0.79,143.8,-0.491333569154581,4.2,-0.311475409836065,93.1,1.28746928746929,0,-1,266.5,-0.467106578684263,2157.1,0.055952614059135,33.8,-0.880985915492958,0.11,0.11,0.07,0.11,0.12,0.13,0.15,0.2,0.07,-0.416666666666667,0.16,-0.2,0.34,0.172413793103448,0.34,0.259259259259259,0.09,-0.25,,,,,,,,0.028,0.108,0.011,0.9,0.02,0.06,0.01,0,0,0,0,0.5,0.5,0.2,0.19,0.22,0.32,0.08,0.25,0.29,0.28,0.18
0,https://www.niche.com/places-to-live/c/wabaunsee-county-ks/,B,B,A,B minus,B+,C+,C+,B minus,A minus,B minus,B,C,"Wabaunsee County is located in Kansas with a population of 6,889. In Wabaunsee County, most residents own their homes. Residents of Wabaunsee County tend to be conservative.",6889,146700,669,61178,-0.32551724137931,-0.370056497175141,-0.026494597648107,0.15,0.85,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0.13,0.11,0.08,0.09,0.11,0.13,0.16,0.2,0.08,-0.333333333333333,0.16,-0.2,0.36,0.241379310344828,0.35,0.296296296296296,0.05,-0.583333333333333,,,,,,,,0.017,0.049,0.003,0.92,0.01,0.04,0.02,0,0.01,0,0,0.49,0.51,0.16,0.18,0.32,0.29,0.05,0.26,0.3,0.3,0.14
0,https://www.niche.com/places-to-live/c/newton-county-ga/,B,B minus,C+,B,B+,A,B minus,B,B,B,B+,C minus,"Newton County is located in Georgia with a population of 108,079. In Newton County, most residents own their homes. Many families and young professionals live in Newton County and residents tend to have moderate political views.",108079,151800,1010,56316,-0.302068965517241,-0.048964218455744,-0.103862005314832,0.32,0.68,190.3,-0.326848249027237,22.4,2.67213114754098,61.6,0.513513513513513,139.9,0.032472324723247,559.7,0.119176164767047,3973.8,0.945271196397102,324.6,0.142957746478873,0.14,0.13,0.1,0.12,0.13,0.14,0.12,0.13,0.07,-0.416666666666667,0.12,-0.4,0.33,0.137931034482759,0.34,0.259259259259259,0.13,0.083333333333334,3.88,8,3,2,2,1,0,0.042,0.153,0.025,0.46,0.44,0.06,0.02,0,0.01,0,0,0.53,0.47,0.21,0.19,0.24,0.27,0.08,0.3,0.33,0.23,0.14
0,https://www.niche.com/places-to-live/c/callahan-county-tx/,B,B minus,A minus,C+,B minus,B minus,A minus,A,A minus,C+,C,C minus,"Callahan County is located in Texas with a population of 13,856. In Callahan County, most residents own their homes. Many retirees live in Callahan County and residents tend to be conservative.",13856,94900,759,48651,-0.56367816091954,-0.285310734463277,-0.225832630523686,0.18,0.82,167.3,-0.408206579412805,0,-1,74.3,0.825552825552825,0,-1,669,0.337732453509298,892,-0.563344429214803,111.5,-0.607394366197183,0.11,0.12,0.07,0.11,0.11,0.13,0.15,0.21,0.05,-0.583333333333333,0.16,-0.2,0.31,0.06896551724138,0.36,0.333333333333333,0.12,0,,,,,,,,0.022,0.101,0.012,0.86,0.01,0.1,0.03,0,0,0,0,0.5,0.5,0.26,0.21,0.24,0.22,0.07,0.26,0.36,0.24,0.14
0,https://www.niche.com/places-to-live/c/calhoun-county-sc/,B,C,B+,B minus,B minus,A minus,B,B+,A,C,B,C minus,"Calhoun County is located in South Carolina with a population of 14,663. In Calhoun County, most residents own their homes. Many retirees live in Calhoun County and residents tend to have moderate political views.",14663,107200,666,46339,-0.507126436781609,-0.372881355932203,-0.262622726477094,0.2,0.8,581.2,1.05588963565617,0,-1,0,-1,0,-1,913.2,0.826034793041392,1785,-0.126199334247112,290.6,0.023239436619718,0.1,0.09,0.07,0.1,0.13,0.12,0.16,0.22,0.06,-0.5,0.14,-0.3,0.3,0.03448275862069,0.36,0.333333333333333,0.14,0.166666666666667,,,,,,,,0.034,0.203,0.01,0.54,0.41,0.04,0,0.01,0,0,0,0.52,0.48,0.3,0.18,0.21,0.26,0.05,0.3,0.31,0.25,0.13
0,https://www.niche.com/places-to-live/c/cerro-gordo-county-ia/,B,B minus,B,A minus,B,C+,B minus,C,A minus,A minus,B minus,A,"Cerro Gordo County is located in Iowa with a population of 42,834. In Cerro Gordo County, most residents own their homes. Many young professionals and retirees live in Cerro Gordo County and residents tend to have moderate political views.",42834,128600,707,53963,-0.408735632183908,-0.334274952919021,-0.141304520789905,0.31,0.69,134.7,-0.523523169437566,8.6,0.40983606557377,28.7,-0.294840294840295,31.5,-0.767527675276753,650.7,0.301139772045591,2035.2,-0.003720383786959,137.6,-0.515492957746479,0.1,0.1,0.08,0.12,0.1,0.12,0.16,0.21,0.07,-0.416666666666667,0.16,-0.2,0.39,0.344827586206897,0.31,0.148148148148148,0.07,-0.416666666666667,,,,,,,,0.027,0.101,0.01,0.91,0.02,0.05,0.01,0,0.01,0,0,0.51,0.49,0.21,0.2,0.24,0.28,0.08,0.27,0.28,0.29,0.15
0,https://www.niche.com/places-to-live/c/grant-county-sd/,B,B,A,B,B minus,C+,A minus,C minus,A minus,B,C minus,A minus,"Grant County is located in South Dakota with a population of 7,149. In Grant County, most residents own their homes. Many retirees live in Grant County and residents tend to be conservative.",7149,133700,620,58158,-0.385287356321839,-0.416195856873823,-0.074550864853683,0.19,0.81,,,,,,,,,,,,,,,0.13,0.09,0.08,0.1,0.11,0.12,0.16,0.21,0.05,-0.583333333333333,0.17,-0.15,0.31,0.06896551724138,0.38,0.407407407407407,0.09,-0.25,,,,,,,,0.017,0.09,0.035,0.93,0,0.05,0.01,0.01,0,0,0,0.48,0.52,0.17,0.24,0.25,0.24,0.1,0.25,0.27,0.33,0.14
0,https://www.niche.com/places-to-live/c/spencer-county-in/,B,A,A,B minus,B+,C,B,B minus,A minus,C+,B+,C,"Spencer County is located in Indiana with a population of 20,447. In Spencer County, most residents own their homes. Many families live in Spencer County and residents tend to be conservative.",20447,127700,708,57305,-0.412873563218391,-0.333333333333333,-0.088124373438569,0.18,0.82,,,,,,,,,,,,,,,0.11,0.11,0.07,0.11,0.11,0.14,0.15,0.19,0.06,-0.5,0.09,-0.55,0.29,0,0.46,0.703703703703704,0.1,-0.166666666666667,3,1,0,0,1,0,0,0.019,0.092,0.008,0.95,0.01,0.03,0.01,0,0,0,0,0.5,0.5,0.19,0.18,0.26,0.3,0.07,0.26,0.3,0.29,0.15
0,https://www.niche.com/places-to-live/c/benton-county-mn/,B,B+,B,A minus,B+,B minus,B+,C,B+,B,B+,B,"Benton County is located in Minnesota with a population of 40,129. In Benton County, most residents own their homes. Many families and young professionals live in Benton County and residents tend to be conservative.",40129,174900,760,57715,-0.195862068965517,-0.284369114877589,-0.081600178221918,0.33,0.67,67.4,-0.761584718783162,0,-1,16.9,-0.584766584766585,0,-1,241.6,-0.516896620675865,1415.7,-0.306980614842373,39.3,-0.861619718309859,0.14,0.11,0.08,0.15,0.13,0.12,0.12,0.14,0.06,-0.5,0.18,-0.1,0.38,0.310344827586207,0.3,0.111111111111111,0.08,-0.333333333333333,,,,,,,,0.027,0.102,0.022,0.9,0.04,0.02,0.03,0,0.01,0,0,0.5,0.5,0.18,0.2,0.24,0.3,0.08,0.22,0.3,0.33,0.15
0,https://www.niche.com/places-to-live/c/crow-wing-county-mn/,B,A minus,B,B+,B+,C,B,C minus,B,A minus,A minus,B+,"Crow Wing County is located in Minnesota with a population of 64,217. In Crow Wing County, most residents own their homes. Many young professionals and retirees live in Crow Wing County and residents tend to be conservative.",64217,198300,806,56549,-0.088275862068966,-0.24105461393597,-0.100154352911223,0.23,0.77,165.5,-0.414573753095154,0,-1,110.3,1.71007371007371,16.2,-0.880442804428044,308.3,-0.383523295340932,2949.5,0.443851576267868,87.6,-0.691549295774648,0.12,0.1,0.07,0.11,0.11,0.12,0.15,0.22,0.09,-0.25,0.16,-0.2,0.39,0.344827586206897,0.3,0.111111111111111,0.06,-0.5,4.5,2,1,1,0,0,0,0.018,0.106,0.004,0.95,0.01,0.01,0.02,0.01,0,0,0,0.5,0.5,0.2,0.2,0.24,0.28,0.08,0.24,0.33,0.27,0.16
0,https://www.niche.com/places-to-live/c/madison-county-nc/,B,B+,B+,B,B,C,B minus,B minus,B+,B+,B+,C minus,"Madison County is located in North Carolina with a population of 21,499. In Madison County, most residents own their homes. Many young professionals and retirees live in Madison County and residents tend to be conservative.",21499,194500,688,45873,-0.105747126436782,-0.352165725047081,-0.270038031284312,0.26,0.74,89.3,-0.684117438981252,0,-1,0,-1,0,-1,89.3,-0.821435712857429,357.3,-0.825093009594674,0,-1,0.1,0.09,0.1,0.1,0.12,0.13,0.15,0.22,0.11,-0.083333333333333,0.17,-0.15,0.27,-0.068965517241379,0.31,0.148148148148148,0.13,0.083333333333334,3,2,1,0,0,0,1,0.025,0.163,0.011,0.94,0.02,0.02,0.01,0,0.01,0,0,0.51,0.49,0.27,0.22,0.24,0.2,0.08,0.32,0.34,0.24,0.11
0,https://www.niche.com/places-to-live/c/kanawha-county-wv/,B,C,B,A minus,B minus,B minus,C+,B minus,A minus,B+,B+,B+,"Kanawha County is located in West Virginia with a population of 183,279. In Kanawha County, most residents own their homes. Many young professionals and retirees live in Kanawha County and residents tend to be conservative.",183279,112500,747,46639,-0.482758620689655,-0.296610169491525,-0.257848925099056,0.31,0.69,616.4,1.18040325433322,12.8,1.09836065573771,83.6,1.05405405405405,111.4,-0.177859778597786,1004.1,1.00779844031194,3762,0.841589974544743,601.3,1.11725352112676,0.11,0.09,0.08,0.12,0.12,0.13,0.15,0.2,0.11,-0.083333333333333,0.15,-0.25,0.26,-0.103448275862069,0.37,0.37037037037037,0.11,-0.083333333333333,3.07,74,1,20,38,13,2,0.033,0.171,0.007,0.88,0.07,0.01,0.03,0,0.01,0,0,0.52,0.48,0.27,0.22,0.22,0.22,0.08,0.29,0.33,0.24,0.15
0,https://www.niche.com/places-to-live/c/ford-county-il/,B,A minus,B,B,B,C+,B+,C+,A minus,B+,B,B+,"Ford County is located in Illinois with a population of 13,270. In Ford County, most residents own their homes. Many retirees live in Ford County and residents tend to be conservative.",13270,98300,676,52092,-0.548045977011494,-0.36346516007533,-0.171077128717598,0.28,0.72,274.7,-0.028298549699328,0,-1,26.2,-0.356265356265356,39.2,-0.71070110701107,327,-0.346130773845231,719.3,-0.647885255531623,13.1,-0.95387323943662,0.12,0.1,0.07,0.11,0.12,0.13,0.16,0.19,0.07,-0.416666666666667,0.14,-0.3,0.34,0.172413793103448,0.36,0.333333333333333,0.1,-0.166666666666667,,,,,,,,0.029,0.138,0.004,0.93,0.01,0.03,0.01,0.01,0.01,0,0,0.51,0.49,0.22,0.22,0.24,0.25,0.07,0.28,0.29,0.27,0.16
