,Link,Program best described as,Primary teaching site,Accredited length of training,Required length,Accepting applications for training that begins in 2021-2022,Will be accepting applications for training that begins in 2022-2023,Program start dates,Participates in ERAS®,Affiliated with U.S. government,Web Address,Video,Program director,Person to contact for more information about the program,ID,Location,Sponsor,Participant 0,Participant 1,Participant 2,Intro,Year 1,Year 2,Year 3,Requires previous GME,Offers preliminary positions,Participates in the Main Match of the National Resident Matching Program (NRMP),Participates in the Advanced or Fellowship Match of the National Resident Matching Program (NRMP),Latest date for applications for 2021-2022,Interview period,Earliest date for applications for 2022-2023,Latest date for applications for 2022-2023,Applicants may interview remotely via video conferencing,Interviews conducted last year for first year positions,Participates in San Francisco match,Participates in another matching program,Required letters of recommendation,Osteopathic Recognition and/or is accredited by the ACGME and the AOA,Step 1 required,Minimum score,Step 2 required,Average Step 1 score (range) of current residents/fellows,Level 1 required,Level 2 required,Average Level 1 score (range) of current residents/fellows,"To be considered by this program, passing Step 2 CS or Level 2 PE on the 1st try is:",J-1 visa sponsorship through ECFMG,H-1B visa,F-1 visa (OPT 1st year),Full-time paid_Physician,Full-time paid_Non-physician,Part-time paid_Physician,Part-time paid_Non-physician,Total_Physician,Total_Non-physician,Percentage of full-time paid female physician faculty,Ratio of full-time equivalent paid faculty to positions,"Avg. hrs/wk on duty during first year (including patient care, all call, night float, research, conferences, etc)",Maximum consecutive hours on duty during first year (excluding beeper call),Average number of 24-hour off duty periods per week during first year,Program allows moonlighting (beyond GY1),Night float system (Residents participate during first year),% USMD,% IMG,% DO,% Female,% Male,Year most taxing schedule And frequency per year_Year 1,Beeper or home call (Weeks/Year)_Year 1,Year most taxing schedule And frequency per year_Year 2,Beeper or home call (Weeks/Year)_Year 2,Year most taxing schedule And frequency per year_Year 3,Beeper or home call (Weeks/Year)_Year 3,Avg hours/week of scheduled structured didactic activities,Training at hospital outpatient clinics during 1st year,"Training during 1st year in ambulatory non-hospital community-based settings, e.g., physician offices, community clinics",Specialty Details,Salary compensation_Year 1,Vacation days_Year 1,Sick days_Year 1,Salary compensation_Year 2,Vacation days_Year 2,Sick days_Year 2,Salary compensation_Year 3,Vacation days_Year 3,Sick days_Year 3,Salary paid by a non-profit institution,Maximum number of paid days for family/medical leave,Maximum number of unpaid days for family/medical leave,Part-time/shared schedule positions,On-site child care,Subsidized child care,Moving allowance,Salary advance for moving or other expenses,Housing stipend,Free parking,On-call meal allowance,"iPads, tablets, etc., or technology allowance","Placement assistance upon completion of program into practice, fellowship or academia",Policy prohibits hiring smokers/users of nicotine products,Offers additional training or educational experience beyond accredited length,Offers a primary care track,Offers a rural track,Offers a women's health track,Offers a hospitalist track,Offers a research track/nonaccredited fellowship track,Offers an academic or clinician educator track,Offers another track,Patient surveys,Portfolio system,Objective structured clinical examinations (OSCE),Major medical insurance for residents,Major medical insurance for dependents,Major medical insurance for domestic partners,Outpatient mental health insurance,Inpatient mental health insurance,Group life insurance,Dental insurance,Disability insurance,Disability insurance for occupationally-acquired HIV,Medical insurance coverage begins,Integrative medicine curriculum,Formal mentoring program,"Curriculum to develop health systems leadership skills (e.g., QI project leadership, community/organizational advocacy)",Formal program to develop teaching skills,Formal program to foster interprofessional teamwork,Instruction in medical Spanish or other non-English language,Alternative/complementary medicine curriculum,Economics of health care systems curriculum,Debt management/financial counseling,Academic support for USMLE Step 3 preparation,International experience/global health,Resident/fellow retreats,Off-campus electives,Hospice/home care experience,"MPH, MBA, PhD or other advanced degree training",Research rotation,Aggregate resident Milestone achievements,Graduates’ board certification pass rates,"Performance-based assessment scores (e.g. OSCE, patient or computer simulations)",,Participant 3,Participant 4,Night float system,Participant 5,Participant 6,Participant 7,Participant 8,Participant 9,Participant 10,Participant 11,Participant 12,Participant 13
0,https://freida.ama-assn.org/program/1401021093,University-based,George Washington University Hospital (UHS),3,3,No,Yes,June,Yes,No,http://smhs.gwu.edu/medicine-residency/,Not Available,"Jillian  Catalanotti
MD, MPH
George Washington Univ Med Ctr
Dept of Medicine 5-416
2150 Pennsylvania Ave NW
Washington, DC 20037
Tel: (202) 741-2574
Fax: (202) 741-2788
E-mail: imresprg@gwu.edu","A Tori  Sufczynski
George Washington Univ Med Ctr
Dept of Medicine 5-416
2150 Pennsylvania Ave NW
Washington, DC 20037
Tel: (202) 741-2574
Fax: (202) 741-2788
E-mail: imresprg@gwu.edu",1401021093,"George Washington Univ Med Ctr, Dept of Medicine 5-416, 2150 Pennsylvania Ave NW, Washington, DC 20037","2300 Eye St NW, Washington, DC 20037-4799","900 23rd St NW, Washington, DC 20037","50 Irving St NW, Washington, DC 20422-0269","10 Center Dr, Bethesda, MD 20892","Collegial (unfriendly students, don't apply!). We value diversity in all forms to reflect our patients. Many of our patients are underserved--if that's not for you, GW isn't! 4+1 schedule; longitudinal QI curriculum; affiliated public health school; elected housestaff council; electives in health policy, evidence based medicine, data analysis, research. Special training concentrations: primary care (full ambulatory year), underserved medicine and public health (UMPH), HIV pathway (HIP).",40,31,31,No,Yes,"Yes , Codes: 1802140P0,1802140C0,1802140M0,1802140P5,1802140P4",No,10/21/2020,-_-,10/1/2021,10/15/2021,Yes,450,No,No,3,No,Yes,215_225__,Yes,236-245,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,"Desired, with some exceptions",Yes,No,No,0,0,0,0,0,0,,0.0 to 1,60,24,1,Yes,Yes,72.6,18.4,8.9,49.6,50.3,Every fourth night for 2 month(s),2,Every fourth night for 2 month(s),2,Every fourth night for 2 month(s),2,8,30%,N/A,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$61,650.00",28,7,"$63,722.00",28,7,"$66,980.00",28,7,Yes,60,180,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Optional,Yes,Yes,No,,"3300 Gallows Rd, Falls Church, VA 22042-3300",,,,,,,,,,,
0,https://freida.ama-assn.org/program/1401021461,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Available_Not Available_Not Available_No_No_Not Available_Not Available,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1400900091,Community-based,Bayhealth Medical Center,3,3,No,Yes,"June,July",Yes,No,http://BayhealthGME.org,Not Available,"Joseph  Deutsch
MD
Bayhealth Med Ctr
640 S State St
Mail Code 3007
Dover, DE 19901
Tel: (302) 744-6999
Fax: (302) 310-8865
E-mail: IMResidency@Bayhealth.org","Amanda  Parks
MBA
Bayhealth Med Ctr
640 S State St
Mail Code 3007
Dover, DE 19901
Tel: (302) 744-6999
Fax:
E-mail: imresidency@bayhealth.org",1400900091,"Bayhealth Med Ctr, 640 S State St, Mail Code 3007, Dover, DE 19901","640 S State St, Dover, DE 19901","100 Wellness Way, Milford, DE 19963","1100 Forrest Ave, Dover, DE 19904",,3+1 Block Schedule promotes resident well-being and a mix of ambulatory and inpatient experience. No 24-hour call. Academic 1/2 day during each ambulatory week provides protected educational opportunities. Administrative 1/2 day during each ambulatory week provides scheduling flexibility for personal needs. Dedicated coaching program to promote your growth and well-being. Low faculty to resident ratio promotes relationship building.,13,13,13,No,No,Yes,No,12/31/2020,11/1/2020 - 2/12/2021_10/1/2021 - 1/31/2022,9/15/2021,12/31/2021,Yes,248,No,No,3,No,Yes,194__400_,No,210-225,Yes,No,501-540,"Desired, with some exceptions",Yes,Yes,No,1,0,15,0,16,0,0.0,0.2 to 1,60,14,1.3,Yes,Yes,,,,,,N/A,0,N/A,2,N/A,2,6,25%,40%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$60,000.00",15,5,"$61,500.00",15,5,"$63,000.00",15,5,Yes,NGO,NGO,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Optional,Yes,Yes,No,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1400911090,Community-based university affiliated,Christiana Care Health Services Inc,3,3,No,Yes,"June,July",Yes,No,http://residency.christianacare.org/im,Not Available,"Gretchen  Rickards
MD, MPH
ChristianaCare
Dept of Medicine
PO Box 6001
Newark, DE 19718
Tel: (302) 733-6338
Fax: (302) 733-4339
E-mail: medicine.residency@christianacare.org","Christina  Edwards
Christiana Care Health Services
Ammon Education Bldg Ste 2E70
4755 Ogletown-Stanton Rd
Newark, DE 19718
Tel: (302) 733-6338
Fax: (302) 733-4339
E-mail: medicine.residency@christianacare.org",1400911090,"ChristianaCare, Dept of Medicine, PO Box 6001, Newark, DE 19718","1025 Walnut St, Philadelphia, PA 19107-5083","501 W 14th St, Wilmington, DE 19899-1668",,,Two hospital 1200-bed system in northern Delaware and Philadelphia metro area. Jefferson Medical College sponsored program. Block times for ambulatory medicine. Challenging academic program with family environment. Great fellowship matches.,12,12,12,No,No,"Yes , Codes: 1099140C0",No,12/31/2020,11/2/2020 - 1/29/2021_10/4/2021 - 1/14/2022,8/1/2021,12/31/2021,No,230,No,No,3,No,Yes,200__520_,No,226-235,Yes,No,Greater than 600,"Desired, with some exceptions",Yes,No,No,34,0,39,0,73,0,41.1,1.4 to 1,60,16,1.5,Yes,Yes,24.5,2.7,72.7,37.3,62.6,N/A,0,N/A,4,N/A,2,6,16%,17%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$63,876.00",21,21,"$65,665.00",21,21,"$68,827.00",21,21,Yes,30,60,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Not Available,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Optional,No,No,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1401131535,,,3,3,No,Yes,"June,July",Yes,No,http://gme.med.miami.edu/palmbeach,Not Available,"Stuart  Bagatell
MD
JFK Med Ctr
Internal Medicine Pgm
5301 S Congress Ave
Atlantis, FL 33462
Tel: (561) 548-1670
Fax: (561) 548-1572
E-mail: imresidency@miami.edu","Andrea F Mortley
JFK Med Ctr
Internal Medicine Pgm
5301 S Congress Ave
Atlantis, FL 33462
Tel: (561) 548-1273
Fax: (561) 548-1757
E-mail: imresidency@miami.edu",1401131535,"JFK Med Ctr, Internal Medicine Pgm, 5301 S Congress Ave, Atlantis, FL 33462","160 JFK Dr, Atlantis, FL 33462","5301 Congress Ave, Atlantis, FL 33462","7305 N Military Trail, West Palm Beach, FL 33410-6400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1401100924,Community-based,Aventura Hospital and Medical Center,3,3,No,Yes,July,Yes,No,http://aventurahospital.com/professionals/graduate-medical-education/,Not Available,"Manuel  Suarez
MD
Aventura Hosp and Med Ctr
Internal Medicine Pgm
20900 Biscayne Blvd
Aventura, FL 33180
Tel:
Fax:
E-mail: ahmc.imresidency@hcahealthcare.com","Lenin  Hernandez
Aventura Hosp and Med Ctr
Internal Medicine Pgm
20900 Biscayne Blvd
Aventura, FL 33180
Tel: (305) 682-5293
Fax:
E-mail: ahmc.imresidency@hcahealthcare.com",1401100924,"Aventura Hosp and Med Ctr, Internal Medicine Pgm, 20900 Biscayne Blvd, Aventura, FL 33180","450 E Las Olas Rd, Fort Lauderdale, FL 33301","20900 Biscayne Blvd, Aventura, FL 33180",,,,15,15,15,No,No,Yes,No,10/26/2020,10/26/2020 - 1/29/2021_10/26/2021 - 1/29/2022,10/1/2021,10/26/2021,Yes,300,No,No,3,No,Yes,216_231_477_493,Yes,226-235,Yes,Yes,450-500,"Desired, with some exceptions",Yes,No,No,0,0,0,0,0,0,,0.0 to 1,80,12,1,No,Yes,3.5,81.0,15.3,48.3,51.6,N/A,0,N/A,0,N/A,Not Available,5,30%,30%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$53,434.00",20,Not Available,"$54,506.00",20,Not Available,"$56,212.00",20,Not Available,No,20,10,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Resident Shares Cost,"Available, Not Paid By Institution",Not Available,Not Available,Not Available,Not Available,"Available, Not Paid By Institution",Not Available,Not Available,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Not available,No,No,No,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1401100923,University-based,Florida Atlantic University Charles E Schmidt College of Medicine,3,3,No,Yes,"June,July",Yes,No,http://med.fau.edu/residencies/,Not Available,"Allison  Ferris
MD
Boca Raton Regional Hosp
Internal Medicine Pgm
800 Meadows Rd
Boca Raton, FL 33486
Tel: (561) 955-5365
Fax: (561) 955-3577
E-mail: imresidency@fau.edu","Alixe  Marcial
Boca Raton Regional Hosp
Internal Medicine Pgm
800 Meadows Rd
Boca Raton, FL 33486
Tel: (561) 955-5390
Fax:
E-mail: amarcial@fau.edu",1401100923,"Boca Raton Regional Hosp, Internal Medicine Pgm, 800 Meadows Rd, Boca Raton, FL 33486","777 Glades Rd, Boca Raton, FL 33431","2815 S Seacrest Blvd, Boynton Beach, FL 33435-7995","800 Meadows Rd, Boca Raton, FL 33486-2368","5352 Linton Blvd, Delray Beach, FL 33484-6580",,27,24,24,No,Yes,"Yes , Codes: 1586140C0,1586140P0",No,11/1/2020,10/21/2020 - 1/30/2021_9/20/2021 - 1/24/2022,9/15/2021,9/30/2021,Yes,240,No,No,3,No,Yes,210__480_,No,210-225,Yes,No,No Answer,"Desired, with some exceptions",Yes,No,No,7,4,119,1,126,5,42.8,0.8 to 1,66,16,1.5,Yes,Yes,13.5,82.6,3.8,38.8,61.1,N/A,0,N/A,0,N/A,Not Available,15,30%,12%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$52,700.00",21,5,"$54,500.00",21,5,"$56,200.00",21,5,Yes,NGO,NGO,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Fully Paid by Institution,Not Available,Within 30 days of starting program,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Optional,Yes,Yes,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1401100944,,,3,3,No,Yes,July,Yes,No,http://blakemedicalcenter.com/professionals/graduate-medical-education/,Not Available,"Nemer  Dabage-Forzoli
MD
Blake Med Ctr
Internal Medicine Pgm
2020 59th St W
Bradenton, FL 34209
Tel: (941) 798-6508
Fax:
E-mail: nemer.dabage@hcahealthcare.com","Rachel  Tillman
Blake Med Ctr
Internal Medicine Pgm
2020 59th St W
Bradenton, FL 34209
Tel: (941) 567-2582
Fax:
E-mail: blmc.gmeadministration@hcahealthcare.com",1401100944,"Blake Med Ctr, Internal Medicine Pgm, 2020 59th St W, Bradenton, FL 34209","3031 Rocky Dr W, Tampa, FL 33607","2020 59th St W, Bradenton, FL 34209","315 75th St, Bradenton, FL 34209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1401100948,,,3,3,No,Yes,"June,July",Yes,No,https://www.manateememorial.com/graduate-medical-education,Not Available,"Werther  Marciales
MD
Manatee Memorial Hosp
Internal Medicine Pgm
206 2nd St E
Bradenton, FL 34208
Tel: (941) 745-7257
Fax: (941) 745-6857
E-mail: manateegme-internalmedicine@uhsinc.com","Paul  Wagner
MHA
Manatee Memorial Hosp
Internal Medicine Pgm
206 2nd St E
Bradenton, FL 34208
Tel: (941) 745-7205
Fax: (941) 745-6857
E-mail: paul.wagner@uhsinc.com",1401100948,"Manatee Memorial Hosp, Internal Medicine Pgm, 206 2nd St E, Bradenton, FL 34208","206 2nd St E, Bradenton, FL 34208","3904 Cortez Rd W, Bradenton, FL 34210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1401100940,Community-based,Brandon Regional Hospital,3,3,No,Yes,July,Yes,No,http://brandonhospital.com/professionals/graduate-medical-education/,Not Available,"Jorge  Perez
MD
Brandon Regional Hosp
Internal Medicine Pgm
119 Oakfield Dr
Brandon, FL 33511
Tel: (813) 916-0630
Fax:
E-mail: brhd.gme@hcahealthcare.com","Chantal  Vazquez
BA
Brandon Regional Hosp
Internal Med Res Pgm
119 Oakfield Dr
Brandon, FL 33511
Tel: (813) 916-2347
Fax: (813) 916-2944
E-mail: brhd.gme@hcahealthcare.com",1401100940,"Brandon Regional Hosp, Internal Medicine Pgm, 119 Oakfield Dr, Brandon, FL 33511","3031 Rocky Dr W, Tampa, FL 33607","119 Oakfield Dr, Brandon, FL 33511","12530 US-301 S, Riverview, FL 33579","538 Wilbur St, Brandon, FL 33511","Brandon Regional Hospital internal medicine residency program offering positions to 20 residents/year. We are a 435-bed community hospital east of Tampa, FL, offering a broad experience, with complex pathology and busy services. Residents rotate through community health centers, private practice and free clinics. We provide an educational stipend twice each year, ACP memberships and MKSAP.",20,20,20,No,No,"Yes , Codes: 1772140C0",No,,-_9/15/2020 - 3/1/2021,9/15/2020,3/1/2021,Yes,200,No,No,3,No,Yes,216_231_477_493,Yes,210-225,Yes,Yes,450-500,Required,Yes,No,No,0,0,57,0,57,0,,0.4 to 1,65,24,1,No,Yes,3.6,91.3,5.0,23.9,76.0,Every fourth night for 4 week(s),0,Every fourth night for 4 week(s),0,Every fourth night for 4 week(s),Not Available,7,33%,33%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$52,934.00",15,NGO,"$54,506.00",15,NGO,"$56,212.00",15,NGO,No,NGO,NGO,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Not Available,When resident/fellow starts program,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Required,No,No,Yes,NGO (wks),"631 W Lumsden Rd, Brandon, FL 33511","511 W Alexander St, Plant City, FL 33563",,"313 S Lakewood Dr, Brandon, FL 33566",,,,,,,,
0,https://freida.ama-assn.org/program/1401100928,,,3,3,No,Yes,July,Yes,No,http://www.oakhillhospital.com,Not Available,"Salman  Muddassir
MD
Oak Hill Hosp
Internal Medicine Pgm
11375 Cortez Blvd
Brooksville, FL 34613
Tel: (352) 597-3088
Fax: (352) 597-6173
E-mail: oahh.imresidency@hcahealthcare.com","Melissa  Tammaro
Oak Hill Hosp
Internal Medicine Pgm
11375 Cortez Blvd
Brooksville, FL 34613
Tel:
Fax: (352) 597-6173
E-mail: oahh.imresidency@hcahealthcare.com",1401100928,"Oak Hill Hosp, Internal Medicine Pgm, 11375 Cortez Blvd, Brooksville, FL 34613","3031 Rocky Dr W, Tampa, FL 33607","11375 Cortez Blvd, Brooksville, FL 34613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1401100001,,,3,3,Yes,Yes,July,Yes,No,,Not Available,"Nemer  Dabage Forzoli
MD
Broward Health
Internal Medicine Pgm
201 E Sample Rd
Deerfield Beach, FL 33064
Tel: (954) 786-6915
Fax:
E-mail: falincy@browardhealth.org","Fritzna  Alincy
Broward Health
Internal Medicine Pgm
201 E Sample Rd
Deerfield Beach, FL 33064
Tel: (954) 335-3478
Fax:
E-mail: falincy@browardhealth.org",1401100001,"Broward Health, Internal Medicine Pgm, 201 E Sample Rd, Deerfield Beach, FL 33064","1600 S Andrews Ave, Fort Lauderdale, FL 33316-2510","201 E Sample Rd, Pompano Beach, FL 33064","3716 W Oakland Park Blvd, Lauderdale Lakes, FL 33311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1401100945,Community-based university affiliated,Broward Health,3,3,No,Yes,July,Yes,No,https://gme.browardhealth.org/,Not Available,"Cristina E Savu
DO
Broward Health Med Ctr
Internal Medicine Pgm
1600 S Andrews Ave
Fort Lauderdale, FL 33316
Tel: (954) 355-4174
Fax: (954) 355-4193
E-mail: c1savu@browardhealth.org","Jerretta  Larkin
MS
Broward Health Med Ctr
Internal Medicine Pgm
1600 S Andrews Ave
Fort Lauderdale, FL 33316
Tel: (954) 468-4068
Fax: (954) 712-2996
E-mail: jlarkin@browardhealth.org",1401100945,"Broward Health Med Ctr, Internal Medicine Pgm, 1600 S Andrews Ave, Fort Lauderdale, FL 33316","1600 S Andrews Ave, Fort Lauderdale, FL 33316-2510","3200 S University Dr, Fort Lauderdale, FL 33314",,,"The Broward Health internal medicine residency provides an incredible training experience with a mixture of indigent and private patients in a large quaternary care center. You will see everything you've ever read about and many rare diseases you might not be familiar with. Our inpatient wards are complimented by terrific outpatient clinics and subspecialty rotations. Fort Lauderdale is a great place to live--perfect weather, cultural events, professional sports, and our world famous beaches.",18,18,18,No,No,"Yes , Codes: 1892140C0",No,1/10/2021,11/1/2020 - 2/1/2021_10/1/2021 - 1/18/2022,9/15/2021,12/31/2021,Yes,401,No,No,3,Yes,Yes,200_200_500_500,Yes,No Answer,Yes,Yes,Greater than 600,"Desired, with some exceptions",No,No,No,8,0,20,0,28,0,25.0,0.3 to 1,72,12,1,No,Yes,8.1,16.0,75.7,34.5,65.4,N/A,0,Once per week for 2 month(s),0,N/A,Not Available,7,15%,20%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$51,024.00",15,Not Available,"$54,420.00",20,Not Available,"$58,840.00",20,Not Available,Yes,20,NGO,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,"Available, Not Paid By Institution",Resident Shares Cost,"Available, Not Paid By Institution",Fully Paid by Institution,When resident/fellow starts program,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Optional,No,No,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1401100929,Community-based university affiliated,Holy Cross Hospital,3,3,No,Yes,July,Yes,No,http://www.gme.med.miami.edu/holycross/news-events,Not Available,"Frederick K Williams
MD
Holy Cross Hosp
Internal Medicine Pgm
4725 N Federal Hwy
Fort Lauderdale, FL 33308
Tel: (954) 938-3359
Fax:
E-mail: fwilliams1@med.miami.edu","Rodi A Marcelle
Holy Cross Hosp
GME Office
4725 N Federal Hwy
Fort Lauderdale, FL 33308
Tel: (954) 938-3359
Fax:
E-mail: rxm1299@miami.edu",1401100929,"Holy Cross Hosp, Internal Medicine Pgm, 4725 N Federal Hwy, Fort Lauderdale, FL 33308","1120 NW 14th St, Miami, FL 33136","4725 N Federal Hwy, Fort Lauderdale, FL 33308","806 NE 44th St, Oakland Park, FL 33334",,"Our program has been designed to train each resident in new care delivery models, working closely with experts in the field who are enthusiastic educators. The clinical opportunities allow residents to care for a diverse patient population with equally diverse medical conditions. Our unique ambulatory curriculum provides a longitudinal subspecialty experience as well as leadership opportunities, preparing each resident for a successful career in internal medicine.",20,14,14,No,Yes,Yes,No,10/1/2020,11/2/2020 - 1/31/2021_11/1/2021 - 1/31/2022,10/1/2021,12/31/2021,Yes,178,No,No,3,No,No,___,No,No Answer,No,No,No Answer,Required,Yes,No,No,108,0,0,0,108,0,32.4,2.2 to 1,52,14,1.8,Yes,Yes,70.8,29.1,0.0,47.3,52.6,N/A,0,N/A,0,N/A,Not Available,8,10%,25%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$53,217.00",28,NGO,"$55,122.00",28,NGO,"$56,726.00",28,NGO,Yes,NGO,NGO,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,"Available, Not Paid By Institution","Available, Not Paid By Institution",Fully Paid by Institution,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Optional,Yes,Yes,Yes,,,,,,,,,,,,,
