,Link,Overall Grade,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,Summary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,Hispanic,Asian,Two or more races,African American,American Indian or Alaska native,Other race,Hawaiian or other Pacific Islander,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/st-clair-county-mi/,B,B minus,B minus,A minus,B,C+,B minus,C+,B+,B+,B+,B minus,"St. Clair County is located in Michigan with a population of 159,247. In St. Clair County, most residents own their homes. Many families live in St. Clair County and residents tend to be conservative.",159247,154300,814,56951,-0.2905747126436782,-0.2335216572504708,-0.09375745906465316,0.23,0.77,440.4,0.5578351609480015,1.4,-0.7704918032786885,77.3,0.899262899262899,41.4,-0.6944649446494465,433.5,-0.1331733653269347,1706.3,-0.16472488740943803,89.7,-0.6841549295774647,0.1,0.11,0.08,0.11,0.11,0.15,0.16,0.18,0.07,-0.41666666666666663,0.12,-0.4,0.38,0.3103448275862071,0.34,0.2592592592592593,0.09,-0.25,4.21,14,7,4,2,1,0,0.039,0.126,0.01,0.91,0.03,0.01,0.02,0.02,0.0,0.0,0.0,0.5,0.5,0.19,0.2,0.23,0.29,0.09,0.28,0.3,0.24,0.18
0,https://www.niche.com/places-to-live/c/wilkin-county-mn/,B,B minus,A,B,B minus,C,B minus,C,A,C+,C,A minus,"Wilkin County is located in Minnesota with a population of 6,291. In Wilkin County, most residents own their homes. Many retirees live in Wilkin County and residents tend to be conservative.",6291,140000,523,60595,-0.3563218390804598,-0.5075329566854991,-0.035771684992759734,0.22,0.78,92.3,-0.6735054828440042,0,-1.0,0,-1.0,0,-1.0,153.8,-0.6924615076984604,1753.8,-0.14147248874094376,184.6,-0.35,0.12,0.11,0.08,0.1,0.11,0.13,0.16,0.19,0.06,-0.5,0.18,-0.10000000000000009,0.42,0.4482758620689655,0.29,0.07407407407407396,0.05,-0.5833333333333333,,,,,,,,0.012,0.091,0.001,0.98,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.48,0.52,0.17,0.2,0.27,0.28,0.08,0.23,0.26,0.32,0.2
0,https://www.niche.com/places-to-live/c/chippewa-county-wi/,B,B,B,A minus,B,C+,B,C minus,B,B,A minus,B,"Chippewa County is located in Wisconsin with a population of 63,892. In Chippewa County, most residents own their homes. Many families live in Chippewa County and residents tend to lean conservative.",63892,167400,821,59742,-0.2303448275862069,-0.22693032015065917,-0.049345193577645885,0.27,0.73,115.6,-0.5910859568447118,0,-1.0,17,-0.5823095823095823,17,-0.8745387453874539,142.8,-0.7144571085782843,1543.7,-0.24432151948306247,88.4,-0.6887323943661972,0.12,0.1,0.07,0.12,0.13,0.14,0.15,0.17,0.07,-0.41666666666666663,0.14,-0.29999999999999993,0.36,0.24137931034482762,0.35,0.29629629629629606,0.07,-0.41666666666666663,3.67,6,0,4,2,0,0,0.021,0.10300000000000001,0.006,0.94,0.02,0.01,0.02,0.02,0.0,0.0,0.0,0.48,0.52,0.18,0.2,0.24,0.31,0.07,0.26,0.31,0.28,0.15
0,https://www.niche.com/places-to-live/c/wayne-county-oh/,B+,A minus,B+,B+,A minus,C+,B+,C,B+,A minus,A minus,B+,"Wayne County is located in Ohio with a population of 116,099. In Wayne County, most residents own their homes. Many families and young professionals live in Wayne County and residents tend to be conservative.",116099,148900,735,58300,-0.3154022988505747,-0.307909604519774,-0.0722912655347453,0.27,0.73,132.1,-0.5327201980898479,0,-1.0,85.2,1.0933660933660931,57.5,-0.5756457564575646,475.1,-0.04999000199960013,1940.7,-0.04998041903270012,117.2,-0.5873239436619718,0.13,0.11,0.1,0.12,0.11,0.12,0.14,0.17,0.09,-0.25,0.14,-0.29999999999999993,0.25,-0.13793103448275856,0.39,0.4444444444444444,0.13,0.08333333333333348,4,2,1,0,1,0,0,0.02,0.11199999999999999,0.011000000000000001,0.94,0.02,0.01,0.02,0.01,0.0,0.0,0.0,0.5,0.5,0.18,0.2,0.26,0.28,0.08,0.27,0.31,0.28,0.14
0,https://www.niche.com/places-to-live/c/northampton-county-pa/,B+,B+,C,A,A minus,B+,B,C,C+,A minus,A minus,B minus,"Northampton County is located in Pennsylvania with a population of 302,809. In Northampton County, most residents own their homes. Many young professionals live in Northampton County and residents tend to have moderate political views.",302809,219800,1078,70471,0.010574712643678152,0.015065913370998052,0.12138185637222931,0.29,0.71,280.7,-0.007074637424831942,1.5,-0.7540983606557377,21.4,-0.4742014742014743,46.1,-0.6597785977859778,160.2,-0.6796640671865628,1155.2,-0.4345016643822205,57.2,-0.7985915492957747,0.1,0.1,0.1,0.12,0.12,0.14,0.14,0.19,0.11,-0.08333333333333326,0.19,-0.050000000000000044,0.26,-0.10344827586206884,0.34,0.2592592592592593,0.09,-0.25,4.5,16,9,6,1,0,0,0.031,0.085,0.03,0.77,0.13,0.03,0.02,0.05,0.0,0.0,0.0,0.51,0.49,0.15,0.17,0.22,0.32,0.14,0.25,0.29,0.25,0.21
0,https://www.niche.com/places-to-live/c/walla-walla-county-wa/,B+,B minus,C,B+,B+,A minus,B minus,A,C minus,A,A,A,"Walla Walla County is located in Washington with a population of 60,365. In Walla Walla County, most residents own their homes. Many young professionals live in Walla Walla County and residents tend to be conservative.",60365,224800,926,57858,0.03356321839080456,-0.128060263653484,-0.0793246662317203,0.35,0.65,229.5,-0.18818535550053062,2.4,-0.6065573770491803,77.3,0.899262899262899,58,-0.5719557195571956,432.5,-0.1351729654069187,2703.7,0.32352653221069105,207.8,-0.26830985915492955,0.11,0.1,0.13,0.13,0.11,0.12,0.13,0.18,0.12,0.0,0.18,-0.10000000000000009,0.39,0.3448275862068968,0.2,-0.2592592592592593,0.12,0.0,4.28,18,8,7,3,0,0,0.027999999999999997,0.132,0.065,0.72,0.21,0.02,0.03,0.02,0.0,0.0,0.0,0.49,0.51,0.2,0.19,0.23,0.27,0.1,0.31,0.27,0.25,0.17
0,https://www.niche.com/places-to-live/c/tazewell-county-il/,B+,B+,B+,A minus,B+,C+,B,C+,B+,B+,B+,B+,"Tazewell County is located in Illinois with a population of 133,195. In Tazewell County, most residents own their homes. Many families and young professionals live in Tazewell County and residents tend to be conservative.",133195,142000,741,63454,-0.34712643678160915,-0.30225988700564976,0.009722642139936122,0.24,0.76,213.5,-0.24478245489918637,1,-0.8360655737704918,62,0.5233415233415233,23.6,-0.825830258302583,423,-0.15416916616676668,1167.7,-0.4283826121010378,53.1,-0.8130281690140845,0.13,0.1,0.07,0.12,0.13,0.13,0.14,0.18,0.08,-0.33333333333333326,0.18,-0.10000000000000009,0.35,0.2068965517241379,0.32,0.18518518518518512,0.07,-0.41666666666666663,3.23,13,0,4,8,1,0,0.027999999999999997,0.08199999999999999,0.01,0.94,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.51,0.49,0.15,0.19,0.25,0.31,0.1,0.23,0.28,0.29,0.2
0,https://www.niche.com/places-to-live/c/flagler-county-fl/,B+,A minus,C+,B,B,B+,B+,A minus,C+,A minus,A minus,C+,"Flagler County is located in Florida with a population of 109,801. In Flagler County, most residents own their homes. Many retirees live in Flagler County and residents tend to be conservative.",109801,217500,1255,54514,0.0,0.1817325800376648,-0.13253663892557643,0.24,0.76,350.6,0.2401839405730457,25,3.0983606557377055,25,-0.3857493857493858,50.1,-0.6302583025830258,438.2,-0.12377524495100989,1915.6,-0.06226747601331506,175.3,-0.3827464788732394,0.09,0.09,0.06,0.09,0.1,0.12,0.16,0.3,0.09,-0.25,0.16,-0.20000000000000007,0.33,0.13793103448275867,0.34,0.2592592592592593,0.08,-0.33333333333333326,4.09,11,4,4,3,0,0,0.023,0.124,0.036000000000000004,0.75,0.1,0.03,0.02,0.1,0.0,0.0,0.0,0.52,0.48,0.19,0.22,0.25,0.26,0.08,0.27,0.35,0.23,0.15
0,https://www.niche.com/places-to-live/c/adair-county-mo/,B+,B+,B+,A minus,B,C+,B minus,B minus,A minus,B minus,C,A minus,"Adair County is located in Missouri with a population of 25,369. In Adair County, most residents own their homes. Many young professionals live in Adair County and residents tend to be conservative.",25369,126800,646,41929,-0.41701149425287354,-0.391713747645951,-0.3327976067342425,0.4,0.6,188.4,-0.3335691545808277,5.7,-0.06557377049180324,34.2,-0.15970515970515975,22.8,-0.8317343173431735,496.6,-0.006998600279944034,2694.1,0.3188271000587428,102.7,-0.6383802816901408,0.1,0.08,0.28,0.11,0.08,0.09,0.1,0.14,0.17,0.41666666666666674,0.15,-0.2500000000000001,0.25,-0.13793103448275856,0.34,0.2592592592592593,0.1,-0.16666666666666663,,,,,,,,0.034,0.239,0.033,0.9,0.02,0.02,0.02,0.03,0.0,0.0,0.0,0.51,0.49,0.35,0.19,0.2,0.21,0.06,0.41,0.29,0.19,0.11
0,https://www.niche.com/places-to-live/c/st-james-parish-la/,B+,B+,A minus,B,B+,A,B+,B,A minus,C,C,B minus,"St. James Parish is a County in Louisiana with a population of 21,308. In St. James Parish, most residents own their homes. Many families live in St. James Parish and residents tend to lean liberal.",21308,158500,644,51603,-0.271264367816092,-0.3935969868173258,-0.17885842496379867,0.21,0.79,340.3,0.20374955783516113,0,-1.0,14.8,-0.6363636363636364,0,-1.0,887.8,0.7752449510097978,1657.3,-0.18871157235167413,162.8,-0.4267605633802817,0.12,0.11,0.08,0.13,0.11,0.13,0.14,0.17,0.05,-0.5833333333333333,0.12,-0.4,0.28,-0.0344827586206895,0.41,0.5185185185185184,0.15,0.25,3.33,3,0,2,0,1,0,0.035,0.16699999999999998,0.008,0.48,0.02,0.0,0.0,0.5,0.0,0.0,0.0,0.53,0.47,0.28,0.17,0.18,0.24,0.12,0.31,0.3,0.22,0.18
0,https://www.niche.com/places-to-live/c/cherry-county-ne/,B+,B,B,B minus,B,B minus,A minus,unavailable,A minus,B minus,B+,A,"Cherry County is located in Nebraska with a population of 5,779. In Cherry County, most residents own their homes. Many families, young professionals, and retirees live in Cherry County and residents tend to be conservative.",5779,116000,712,56651,-0.4666666666666667,-0.3295668549905838,-0.09853126044269056,0.39,0.61,490,0.7332861690838346,0,-1.0,35.8,-0.12039312039312056,35,-0.7416974169741697,245,-0.5100979804039192,945,-0.5373996475425886,210,-0.2605633802816901,0.13,0.11,0.07,0.11,0.12,0.11,0.16,0.21,0.06,-0.5,0.17,-0.15000000000000002,0.41,0.4137931034482758,0.32,0.18518518518518512,0.05,-0.5833333333333333,,,,,,,,0.002,0.078,0.008,0.88,0.03,0.0,0.05,0.0,0.04,0.0,0.0,0.49,0.51,0.18,0.21,0.33,0.22,0.05,0.23,0.38,0.28,0.12
0,https://www.niche.com/places-to-live/c/camden-county-nj/,B+,B,D+,A,A minus,A,B minus,B minus,C minus,A,A,B minus,"Camden County is located in New Jersey with a population of 506,738. In Camden County, most residents own their homes. Many families and young professionals live in Camden County and residents tend to be liberal.",506738,197800,1079,70451,-0.09057471264367811,0.016007532956685555,0.12106360294702667,0.33,0.67,268.5,-0.05022992571630702,6.4,0.049180327868852514,24.8,-0.39066339066339073,134.3,-0.008856088560885489,443.6,-0.11297740451909621,1720.8,-0.15762678676326614,185.3,-0.34753521126760556,0.12,0.1,0.08,0.14,0.13,0.14,0.13,0.15,0.12,0.0,0.2,0.0,0.27,-0.06896551724137923,0.3,0.11111111111111094,0.11,-0.08333333333333326,3.55,51,10,15,20,5,1,0.044000000000000004,0.121,0.046,0.57,0.17,0.06,0.02,0.18,0.0,0.0,0.0,0.52,0.48,0.19,0.15,0.19,0.3,0.17,0.25,0.26,0.24,0.25
0,https://www.niche.com/places-to-live/c/sampson-county-nc/,B+,B+,B,C+,A minus,A,C+,B,A minus,B minus,A minus,C+,"Sampson County is located in North Carolina with a population of 63,385. In Sampson County, most residents own their homes. Many families live in Sampson County and residents tend to lean conservative.",63385,89300,648,42151,-0.5894252873563218,-0.38983050847457623,-0.3292649937144948,0.31,0.69,657.7,1.326494517155996,0,-1.0,45.4,0.11547911547911527,219.2,0.6177121771217711,1165.5,1.3305338932213555,4119.5,1.0165948697865677,219.2,-0.22816901408450707,0.13,0.11,0.08,0.11,0.12,0.13,0.13,0.17,0.04,-0.6666666666666666,0.1,-0.5,0.31,0.06896551724137945,0.34,0.2592592592592593,0.21,0.75,3,4,0,2,1,0,1,0.040999999999999995,0.205,0.08,0.51,0.2,0.01,0.02,0.25,0.02,0.0,0.0,0.51,0.49,0.29,0.24,0.23,0.19,0.04,0.33,0.35,0.23,0.08
0,https://www.niche.com/places-to-live/c/appomattox-county-va/,B+,B+,B+,C,B+,B+,B+,A minus,A minus,C+,B+,C,"Appomattox County is located in Virginia with a population of 15,707. In Appomattox County, most residents own their homes. Many retirees live in Appomattox County and residents tend to be conservative.",15707,158800,691,58696,-0.26988505747126434,-0.3493408662900188,-0.06598984771573602,0.22,0.78,,,,,,,,,,,,,,,0.11,0.1,0.08,0.11,0.11,0.13,0.15,0.2,0.07,-0.41666666666666663,0.14,-0.29999999999999993,0.31,0.06896551724137945,0.34,0.2592592592592593,0.14,0.16666666666666674,3.29,34,3,11,14,5,1,0.019,0.131,0.008,0.77,0.02,0.0,0.02,0.2,0.0,0.0,0.0,0.52,0.48,0.23,0.18,0.2,0.3,0.09,0.26,0.31,0.26,0.17
0,https://www.niche.com/places-to-live/c/honolulu-county-hi/,B+,B,D minus,A+,B+,A+,C,A+,D minus,A+,A,B,"Honolulu County is located in Hawaii with a population of 984,821. In Honolulu County, most residents own their homes. Many families and young professionals live in Honolulu County and residents tend to be liberal.",984821,678200,1745,85857,2.11816091954023,0.643126177024482,0.3662142163805038,0.44,0.56,,,,,,,,,,,,,,,0.12,0.09,0.09,0.15,0.13,0.12,0.12,0.17,0.12,0.0,0.23,0.1499999999999999,0.31,0.06896551724137945,0.26,-0.03703703703703709,0.08,-0.33333333333333326,4.2,183,76,70,34,3,0,0.026000000000000002,0.08199999999999999,0.077,0.18,0.1,0.42,0.19,0.02,0.0,0.0,0.09,0.5,0.5,0.12,0.12,0.19,0.34,0.22,0.21,0.27,0.28,0.25
0,https://www.niche.com/places-to-live/c/tipton-county-in/,B+,B,A,B+,B,C,A minus,C+,A minus,B+,B minus,B minus,"Tipton County is located in Indiana with a population of 15,162. In Tipton County, most residents own their homes. Many retirees live in Tipton County and residents tend to be conservative.",15162,116000,798,58118,-0.4666666666666667,-0.24858757062146897,-0.07518737170408796,0.18,0.82,137.4,-0.5139724089140432,0,-1.0,19.6,-0.5184275184275184,0,-1.0,235.6,-0.5288942211557689,1040.4,-0.49069904053260227,235.6,-0.1704225352112676,0.11,0.1,0.08,0.1,0.11,0.15,0.15,0.2,0.09,-0.25,0.16,-0.20000000000000007,0.24,-0.1724137931034483,0.41,0.5185185185185184,0.11,-0.08333333333333326,4,1,0,1,0,0,0,0.02,0.086,0.009000000000000001,0.95,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.5,0.5,0.15,0.21,0.24,0.32,0.08,0.25,0.27,0.32,0.16
0,https://www.niche.com/places-to-live/c/cabell-county-wv/,B+,B,B minus,A,B,C+,C+,B,B+,A minus,B+,A minus,"Cabell County is located in West Virginia with a population of 94,339. In Cabell County, most residents own their homes. Many young professionals live in Cabell County and residents tend to be conservative.",94339,124500,748,40028,-0.4275862068965517,-0.295668549905838,-0.363047594799739,0.38,0.62,455.5,0.611248673505483,30.6,4.0163934426229515,103.4,1.5405405405405403,235.4,0.7372693726937269,1219.2,1.4379124175164968,2978.1,0.4578519678872137,357.9,0.2602112676056336,0.11,0.09,0.13,0.12,0.12,0.12,0.13,0.18,0.11,-0.08333333333333326,0.15,-0.2500000000000001,0.29,0.0,0.33,0.2222222222222221,0.12,0.0,3.16,25,2,8,9,4,2,0.027999999999999997,0.223,0.006999999999999999,0.9,0.01,0.01,0.02,0.05,0.0,0.0,0.0,0.51,0.49,0.34,0.21,0.2,0.19,0.06,0.36,0.31,0.21,0.13
0,https://www.niche.com/places-to-live/c/whitfield-county-ga/,B+,B+,B,B minus,A,A,B minus,B,B+,B,A minus,B minus,"Whitfield County is located in Georgia with a population of 104,237. In Whitfield County, most residents own their homes. Many families live in Whitfield County and residents tend to be conservative.",104237,133400,720,48623,-0.3866666666666667,-0.3220338983050848,-0.22627818531896948,0.35,0.65,213.6,-0.24442872302794483,0,-1.0,45.6,0.12039312039312033,48.4,-0.6428044280442804,358.9,-0.28234353129374135,2293.1,0.1225279028784021,210.8,-0.2577464788732394,0.14,0.12,0.09,0.13,0.13,0.13,0.11,0.14,0.05,-0.5833333333333333,0.1,-0.5,0.24,-0.1724137931034483,0.29,0.07407407407407396,0.31,1.5833333333333335,4,1,0,1,0,0,0,0.034,0.156,0.135,0.58,0.35,0.01,0.01,0.04,0.0,0.0,0.0,0.5,0.5,0.22,0.25,0.25,0.21,0.07,0.26,0.4,0.23,0.1
0,https://www.niche.com/places-to-live/c/clay-county-ks/,B+,B+,A minus,B minus,B+,C,B,B minus,A minus,C+,B,B minus,"Clay County is located in Kansas with a population of 8,082. In Clay County, most residents own their homes. Many retirees live in Clay County and residents tend to be conservative.",8082,98000,607,53929,-0.5494252873563219,-0.428436911487759,-0.14184555161274925,0.29,0.71,198.8,-0.29678103997170135,0,-1.0,0,-1.0,0,-1.0,223.6,-0.5528894221155769,1441,-0.2945956530252595,74.5,-0.7376760563380282,0.12,0.12,0.06,0.1,0.12,0.11,0.14,0.23,0.1,-0.16666666666666663,0.17,-0.15000000000000002,0.31,0.06896551724137945,0.35,0.29629629629629606,0.07,-0.41666666666666663,,,,,,,,0.017,0.079,0.005,0.94,0.03,0.01,0.01,0.01,0.01,0.0,0.0,0.5,0.5,0.21,0.23,0.3,0.19,0.08,0.27,0.33,0.27,0.13
0,https://www.niche.com/places-to-live/c/bowie-county-tx/,B+,B,B,B,B+,A,B,B,B+,C,B minus,B+,"Bowie County is located in Texas with a population of 93,373. In Bowie County, most residents own their homes. Many families live in Bowie County and residents tend to be conservative.",93373,119400,761,50164,-0.4510344827586207,-0.28342749529190203,-0.20175675890711775,0.37,0.63,672.3,1.3781393703572693,7.2,0.18032786885245922,64.5,0.5847665847665846,172.1,0.27011070110701096,726.1,0.45190961807638463,3177,0.5552183277853926,272.5,-0.040492957746478875,0.13,0.11,0.09,0.13,0.13,0.12,0.12,0.16,0.07,-0.41666666666666663,0.14,-0.29999999999999993,0.33,0.13793103448275867,0.35,0.29629629629629606,0.11,-0.08333333333333326,,,,,,,,0.032,0.16399999999999998,0.025,0.64,0.08,0.01,0.02,0.24,0.01,0.0,0.0,0.5,0.5,0.26,0.19,0.23,0.23,0.08,0.28,0.31,0.25,0.15
0,https://www.niche.com/places-to-live/c/surry-county-nc/,B+,A,B+,B+,A minus,B minus,B minus,B,A minus,B minus,B+,B minus,"Surry County is located in North Carolina with a population of 71,971. In Surry County, most residents own their homes. Many retirees live in Surry County and residents tend to be conservative.",71971,126900,628,43597,-0.41655172413793107,-0.40866290018832396,-0.30625527107235495,0.27,0.73,280.4,-0.008135833038556806,6.2,0.016393442622950838,29.8,-0.26781326781326786,68.5,-0.49446494464944646,710.3,0.42031593681263724,4168.5,1.0405815547288038,398.8,0.4042253521126762,0.11,0.1,0.08,0.11,0.11,0.14,0.14,0.2,0.06,-0.5,0.12,-0.4,0.33,0.13793103448275867,0.29,0.07407407407407396,0.21,0.75,4,2,1,0,1,0,0,0.023,0.163,0.036000000000000004,0.84,0.11,0.01,0.01,0.04,0.0,0.0,0.0,0.51,0.49,0.29,0.22,0.21,0.22,0.05,0.31,0.33,0.25,0.11
0,https://www.niche.com/places-to-live/c/eddy-county-nm/,B+,A minus,B+,B,A minus,A,A,A minus,C+,B minus,B+,B+,"Eddy County is located in New Mexico with a population of 57,732. In Eddy County, most residents own their homes. Many families live in Eddy County and residents tend to be conservative.",57732,155900,946,65328,-0.28321839080459765,-0.10922787193973638,0.039542988081409325,0.31,0.69,615.9,1.1786345949770074,14.3,1.3442622950819674,47.7,0.17199017199017197,35.8,-0.7357933579335794,940.5,0.8806238752249549,2654.4,0.2993929900137067,312.7,0.10105633802816905,0.14,0.12,0.09,0.14,0.12,0.11,0.12,0.14,0.06,-0.5,0.1,-0.5,0.32,0.10344827586206917,0.37,0.37037037037037024,0.16,0.3333333333333335,3.5,8,1,3,3,1,0,0.028999999999999998,0.146,0.044000000000000004,0.47,0.49,0.0,0.01,0.01,0.01,0.0,0.0,0.5,0.5,0.2,0.17,0.2,0.31,0.12,0.28,0.26,0.23,0.23
0,https://www.niche.com/places-to-live/c/grady-county-ok/,B+,A minus,A,B minus,B,B,A minus,B+,A minus,B,C minus,C+,"Grady County is located in Oklahoma with a population of 55,071. In Grady County, most residents own their homes. Many families live in Grady County and residents tend to be conservative.",55071,134300,717,60875,-0.3825287356321839,-0.32485875706214684,-0.03131613703992486,0.23,0.77,329,0.16377785638486042,3.5,-0.42622950819672123,31.5,-0.22604422604422614,35,-0.7416974169741697,714.1,0.42791441711657674,1456.1,-0.2872038378695908,213.5,-0.24823943661971826,0.12,0.12,0.08,0.12,0.13,0.13,0.14,0.16,0.05,-0.5833333333333333,0.15,-0.2500000000000001,0.3,0.034482758620689724,0.4,0.4814814814814814,0.1,-0.16666666666666663,4,1,0,1,0,0,0,0.021,0.114,0.012,0.81,0.06,0.0,0.05,0.02,0.05,0.0,0.0,0.5,0.5,0.19,0.18,0.23,0.29,0.11,0.27,0.3,0.25,0.18
0,https://www.niche.com/places-to-live/c/kay-county-ok/,B+,B minus,B+,B+,B,B+,B,B,A,B,C,B+,"Kay County is located in Oklahoma with a population of 44,402. In Kay County, most residents own their homes. Many retirees live in Kay County and residents tend to be conservative.",44402,92100,674,46809,-0.576551724137931,-0.36534839924670437,-0.2551437709848352,0.33,0.67,441.6,0.5620799434029007,0,-1.0,120.7,1.9656019656019654,65.8,-0.5143911439114391,743.4,0.4865026994601078,2243.8,0.09839436068141771,167.3,-0.41091549295774643,0.13,0.12,0.09,0.12,0.11,0.11,0.13,0.19,0.05,-0.5833333333333333,0.14,-0.29999999999999993,0.36,0.24137931034482762,0.32,0.18518518518518512,0.13,0.08333333333333348,,,,,,,,0.04,0.172,0.015,0.75,0.08,0.0,0.07,0.02,0.08,0.0,0.0,0.5,0.5,0.25,0.23,0.23,0.22,0.07,0.3,0.34,0.23,0.13
0,https://www.niche.com/places-to-live/c/mcdonough-county-il/,B+,B minus,B minus,A minus,B,B minus,B minus,C+,B+,B minus,B minus,A,"McDonough County is located in Illinois with a population of 30,479. In McDonough County, most residents own their homes. Many young professionals live in McDonough County and residents tend to lean conservative.",30479,91800,662,44471,-0.5779310344827586,-0.37664783427495296,-0.29234759639100616,0.34,0.66,212.7,-0.2476123098691192,0,-1.0,63.8,0.5675675675675673,26.6,-0.803690036900369,335,-0.330133973205359,1021,-0.5001958096729978,53.2,-0.8126760563380282,0.09,0.08,0.23,0.12,0.09,0.1,0.12,0.17,0.16,0.3333333333333335,0.16,-0.20000000000000007,0.3,0.034482758620689724,0.31,0.14814814814814814,0.06,-0.5,4,3,1,1,1,0,0,0.038,0.21899999999999997,0.022000000000000002,0.88,0.03,0.02,0.02,0.05,0.0,0.0,0.0,0.51,0.49,0.31,0.2,0.19,0.24,0.06,0.41,0.26,0.2,0.14
