,Field,Program,Link,Rank,Sort type
136,Medicine/Pediatrics,Vidant Medical Center/East Carolina University,https://www.doximity.com/residency/programs/d196c4ea-c5cc-4450-ab48-0bb1f6a9d5aa-vidant-medical-center-east-carolina-university-medicine-pediatrics,43,Reputation
137,Medicine/Pediatrics,Albany Medical Center,https://www.doximity.com/residency/programs/9ae54d3e-eaeb-4c0e-b5bb-7fcba0849950-albany-medical-center-medicine-pediatrics,44,Reputation
138,Medicine/Pediatrics,University of Illinois College of Medicine at Peoria,https://www.doximity.com/residency/programs/60e19452-4864-46a6-8f7f-a7112624fca9-university-of-illinois-college-of-medicine-at-peoria-medicine-pediatrics,45,Reputation
139,Medicine/Pediatrics,University of Maryland,https://www.doximity.com/residency/programs/bce5c568-79e2-4851-abf8-7c37f4968c95-university-of-maryland-medicine-pediatrics,46,Reputation
140,Medicine/Pediatrics,University of Louisville School of Medicine,https://www.doximity.com/residency/programs/47aeaf18-f90c-480a-91ae-d9b1729cdb5f-university-of-louisville-school-of-medicine-medicine-pediatrics,47,Reputation
141,Medicine/Pediatrics,University of Missouri-Columbia,https://www.doximity.com/residency/programs/7e78381d-bc5c-4f40-8cfa-5bec88d53e4f-university-of-missouri-columbia-medicine-pediatrics,48,Reputation
142,Medicine/Pediatrics,Icahn School of Medicine at Mount Sinai,https://www.doximity.com/residency/programs/5ae0afb5-7f8a-4edd-b42c-df38484af223-icahn-school-of-medicine-at-mount-sinai-medicine-pediatrics,49,Reputation
143,Medicine/Pediatrics,Louisiana State University (Shreveport),https://www.doximity.com/residency/programs/d60a6221-d034-41e4-a624-013adf11eb50-louisiana-state-university-shreveport-medicine-pediatrics,50,Reputation
144,Medicine/Pediatrics,University of Arizona College of Medicine-Phoenix,https://www.doximity.com/residency/programs/dbdcbac6-6ec8-4768-9ba1-2e7ecb3cc173-university-of-arizona-college-of-medicine-phoenix-medicine-pediatrics,51,Reputation
145,Medicine/Pediatrics,University of Arkansas for Medical Sciences,https://www.doximity.com/residency/programs/86c759a2-abc9-4ab3-ae2b-709d21cd4ce7-university-of-arkansas-for-medical-sciences-medicine-pediatrics,52,Reputation
146,Medicine/Pediatrics,Penn State Milton S Hershey Medical Center,https://www.doximity.com/residency/programs/6972c533-d050-4daa-94c3-e737b83e9dd2-penn-state-milton-s-hershey-medical-center-medicine-pediatrics,53,Reputation
147,Medicine/Pediatrics,Loyola University Medical Center,https://www.doximity.com/residency/programs/bc89e2f1-70da-41a4-929b-9f4a5999297e-loyola-university-medical-center-medicine-pediatrics,54,Reputation
148,Medicine/Pediatrics,Rush University Medical Center,https://www.doximity.com/residency/programs/27e7794e-2fe9-4b69-8ccb-c81c21097708-rush-university-medical-center-medicine-pediatrics,55,Reputation
149,Medicine/Pediatrics,University of South Florida Morsani,https://www.doximity.com/residency/programs/be048dfa-c0d8-417a-9ab0-614a4205cc30-university-of-south-florida-morsani-medicine-pediatrics,56,Reputation
150,Medicine/Pediatrics,University of Illinois College of Medicine at Chicago,https://www.doximity.com/residency/programs/1542eb15-32c5-4112-b78f-32d451814178-university-of-illinois-college-of-medicine-at-chicago-medicine-pediatrics,57,Reputation
151,Medicine/Pediatrics,University of Mississippi Medical Center,https://www.doximity.com/residency/programs/a78861ef-2fd1-4d8b-9a06-826176f11cd1-university-of-mississippi-medical-center-medicine-pediatrics,58,Reputation
152,Medicine/Pediatrics,Rutgers New Jersey Medical School,https://www.doximity.com/residency/programs/8dac1eaa-3e60-45c4-98d3-09970a3f82b8-rutgers-new-jersey-medical-school-medicine-pediatrics,59,Reputation
153,Medicine/Pediatrics,Louisiana State University,https://www.doximity.com/residency/programs/ec50ff2d-2a47-47bb-a927-edcf94443227-louisiana-state-university-medicine-pediatrics,60,Reputation
154,Medicine/Pediatrics,Maine Medical Center,https://www.doximity.com/residency/programs/0e96b242-19c5-406e-a840-edc528b8654b-maine-medical-center-medicine-pediatrics,61,Reputation
155,Medicine/Pediatrics,Loma Linda University Health Education Consortium,https://www.doximity.com/residency/programs/ee101631-e920-4efc-8d3d-998551dcad80-loma-linda-university-health-education-consortium-medicine-pediatrics,62,Reputation
156,Medicine/Pediatrics,Tulane University,https://www.doximity.com/residency/programs/fef16a82-4b94-4eec-9c22-82872062753b-tulane-university-medicine-pediatrics,63,Reputation
157,Medicine/Pediatrics,University of South Alabama,https://www.doximity.com/residency/programs/298950b8-66cd-42b0-93b5-510d9302a802-university-of-south-alabama-medicine-pediatrics,64,Reputation
158,Medicine/Pediatrics,Spectrum Health/Michigan State University,https://www.doximity.com/residency/programs/66bb002c-1999-4d7d-8095-6cd0ee39acc8-spectrum-health-michigan-state-university-medicine-pediatrics,65,Reputation
159,Medicine/Pediatrics,University of Oklahoma Health Sciences Center,https://www.doximity.com/residency/programs/b6dceb8e-8dc1-425a-87a5-52038a8fe6f7-university-of-oklahoma-health-sciences-center-medicine-pediatrics,66,Reputation
160,Medicine/Pediatrics,Geisinger Health System,https://www.doximity.com/residency/programs/5c5b0fe4-6d27-4079-b3a9-15bb724b5268-geisinger-health-system-medicine-pediatrics,67,Reputation
161,Medicine/Pediatrics,Virginia Commonwealth University Health System,https://www.doximity.com/residency/programs/f3fa4d59-07cf-4188-83a2-3c46ba2ace4e-virginia-commonwealth-university-health-system-medicine-pediatrics,68,Reputation
162,Medicine/Pediatrics,Beaumont Health (Royal Oak),https://www.doximity.com/residency/programs/f242c5fd-891a-4ee8-9cb1-b136affb9e7f-beaumont-health-royal-oak-medicine-pediatrics,69,Reputation
163,Medicine/Pediatrics,Newark Beth Israel Medical Center,https://www.doximity.com/residency/programs/56ec062b-d914-48d1-9716-5bd949150ddf-newark-beth-israel-medical-center-medicine-pediatrics,70,Reputation
164,Medicine/Pediatrics,University at Buffalo,https://www.doximity.com/residency/programs/45662518-a63f-4018-95fa-d5f75f6acf9a-university-at-buffalo-medicine-pediatrics,71,Reputation
165,Medicine/Pediatrics,University of Kansas (Wichita),https://www.doximity.com/residency/programs/be8f0450-9e94-4514-a269-1b02f2e87d31-university-of-kansas-wichita-medicine-pediatrics,72,Reputation
166,Medicine/Pediatrics,Western Michigan University Homer Stryker MD School of Medicine,https://www.doximity.com/residency/programs/45b63cec-316f-4fe4-a2de-8c77e141bfd3-western-michigan-university-homer-stryker-md-school-of-medicine-medicine-pediatrics,73,Reputation
167,Medicine/Pediatrics,Marshfield Clinic,https://www.doximity.com/residency/programs/bd21f29f-9834-47c6-8ee5-ca2603eabf58-marshfield-clinic-medicine-pediatrics,74,Reputation
168,Medicine/Pediatrics,Hurley Medical Center/Michigan State University,https://www.doximity.com/residency/programs/08450d5c-bd56-4a0c-9837-67d651a3ad18-hurley-medical-center-michigan-state-university-medicine-pediatrics,75,Reputation
169,Medicine/Pediatrics,Marshall University School of Medicine,https://www.doximity.com/residency/programs/1d6df270-033c-491e-a5b6-e0415723c1cd-marshall-university-school-of-medicine-medicine-pediatrics,76,Reputation
170,Medicine/Pediatrics,Stony Brook Medicine/University Hospital,https://www.doximity.com/residency/programs/c28cf2e7-74d8-45f8-be9f-cdc8f4d7e01a-stony-brook-medicine-university-hospital-medicine-pediatrics,77,Reputation
171,Medicine/Pediatrics,University of Puerto Rico School of Medicine,https://www.doximity.com/residency/programs/b5b8fb3b-8b74-4858-8fce-3b3eec65a025-university-of-puerto-rico-school-of-medicine-medicine-pediatrics,78,Reputation
172,Medicine/Pediatrics,University of Oklahoma School of Community Medicine (Tulsa),https://www.doximity.com/residency/programs/f0f64395-3808-413f-8287-9155a6316198-university-of-oklahoma-school-of-community-medicine-tulsa-medicine-pediatrics,79,Reputation
173,Medicine/Pediatrics,Indiana University School of Medicine,https://www.doximity.com/residency/programs/8aa4df0c-91bd-40da-a12a-f5cf0505da14-indiana-university-school-of-medicine-medicine-pediatrics,1,Research Output
174,Medicine/Pediatrics,Brigham and Women's Hospital/Children's Hospital/Harvard Medical School,https://www.doximity.com/residency/programs/92a50804-bed9-40f4-8934-d57574e85693-brigham-and-women-s-hospital-children-s-hospital-harvard-medical-school-medicine-pediatrics,2,Research Output
175,Medicine/Pediatrics,University of Minnesota,https://www.doximity.com/residency/programs/fd2d81ff-4871-41b3-9410-677c996ebe99-university-of-minnesota-medicine-pediatrics,3,Research Output
176,Medicine/Pediatrics,Duke University Hospital,https://www.doximity.com/residency/programs/98645a71-e926-4beb-8d4a-e8e47aab3f2a-duke-university-hospital-medicine-pediatrics,4,Research Output
177,Medicine/Pediatrics,University of Rochester,https://www.doximity.com/residency/programs/23d86e8a-7a2f-48d0-803d-1798b7fdd626-university-of-rochester-medicine-pediatrics,5,Research Output
178,Medicine/Pediatrics,Yale-New Haven Medical Center,https://www.doximity.com/residency/programs/6ab8a944-fec9-4362-bd7f-7629f19fabd4-yale-new-haven-medical-center-medicine-pediatrics,6,Research Output
179,Medicine/Pediatrics,Massachusetts General Hospital/Harvard Medical School,https://www.doximity.com/residency/programs/28f8d5f8-3c60-4c63-9e97-0daf0e9a3bdb-massachusetts-general-hospital-harvard-medical-school-medicine-pediatrics,7,Research Output
180,Medicine/Pediatrics,University of Pennsylvania Health System,https://www.doximity.com/residency/programs/7b22f9c6-cac9-4f8c-a89c-9f054cdb686e-university-of-pennsylvania-health-system-medicine-pediatrics,8,Research Output
181,Medicine/Pediatrics,Case Western Reserve University (MetroHealth),https://www.doximity.com/residency/programs/d9c4fcdf-4be6-4078-a58c-7383a6c93cf0-case-western-reserve-university-metrohealth-medicine-pediatrics,9,Research Output
182,Medicine/Pediatrics,University of Chicago,https://www.doximity.com/residency/programs/3c86c94c-63b4-4b17-b4b5-fb94341383c7-university-of-chicago-medicine-pediatrics,10,Research Output
183,Medicine/Pediatrics,Ohio State University Hospital,https://www.doximity.com/residency/programs/a5caa742-c71b-4c6d-aa20-2d730e427b84-ohio-state-university-hospital-medicine-pediatrics,11,Research Output
184,Medicine/Pediatrics,Baylor College of Medicine,https://www.doximity.com/residency/programs/33a47b32-a9f5-4a10-9a62-c79db3d38888-baylor-college-of-medicine-medicine-pediatrics,12,Research Output
185,Medicine/Pediatrics,University of North Carolina Hospitals,https://www.doximity.com/residency/programs/4e23052d-c047-4689-b13d-c03d50f0dc1e-university-of-north-carolina-hospitals-medicine-pediatrics,13,Research Output
186,Medicine/Pediatrics,Rush University Medical Center,https://www.doximity.com/residency/programs/27e7794e-2fe9-4b69-8ccb-c81c21097708-rush-university-medical-center-medicine-pediatrics,14,Research Output
187,Medicine/Pediatrics,University of Michigan Health System,https://www.doximity.com/residency/programs/a0d28e95-6617-4b52-a78a-f265e55b7793-university-of-michigan-health-system-medicine-pediatrics,15,Research Output
188,Medicine/Pediatrics,University of Cincinnati Medical Center/College of Medicine,https://www.doximity.com/residency/programs/dd537c5e-e919-4b81-ac91-f73fb72238d4-university-of-cincinnati-medical-center-college-of-medicine-medicine-pediatrics,16,Research Output
189,Medicine/Pediatrics,University of California (San Diego) Medical Center,https://www.doximity.com/residency/programs/c490fc9a-0ac6-4d47-acb7-8bc982781820-university-of-california-san-diego-medical-center-medicine-pediatrics,17,Research Output
190,Medicine/Pediatrics,Vanderbilt University Medical Center,https://www.doximity.com/residency/programs/8e9e3bca-c60a-45ca-a396-74c0a9ce4e52-vanderbilt-university-medical-center-medicine-pediatrics,18,Research Output
191,Medicine/Pediatrics,Brown University,https://www.doximity.com/residency/programs/da4b252b-d77e-4533-999a-393098da61bf-brown-university-medicine-pediatrics,19,Research Output
192,Medicine/Pediatrics,Case Western Reserve University/University Hospitals Cleveland Medical Center,https://www.doximity.com/residency/programs/e8d5cc20-df86-4d52-ba62-c3b691422651-case-western-reserve-university-university-hospitals-cleveland-medical-center-medicine-pediatrics,20,Research Output
193,Medicine/Pediatrics,University of Tennessee,https://www.doximity.com/residency/programs/8875697e-df9a-4650-bd5d-2051f38e4a80-university-of-tennessee-medicine-pediatrics,21,Research Output
194,Medicine/Pediatrics,University of Missouri-Kansas City School of Medicine,https://www.doximity.com/residency/programs/42aafbb1-53e4-4dfc-acb7-07fd53025e36-university-of-missouri-kansas-city-school-of-medicine-medicine-pediatrics,22,Research Output
195,Medicine/Pediatrics,UPMC Medical Education,https://www.doximity.com/residency/programs/3c90829b-4517-4920-b2a8-ad7456246032-upmc-medical-education-medicine-pediatrics,23,Research Output
196,Medicine/Pediatrics,Geisinger Health System,https://www.doximity.com/residency/programs/5c5b0fe4-6d27-4079-b3a9-15bb724b5268-geisinger-health-system-medicine-pediatrics,24,Research Output
197,Medicine/Pediatrics,Loma Linda University Health Education Consortium,https://www.doximity.com/residency/programs/ee101631-e920-4efc-8d3d-998551dcad80-loma-linda-university-health-education-consortium-medicine-pediatrics,25,Research Output
198,Medicine/Pediatrics,Louisiana State University,https://www.doximity.com/residency/programs/ec50ff2d-2a47-47bb-a927-edcf94443227-louisiana-state-university-medicine-pediatrics,26,Research Output
199,Medicine/Pediatrics,University at Buffalo,https://www.doximity.com/residency/programs/45662518-a63f-4018-95fa-d5f75f6acf9a-university-at-buffalo-medicine-pediatrics,27,Research Output
200,Medicine/Pediatrics,University of Massachusetts,https://www.doximity.com/residency/programs/e6e2043a-af8b-4b06-a531-2dac60858c0b-university-of-massachusetts-medicine-pediatrics,28,Research Output
201,Medicine/Pediatrics,University of Utah Health,https://www.doximity.com/residency/programs/27fffdb3-fa5d-4504-9e82-af5b98789427-university-of-utah-health-medicine-pediatrics,29,Research Output
202,Medicine/Pediatrics,University of Texas Health Science Center at Houston,https://www.doximity.com/residency/programs/9c820d5a-f39d-4f29-98b1-37f42e44ed98-university-of-texas-health-science-center-at-houston-medicine-pediatrics,30,Research Output
203,Medicine/Pediatrics,Sidney Kimmel Medical College at Thomas Jefferson University/Christiana Care Health Services,https://www.doximity.com/residency/programs/30ca8103-8974-49ff-a624-da9d872ec28b-sidney-kimmel-medical-college-at-thomas-jefferson-university-christiana-care-health-services-medicine-pediatrics,31,Research Output
204,Medicine/Pediatrics,University of Arkansas for Medical Sciences,https://www.doximity.com/residency/programs/86c759a2-abc9-4ab3-ae2b-709d21cd4ce7-university-of-arkansas-for-medical-sciences-medicine-pediatrics,32,Research Output
