,Link,Program best described as,Primary teaching site,Accredited length of training,Required length,Accepting applications for training that begins in 2021-2022,Will be accepting applications for training that begins in 2022-2023,Program start dates,Participates in ERAS®,Affiliated with U.S. government,Web Address,Video,Program director,Person to contact for more information about the program,ID,Location,Sponsor,Participant 0,Participant 1,Participant 2,Intro,Year 1,Year 2,Year 3,Year 4,Requires previous GME,Offers preliminary positions,Participates in the Main Match of the National Resident Matching Program (NRMP),Participates in the Advanced or Fellowship Match of the National Resident Matching Program (NRMP),Latest date for applications for 2021-2022,Interview period,Earliest date for applications for 2022-2023,Latest date for applications for 2022-2023,Applicants may interview remotely via video conferencing,Interviews conducted last year for first year positions,Participates in San Francisco match,Participates in another matching program,Required letters of recommendation,Osteopathic Recognition and/or is accredited by the ACGME and the AOA,Step 1 required,Minimum score,Step 2 required,Average Step 1 score (range) of current residents/fellows,Level 1 required,Level 2 required,Average Level 1 score (range) of current residents/fellows,"To be considered by this program, passing Step 2 CS or Level 2 PE on the 1st try is:",J-1 visa sponsorship through ECFMG,H-1B visa,F-1 visa (OPT 1st year),Full-time paid_Physician,Full-time paid_Non-physician,Part-time paid_Physician,Part-time paid_Non-physician,Total_Physician,Total_Non-physician,Percentage of full-time paid female physician faculty,Ratio of full-time equivalent paid faculty to positions,"Avg. hrs/wk on duty during first year (including patient care, all call, night float, research, conferences, etc)",Maximum consecutive hours on duty during first year (excluding beeper call),Average number of 24-hour off duty periods per week during first year,Program allows moonlighting (beyond GY1),Night float system (Residents participate during first year),% USMD,% IMG,% DO,% Female,% Male,Year most taxing schedule And frequency per year_Year 1,Beeper or home call (Weeks/Year)_Year 1,Year most taxing schedule And frequency per year_Year 2,Beeper or home call (Weeks/Year)_Year 2,Year most taxing schedule And frequency per year_Year 3,Beeper or home call (Weeks/Year)_Year 3,Year most taxing schedule And frequency per year_Year 4,Beeper or home call (Weeks/Year)_Year 4,Avg hours/week of scheduled structured didactic activities,Training at hospital outpatient clinics during 1st year,"Training during 1st year in ambulatory non-hospital community-based settings, e.g., physician offices, community clinics",Salary compensation_Year 1,Vacation days_Year 1,Sick days_Year 1,Salary compensation_Year 2,Vacation days_Year 2,Sick days_Year 2,Salary compensation_Year 3,Vacation days_Year 3,Sick days_Year 3,Salary compensation_Year 4,Vacation days_Year 4,Sick days_Year 4,Salary paid by a non-profit institution,Maximum number of paid days for family/medical leave,Maximum number of unpaid days for family/medical leave,Part-time/shared schedule positions,On-site child care,Subsidized child care,Moving allowance,Salary advance for moving or other expenses,Housing stipend,Free parking,On-call meal allowance,"iPads, tablets, etc., or technology allowance","Placement assistance upon completion of program into practice, fellowship or academia",Policy prohibits hiring smokers/users of nicotine products,Offers additional training or educational experience beyond accredited length,Offers a primary care track,Offers a rural track,Offers a women's health track,Offers a hospitalist track,Offers a research track/nonaccredited fellowship track,Offers an academic or clinician educator track,Offers another track,Patient surveys,Portfolio system,Objective structured clinical examinations (OSCE),Major medical insurance for residents,Major medical insurance for dependents,Major medical insurance for domestic partners,Outpatient mental health insurance,Inpatient mental health insurance,Group life insurance,Dental insurance,Disability insurance,Disability insurance for occupationally-acquired HIV,Medical insurance coverage begins,Integrative medicine curriculum,Formal mentoring program,"Curriculum to develop health systems leadership skills (e.g., QI project leadership, community/organizational advocacy)",Formal program to develop teaching skills,Formal program to foster interprofessional teamwork,Instruction in medical Spanish or other non-English language,Alternative/complementary medicine curriculum,Economics of health care systems curriculum,Debt management/financial counseling,Academic support for USMLE Step 3 preparation,International experience/global health,Resident/fellow retreats,Off-campus electives,Hospice/home care experience,"MPH, MBA, PhD or other advanced degree training",Research rotation,Aggregate resident Milestone achievements,Graduates’ board certification pass rates,"Performance-based assessment scores (e.g. OSCE, patient or computer simulations)",Participant 3,Participant 4,Night float system,,Participant 5,Participant 6,Participant 7,Salary compensation_Year 5,Vacation days_Year 5,Sick days_Year 5,Participant 8,Participant 9,Participant 10,Participant 11,Year 5,Year most taxing schedule And frequency per year_Year 5,Beeper or home call (Weeks/Year)_Year 5
0,https://freida.ama-assn.org/program/0404811149,University-based,University of Texas Medical Branch Hospitals,4,4,No,Yes,"July,Negotiable",Yes,No,https://www.utmb.edu/anesthesia,Not Available,"Lisa  Farmer
MD
Univ of Texas Med Branch Hosps
Dept of Anesthesiology
301 University Blvd
Galveston, TX 77555-0877
Tel: (409) 772-1221
Fax: (409) 772-1224
E-mail: lrfarmer@utmb.edu","Meredith  Hamilton
Univ of Texas Med Branch
Dept of Anesthesiology
301 University Blvd
Galveston, TX 77555-0877
Tel: (409) 266-7856
Fax: (409) 772-1224
E-mail: melhamil@utmb.edu",0404811149,"Univ of Texas Med Branch Hosps, Dept of Anesthesiology, 301 University Blvd, Galveston, TX 77555-0877","301 University Blvd, Galveston, TX 77555-0462","3533 S Alameda Ave, Corpus Christi, TX 78466-6530","6565 Fannin St, Houston, TX 77030-9979","1919 LaBranch, Houston, TX 77002","Educational fund; USMLE Step 3 if taken before PGY2; one Texas license renewal or training permit fees; written Board fee; subsidized parking; medical society memberships; in-house on-call meals; simulation center; state of the art new hospital building, call rooms and OR suites.",20,20,20,20,No,No,"Yes , Codes: 1714040C0,1714040R0",Yes,12/15/2020,10/29/2020 - 1/29/2021_10/14/2021 - 1/28/2022,9/15/2021,12/15/2021,Yes,235,No,No,3,No,Yes,220___,No,226-235,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,"Desired, with some exceptions",Yes,No,No,62,0,0,0,62,0,35.4,0.7 to 1,55,24,2,Yes,Yes,80.7,2.8,16.3,27.0,72.9,N/A,0,Every fifth night for 2 month(s),0,Every fifth night for 2 month(s),6,Every fifth night for 2 month(s),6,4,8%,N/A,"$56,191.00",15,12,"$58,094.00",15,12,"$59,895.00",15,12,"$61,965.00",15,12,Yes,NGO,NGO,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Fully Paid by Institution,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,"Available, Not Paid By Institution",Resident Shares Cost,"Available, Not Paid By Institution","Available, Not Paid By Institution",When resident/fellow starts program,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Optional,Yes,Yes,Yes,"815 Market St, Galveston, TX 77550-2725",,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0404831150,,,4,4,No,Yes,"July,Negotiable",Yes,No,https://www.bcm.edu/departments/anesthesiology,Not Available,"Lee  Chang
MD
Baylor Coll of Med
Dept of Anesthesiology MS BCM 120
6565 Fannin St
Houston, TX 77030
Tel: (713) 798-5117
Fax:
E-mail: resoffice@bcm.edu","Alicia  Viney
Baylor Coll of Med
Dept of Anesthesiology MS BCM 120
6565 Fannin St
Houston, TX 77030
Tel: (713) 798-5117
Fax: (713) 798-6374
E-mail: resoffice@bcm.edu",0404831150,"Baylor Coll of Med, Dept of Anesthesiology MS BCM 120, 6565 Fannin St, Houston, TX 77030","One Baylor Plaza, Houston, TX 77030","1504 Ben Taub Loop, Houston, TX 77030","2002 Holcombe Blvd, Houston, TX 77030-4298","6720 Bertner Ave, Houston, TX 77030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1515 Holcombe Blvd, Houston, TX 77030","6621 Fannin St, Houston, TX 77030-2399",,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0404831152,Community-based university affiliated,Memorial Hermann-Texas Medical Center,4,4,No,Yes,"June,July",Yes,No,http://www.uth.tmc.edu/anes/,Not Available,"Travis  Markham
MD
Univ of Texas HSC Houston
MSB 5170
6431 Fannin St
Houston, TX 77030
Tel: (713) 500-6202
Fax: (713) 500-0648
E-mail: natasha.shoaf@uth.tmc.edu","Natasha  Shoaf
MBA
Univ of Texas HSC Houston
MSB 5170
6431 Fannin St
Houston, TX 77030
Tel: (713) 500-6299
Fax: (713) 500-0638
E-mail: natasha.shoaf@uth.tmc.edu",0404831152,"Univ of Texas HSC Houston, MSB 5170, 6431 Fannin St, Houston, TX 77030","7000 Fannin St, Houston, TX 77030","6411 Fannin St, Houston, TX 77030-1501","11476 Space Center Blvd, Houston, TX 77059","301 University Blvd, Galveston, TX 77555-0462",,26,27,27,27,No,Yes,"Yes , Codes: 2923040C0","Yes , Codes: 2923040A0",11/1/2020,10/28/2020 - 12/31/2020_10/28/2021 - 12/31/2021,9/13/2021,11/1/2021,Yes,315,No,No,3,No,Yes,220___,No,236-245,No,No,501-540,Required,Yes,No,No,80,1,0,0,80,1,50.0,0.7 to 1,60,16,1.5,Yes,,67.3,14.3,18.2,45.6,54.3,Every fifth night for 12 month(s),0,Every fourth night for 12 month(s),1,Once per week for 12 month(s),1,Once per week for 12 month(s),1,4,20%,N/A,"$60,023.00",15,12,"$66,270.00",15,12,"$63,954.00",15,12,"$66,537.00",15,12,No answer,45,15,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Optional,Yes,No,Yes,"6565 Fannin St, Houston, TX 77030-9979","1515 Holcombe Blvd, Houston, TX 77030",No,,"6621 Fannin St, Houston, TX 77030-2399","5656 Kelley St, Houston, TX 77026",,,,,,,,,,,
0,https://freida.ama-assn.org/program/0404811153,,,4,4,No,Yes,July,Yes,No,https://www.ttuhsc.edu/medicine/anesthesiology/default.aspx,Not Available,"Alan  Santos
MD
Texas Tech Univ HSC Lubbock
RM1B350
3601 4th St
Lubbock, TX 79430
Tel: (806) 743-3381
Fax: (806) 743-2984
E-mail: alan.santos@ttuhsc.edu","Lisa  Sechrist
Texas Tech Univ HSC Lubbock
Dept of Anesthesiology MS 8182
3601 4th St
Lubbock, TX 79430
Tel: (806) 743-3381
Fax: (806) 743-2984
E-mail: lisa.sechrist@ttuhsc.edu",0404811153,"Texas Tech Univ HSC Lubbock, RM1B350, 3601 4th St, Lubbock, TX 79430","3601 4th St, Lubbock, TX 79430-6211","602 Indiana Ave, Lubbock, TX 79417-5980","1935 Medical District Dr, Dallas, TX 75235","3615 19th St, Lubbock, TX 79410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4810 N Loop 289, Lubbock, TX 79416","4515 Marsha Sharp Frwy, Lubbock, TX 79407",,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0404821155,University-based,University Hospital,4,4,Yes,Yes,July,Yes,No,http://www.anesthesia.uthscsa.edu,Not Available,"Brian  Boies
MD
Univ of Texas HSC San Antonio
Dept of Anesthesiology MC 7838
7703 Floyd Curl Dr
San Antonio, TX 78229
Tel: (210) 567-4506
Fax:
E-mail: dukesj@uthscsa.edu","Javette  Dukes
Univ of Texas HSC San Antonio
Dept of Anesthesiology MC 7838
7703 Floyd Curl Dr
San Antonio, TX 78229-3900
Tel: (210) 567-4506
Fax: (210) 567-6135
E-mail: dukesj@uthscsa.edu",0404821155,"Univ of Texas HSC San Antonio, Dept of Anesthesiology MC 7838, 7703 Floyd Curl Dr, San Antonio, TX 78229","7703 Floyd Curl Dr, San Antonio, TX 78229-3900","4502 Medical Dr, San Antonio, TX 78229-4493","333 N Santa Rosa Blvd, San Antonio, TX 78207-3198","7400 Merton Minter Blvd, San Antonio, TX 78284-5799",,16,16,16,16,No,No,"Yes , Codes: 1722040C0",No,,-_-,,,Yes,188,No,No,3,No,Yes,___,No,No Answer,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,Not known,Yes,No,No,32,3,7,1,39,4,31.2,0.5 to 1,65,16,1,Yes,,73.2,0.0,26.7,25.7,74.2,N/A,0,Every fourth night for 12 month(s),6,Every fifth night for 12 month(s),4,Every sixth night for 12 month(s),4,2,40%,N/A,"$54,140.00",15,10,"$55,632.00",15,10,"$57,421.00",15,10,"$59,435.00",15,10,No answer,NGO,NGO,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Optional,No,No,Yes,,,No,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0404821156,University-based,Texas A&M College of Medicine-Scott and White Medical Center,4,4,No,Yes,July,Yes,No,https://www.bswhealth.med/education/,Not Available,"Jason C Tippett
MD
Baylor Scott & White-Temple
MS-20-D304
2401 S 31st St
Temple, TX 76508
Tel: (254) 724-5306
Fax: (254) 724-2504
E-mail: amy.sanders@bswhealth.org","Amy  Sanders
BS
Baylor Scott & White Health
Dept of Anesthesiology MS-20-D304
2401 S 31st St
Temple, TX 76508
Tel: (254) 724-5306
Fax: (254) 724-2504
E-mail: amy.sanders@bswhealth.org",0404821156,"Baylor Scott & White-Temple, MS-20-D304, 2401 S 31st St, Temple, TX 76508","2401 S 31st St, Temple, TX 76508-0001","1901 S First St, Temple, TX 76504",,,"For the past 20 years, 99% of our graduates have passed the board certification process to become Diplomates of the American Board of Anesthesiology with a 97% first try pass rate. Our program boasts a large case volume--with subspecialty exposure in cardiac anesthesia and heart transplant--while maintaining a smaller resident-faculty ratio of 1:1.5. We are a Level 1 trauma center and have a free standing children's hospital. Our residents get extensive training in regional anesthesia.",10,10,10,10,No,No,"Yes , Codes: 1725040C0",No,1/1/2021,-_-,,,Yes,105,No,No,3,No,Yes,210__500_,No,No Answer,Yes,No,No Answer,"Desired, with some exceptions",Yes,No,No,28,0,7,0,35,0,32.1,0.7 to 1,64,16,1.3,Yes,,83.8,0.0,16.1,25.5,74.4,N/A,NGO,Every fifth night for 12 month(s),NGO,Every seventh night for 12 month(s),NGO,Every eighth night for 12 month(s),NGO,4,1%,10%,"$52,983.00",15,13,"$54,440.00",15,13,"$55,676.00",15,13,"$57,354.00",15,13,Yes,60,NGO,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Fully Paid by Institution,Resident Shares Cost,Not Available,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,"Available, Not Paid By Institution",Resident Shares Cost,Fully Paid by Institution,When resident/fellow starts program,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Optional,Yes,Yes,Yes,,,No,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0404931157,University-based,University of Utah Health,4,4,No,Yes,July,Yes,No,http://medicine.utah.edu/anesthesiology/,Not Available,"Elizabeth  Thackeray
MD
Univ of Utah Med Ctr
Dept of Anesthesiology Rm 3C444
30 N 1900 E
Salt Lake City, UT 84132
Tel: (801) 581-6393
Fax: (801) 581-4367
E-mail: elizabeth.thackeray@hsc.utah.edu","Katie  Snow
Univ of Utah Med Ctr
3C-444 SOM
30 N 1900 E
Salt Lake City, UT 84132-2304
Tel: (801) 581-3622
Fax: (801) 581-4367
E-mail: katija.snow@hsc.utah.edu",0404931157,"Univ of Utah Med Ctr, Dept of Anesthesiology Rm 3C444, 30 N 1900 E, Salt Lake City, UT 84132","50 N Medical Dr, Salt Lake City, UT 84132","100 N Mario Capecchi Dr, Salt Lake City, UT 84113","500 Foothill Dr, Salt Lake City, UT 84148-0001","1275 E Fairfax Rd, Salt Lake City, UT 84103",,3,14,14,14,No,Yes,"Yes , Codes: 1732040C0,1732040C1,1732040R0","Yes , Codes: 1732040A0",11/15/2020,11/1/2020 - 1/15/2021_11/1/2020 - 1/15/2021,11/15/2020,,Yes,165,No,No,3,No,Yes,200___,Yes,226-235,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,Not required,Yes,No,No,100,11,0,1,100,12,37.0,2.2 to 1,55,16,1.5,No,,91.7,4.1,4.0,31.1,68.8,Every third night for 4 week(s),NGO,Every third night for 4 week(s),NGO,Every third night for 4 week(s),NGO,Every third night for 4 week(s),NGO,3,NGO,N/A,"$61,061.00",15,5,"$63,315.00",15,5,"$65,697.00",15,5,"$68,627.00",15,5,No answer,49,NGO,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Required,Yes,Yes,Yes,,,No,(4 wks ),,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0405111159,,,4,4,No,Yes,July,Yes,No,https://med.virginia.edu/anesthesiology/,Not Available,"Julie L Huffmyer
MD
Univ of Virginia Health System
Dept of Anesthesiology
PO Box 800710
Charlottesville, VA 22908
Tel: (434) 924-2283
Fax: (434) 982-0019
E-mail: anesthesiology@virginia.edu","Callie M Keller
Univ of Virginia Health System
Dept of Anesthesiology
PO Box 800710
Charlottesville, VA 22908-0710
Tel: (434) 982-4307
Fax:
E-mail: anesthesiology@virginia.edu",0405111159,"Univ of Virginia Health System, Dept of Anesthesiology, PO Box 800710, Charlottesville, VA 22908","4012 McKim Hall, Charlottesville, VA 22908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0405121008,,,3,3,Yes,Yes,Negotiable,No,Yes,,Not Available,"Derek  Foerschler
DO
Naval Med Ctr Portsmouth
Dept of Anesthesiology
620 John Paul Jones Cir
Portsmouth, VA 23708-2197
Tel: (757) 953-3270
Fax: (757) 953-4595
E-mail: derek.l.foerschler.mil@mail.mil","Derek  Foerschler
DO
Naval Med Ctr Portsmouth
Dept of Anesthesiology
620 John Paul Jones Cir
Portsmouth, VA 23708-2197
Tel: (757) 953-3270
Fax: (757) 953-4595
E-mail: derek.l.foerschler.mil@mail.mil",0405121008,"Naval Med Ctr Portsmouth, Dept of Anesthesiology, 620 John Paul Jones Cir, Portsmouth, VA 23708-2197","620 John Paul Jones Circle, Portsmouth, VA 23708-2197","110 Irving St NW, Washington, DC 20010","4012 McKim Hall, Charlottesville, VA 22908","600 Gresham Dr, Norfolk, VA 23507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"800 W Olney Rd, Norfolk, VA 23507",,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0405111160,University-based,Medical College of Virginia Hospitals,4,4,No,Yes,July,Yes,No,https://anesthesiology.vcu.edu,Not Available,"Michael A Fowler
MD, MBA
VCU Health System
PO Box 980695
1200 E Broad St
Richmond, VA 23298
Tel:
Fax:
E-mail: michael.fowler@vcuhealth.org","Louise  Putnam
VCU Health System
PO Box 980695
1200 E Broad St
Richmond, VA 23298
Tel: (804) 828-0733
Fax: (804) 828-8300
E-mail: louise.putnam@vcuhealth.org",0405111160,"VCU Health System, PO Box 980695, 1200 E Broad St, Richmond, VA 23298","PO Box 980549, Richmond, VA 23298-0549","PO Box 980510, Richmond, VA 23298","1201 Broad Rock Rd, Richmond, VA 23249",,"For more information, visit our website at https://anesthesiology.vcu.edu/or www.medschool.vcu.edu/gme",8,12,13,13,No,No,"Yes , Codes: 1743040C0,1743040R0",Yes,12/31/2020,11/1/2020 - 1/31/2021_10/15/2021 - 1/31/2022,9/15/2021,12/1/2021,Yes,120,No,No,3,No,Yes,215_220_550_550,Yes,226-235,Yes,Yes,541-600,"Desired, with some exceptions",Yes,No,No,61,0,4,0,65,0,32.7,1.3 to 1,55,24,2,Yes,,68.6,12.4,18.9,33.6,66.3,Other for 8 week(s),0,Other for 12 week(s),3,Other for 12 week(s),1,Other for 12 week(s),5,4,2%,N/A,"$57,593.00",15,30,"$59,199.00",15,30,"$61,330.00",15,30,"$63,724.00",15,30,Yes,NGO,NGO,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Resident Shares Cost,Resident Shares Cost,"Available, Not Paid By Institution",Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Optional,No,No,Yes,,,No,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0405011158,,,4,4,No,Yes,June,Yes,No,https://www.uvmhealth.org/gme/Pages/Residencies/Anesthesiology.aspx,Not Available,"Emily  Stebbins
MD
Univ of Vermont Med Ctr
Dept of Anesthesiology
111 Colchester Ave
Burlington, VT 05401
Tel: (802) 847-2415
Fax: (802) 847-5324
E-mail: anesthesiologygme@uvmhealth.org","Sarah  Sulikowski
Univ of Vermont Med Ctr
Dept of Anesthesiology
111 Colchester Ave
Burlington, VT 05401
Tel: (802) 847-0231
Fax: (802) 847-5324
E-mail: anesthesiologygme@uvmhealth.org",0405011158,"Univ of Vermont Med Ctr, Dept of Anesthesiology, 111 Colchester Ave, Burlington, VT 05401","111 Colchester Ave, Burlington, VT 05401","130 Fisher Rd, Berlin, VT 05602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0405412162,,,3,3,Yes,Yes,"June,July",Yes,No,https://www.virginiamason.org/anesthesiology-residency,Not Available,"Helen  Bean
DO
Virginia Mason Med Ctr
Dept of Anesthesiology B2-AN
1100 Ninth Ave
Seattle, WA 98101
Tel:
Fax:
E-mail: helen.bean@virginiamason.org","Sara  Mueller
Virginia Mason Med Ctr
Graduate Med Education H8-GME
1100 Ninth Ave
Seattle, WA 98101
Tel: (206) 341-1298
Fax:
E-mail: sara.mueller@virginiamason.org",0405412162,"Virginia Mason Med Ctr, Dept of Anesthesiology B2-AN, 1100 Ninth Ave, Seattle, WA 98101","925 Seneca St, Seattle, WA 98101","4800 Sand Point Way NE, Seattle, WA 98105","325 Ninth Ave, Seattle, WA 98104-2499","747 Broadway, Seattle, WA 98122-4307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0405421161,University-based,University of Washington Medical Center-Montlake,4,5,No,Yes,"June,July",Yes,No,https://sites.uw.edu/apmres,Not Available,"Matthew R Hallman
MD, MS
Univ of Washington Sch of Med
Box 356540
1959 NE Pacific St
Seattle, WA 98195
Tel: (206) 543-2474
Fax:
E-mail: bolaniss@uw.edu","Robin M Boland
BA
Univ of Washington Sch of Med
Box 356540
1959 NE Pacific St
Seattle, WA 98195
Tel: (206) 543-2474
Fax:
E-mail: bolaniss@uw.com",0405421161,"Univ of Washington Sch of Med, Box 356540, 1959 NE Pacific St, Seattle, WA 98195","850 Republican St, Seattle, WA 98109","1959 NE Pacific St, Seattle, WA 98195","4800 Sand Point Way NE, Seattle, WA 98105","1660 S Columbian Way, Seattle, WA 98108","Global health certification program, library resources, life after residency seminar, finance/loans seminars, Housestaff Quality & Safety Council, wellness service, network of underrepresented residents and fellows, safe ride home program, free confidential counseling, learning specialist, transportation allowance, childcare fund, bike sustainability fund, transportation incentive, Master in Public Health. Parking is free at some of the rotation sites.",26,28,28,28,"No, with exceptions",No,"Yes , Codes: 1918040C1,1918040C0,1918040C2,1918040R0","Yes , Codes: 1918040A0",11/2/2020,11/2/2020 - 2/8/2021_11/2/2021 - 2/8/2022,10/21/2021,11/2/2021,Yes,230,No,No,3,No,Yes,220_220__,Yes,236-245,"No, require USMLE scores for all applicants",No,No Answer,"Desired, with some exceptions",Yes,No,Yes,134,12,60,7,194,19,32.8,1.4 to 1,66,28,2,Yes,Yes,91.7,1.5,6.7,28.3,71.6,Other for week(s),NGO,Once per week for 4 week(s),NGO,Other for week(s),NGO,Other for week(s),NGO,5,0%,0%,"$60,588.00",24,17,"$62,940.00",24,17,"$65,532.00",24,17,"$68,430.00",24,17,Yes,NGO,NGO,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Optional,Yes,Yes,Yes,"325 Ninth Ave, Seattle, WA 98104-2499","12040 NE 128th St, Kirkland, WA 98034",,,,,,,,,,,,,,,
