,Link,Program best described as,Primary teaching site,Accredited length of training,Required length,Accepting applications for training that begins in 2021-2022,Will be accepting applications for training that begins in 2022-2023,Program start dates,Participates in ERAS®,Affiliated with U.S. government,Web Address,Video,Program director,Person to contact for more information about the program,ID,Location,Sponsor,Participant 0,Participant 1,Participant 2,Intro,Year 1,Year 2,Year 3,Year 4,Requires previous GME,Offers preliminary positions,Participates in the Main Match of the National Resident Matching Program (NRMP),Participates in the Advanced or Fellowship Match of the National Resident Matching Program (NRMP),Latest date for applications for 2021-2022,Interview period,Earliest date for applications for 2022-2023,Latest date for applications for 2022-2023,Applicants may interview remotely via video conferencing,Interviews conducted last year for first year positions,Participates in San Francisco match,Participates in another matching program,Required letters of recommendation,Osteopathic Recognition and/or is accredited by the ACGME and the AOA,Step 1 required,Minimum score,Step 2 required,Average Step 1 score (range) of current residents/fellows,Level 1 required,Level 2 required,Average Level 1 score (range) of current residents/fellows,"To be considered by this program, passing Step 2 CS or Level 2 PE on the 1st try is:",J-1 visa sponsorship through ECFMG,H-1B visa,F-1 visa (OPT 1st year),Full-time paid_Physician,Full-time paid_Non-physician,Part-time paid_Physician,Part-time paid_Non-physician,Total_Physician,Total_Non-physician,Percentage of full-time paid female physician faculty,Ratio of full-time equivalent paid faculty to positions,"Avg. hrs/wk on duty during first year (including patient care, all call, night float, research, conferences, etc)",Maximum consecutive hours on duty during first year (excluding beeper call),Average number of 24-hour off duty periods per week during first year,Program allows moonlighting (beyond GY1),Night float system (Residents participate during first year),% USMD,% IMG,% DO,% Female,% Male,Year most taxing schedule And frequency per year_Year 1,Beeper or home call (Weeks/Year)_Year 1,Year most taxing schedule And frequency per year_Year 2,Beeper or home call (Weeks/Year)_Year 2,Year most taxing schedule And frequency per year_Year 3,Beeper or home call (Weeks/Year)_Year 3,Year most taxing schedule And frequency per year_Year 4,Beeper or home call (Weeks/Year)_Year 4,Avg hours/week of scheduled structured didactic activities,Training at hospital outpatient clinics during 1st year,"Training during 1st year in ambulatory non-hospital community-based settings, e.g., physician offices, community clinics",Salary compensation_Year 1,Vacation days_Year 1,Sick days_Year 1,Salary compensation_Year 2,Vacation days_Year 2,Sick days_Year 2,Salary compensation_Year 3,Vacation days_Year 3,Sick days_Year 3,Salary compensation_Year 4,Vacation days_Year 4,Sick days_Year 4,Salary paid by a non-profit institution,Maximum number of paid days for family/medical leave,Maximum number of unpaid days for family/medical leave,Part-time/shared schedule positions,On-site child care,Subsidized child care,Moving allowance,Salary advance for moving or other expenses,Housing stipend,Free parking,On-call meal allowance,"iPads, tablets, etc., or technology allowance","Placement assistance upon completion of program into practice, fellowship or academia",Policy prohibits hiring smokers/users of nicotine products,Offers additional training or educational experience beyond accredited length,Offers a primary care track,Offers a rural track,Offers a women's health track,Offers a hospitalist track,Offers a research track/nonaccredited fellowship track,Offers an academic or clinician educator track,Offers another track,Patient surveys,Portfolio system,Objective structured clinical examinations (OSCE),Major medical insurance for residents,Major medical insurance for dependents,Major medical insurance for domestic partners,Outpatient mental health insurance,Inpatient mental health insurance,Group life insurance,Dental insurance,Disability insurance,Disability insurance for occupationally-acquired HIV,Medical insurance coverage begins,Integrative medicine curriculum,Formal mentoring program,"Curriculum to develop health systems leadership skills (e.g., QI project leadership, community/organizational advocacy)",Formal program to develop teaching skills,Formal program to foster interprofessional teamwork,Instruction in medical Spanish or other non-English language,Alternative/complementary medicine curriculum,Economics of health care systems curriculum,Debt management/financial counseling,Academic support for USMLE Step 3 preparation,International experience/global health,Resident/fellow retreats,Off-campus electives,Hospice/home care experience,"MPH, MBA, PhD or other advanced degree training",Research rotation,Aggregate resident Milestone achievements,Graduates’ board certification pass rates,"Performance-based assessment scores (e.g. OSCE, patient or computer simulations)",Night float system,,Participant 3,Participant 4,Participant 5,Participant 6,No,Yes,Participant 7,Participant 8,Participant 9,Participant 10,Participant 11
0,https://freida.ama-assn.org/program/2202500382,,,4,4,No,Yes,July,Yes,No,https://www.gch.org/Physicians/,Not Available,"Hamid  Sanjaghsaz
DO, MSc
Garden City Hosp
Dept of Med Education
6245 Inkster Rd
Garden City, MI 48135-4001
Tel: (248) 410-9811
Fax:
E-mail:","Renee  Dubay
Garden City Hosp
Dept of Med Education
6245 Inkster Rd
Garden City, MI 48135-4001
Tel: (734) 458-4319
Fax: (734) 458-4496
E-mail: jdubay@primehealthcare.com",2202500382,"Garden City Hosp, Dept of Med Education, 6245 Inkster Rd, Garden City, MI 48135-4001","6245 N Inkster Rd, Garden City, MI 48135","1101 W University Dr, Rochester, MI 48307-1831","18101 Oakwood Blvd, Dearborn, MI 48123-2500","4700 W 13 Mile Rd, Warren, MI 48092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3980 John R St, Detroit, MI 48201",,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500371,,,4,4,No,Yes,July,Yes,No,http://www.genesys.org/meded,Not Available,"Holly  Jaskierny
DO
Ascension Genesys Hosp
Med Education Dept
1 Genesys Pkwy
Grand Blanc, MI 48439
Tel:
Fax:
E-mail: holly.jaskierny@ascension.org","Mindy  Valigura
Ascension Genesys Hosp
Med Education Dept
1 Genesys Pkwy
Grand Blanc, MI 48439
Tel:
Fax:
E-mail: mindy.valigura@ascension.org",2202500371,"Ascension Genesys Hosp, Med Education Dept, 1 Genesys Pkwy, Grand Blanc, MI 48439","One Genesys Pkwy, Grand Blanc, MI 48439-1477","One Hurley Plaza, Flint, MI 48503-5993","2799 W Grand Blvd, Detroit, MI 48202-2608","18101 Oakwood Blvd, Dearborn, MI 48123-2500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44405 Woodward Ave, Pontiac, MI 48341-2985",,,,,,,,,,
0,https://freida.ama-assn.org/program/2202521141,Community-based university affiliated,Spectrum Health-Butterworth Hospital,4,4,No,Yes,July,Yes,No,https://www.spectrumhealth.org/medicaleducation,Not Available,"Raisa O Platte
MD
Spectrum Health/MSU
Ob/Gyn Pgm Ste A501
100 Michigan St NE
Grand Rapids, MI 49503
Tel: (616) 391-2100
Fax: (616) 391-3174
E-mail: bethany.goodlock@spectrumhealth.org","Bethany  Goodlock
Spectrum Health
Ste A601
100 Michigan St NE
Grand Rapids, MI 49503
Tel:
Fax:
E-mail: bethany.goodlock@spectrumhealth.org",2202521141,"Spectrum Health/MSU, Ob/Gyn Pgm Ste A501, 100 Michigan St NE, Grand Rapids, MI 49503","648 Monroe Ave NW, Grand Rapids, MI 49503","100 Michigan St NE, Grand Rapids, MI 49503","200 Jefferson Ave SE, Grand Rapids, MI 49503","100 Michigan Ave NE, Grand Rapids, MI 49503",Monthly conferences with nationally recognized speakers take place September-May. Residents given the title of clinical instructor through Michigan State University. Diverse community population. Employee assistance program (Encompass) available to all residents.,8,8,8,8,No,No,"Yes , Codes: 2077220C0",No,10/28/2020,10/30/2020 - 12/1/2020_10/15/2021 - 12/1/2021,9/15/2021,10/15/2021,Yes,96,No,No,3,No,Yes,220_220__610,Yes,236-245,No,Yes,541-600,Required,Yes,No,No,23,11,25,0,48,11,69.5,1.1 to 1,72,24,1,No,Yes,61.4,11.8,26.6,83.8,16.1,Two times per week for 12 month(s),0,Two times per week for 12 month(s),NGO,Two times per week for 12 month(s),NGO,Two times per week for 12 month(s),NGO,9,10%,20%,"$56,514.00",20,5,"$58,714.00",20,5,"$60,679.00",20,5,"$62,581.00",20,5,No,NGO,NGO,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Optional,No,No,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500380,,,4,4,No,Yes,July,Yes,No,http://med.wmich.edu/node/249,Not Available,"Debra A Taubel
MD
WMU Homer Stryker MD Sch of Med
Ob/Gyn Pgm
1000 Oakland Dr
Kalamazoo, MI 49008
Tel: (269) 337-4472
Fax: (269) 337-4550
E-mail: debra.taubel@med.wmich.edu","Baylee R Stoughton
WMU Homer Stryker MD Sch of Med
Ob/Gyn Pgm
1000 Oakland Dr
Kalamazoo, MI 49008
Tel: (269) 337-4472
Fax:
E-mail: baylee.stoughton@med.wmich.edu",2202500380,"WMU Homer Stryker MD Sch of Med, Ob/Gyn Pgm, 1000 Oakland Dr, Kalamazoo, MI 49008","1000 Oakland Dr, Kalamazoo, MI 49008","601 John St, Kalamazoo, MI 49007","1521 Gull Rd, Kalamazoo, MI 49001-1640","601 John St, Kalamazoo, MI 49007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"317 S Drake Rd, Kalamazoo, MI 49009",,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500378,,,4,4,No,Yes,July,Yes,No,https://www.mclaren.org/lansing/gme-obgyn.aspx,Not Available,"Robert  Seiler
DO
McLaren-Greater Lansing
Ob/Gyn Pgm
401 W Greenlawn Ave
Lansing, MI 48910
Tel: (517) 975-7887
Fax: (517) 975-7880
E-mail: brenda.pearson@mclaren.org","Brenda  Pearson
McLaren-Greater Lansing
Ob/Gyn Pgm
401 W Greenlawn Ave
Lansing, MI 48910
Tel: (517) 975-7887
Fax: (517) 975-7880
E-mail: brenda.pearson@mclaren.org",2202500378,"McLaren-Greater Lansing, Ob/Gyn Pgm, 401 W Greenlawn Ave, Lansing, MI 48910","401 S Ballenger Hwy, Flint, MI 48532","401 W Greenlawn Ave, Lansing, MI 48910-2819","1215 E Michigan Ave, Lansing, MI 48909-7980","321 E Harris St, Charlotte, MI 48813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1515 Lake Lansing Rd, Lansing, MI 48912","111 S Front St, Harrisburg, PA 17105-8700",,,,,,,,,
0,https://freida.ama-assn.org/program/2202531143,Community-based university affiliated,Sparrow Hospital,4,4,No,Yes,July,Yes,No,http://www.sparrow.org/Obstetrics_and_Gynecology_Residency,Not Available,"Anita R Avery
MD
Sparrow Hosp
Ob/Gyn Pgm
1215 E Michigan Ave
Lansing, MI 48912
Tel:
Fax:
E-mail: averyani@msu.edu","Carla B Crowe
BS
Sparrow Hosp
Ob/Gyn Pgm
1215 E Michigan Ave
Lansing, MI 48912
Tel: (517) 364-2577
Fax: (517) 364-3006
E-mail: carla.crowe@sparrow.org",2202531143,"Sparrow Hosp, Ob/Gyn Pgm, 1215 E Michigan Ave, Lansing, MI 48912","1215 E Michigan Ave, Lansing, MI 48909-7980",,,,,4,4,4,4,No,No,"Yes , Codes: 1315220C0",No,11/1/2020,11/16/2020 - 1/22/2021_10/15/2021 - 12/20/2021,9/15/2021,10/1/2021,Yes,65,No,No,3,No,Yes,220_230__,Yes,226-235,"No, require USMLE scores for all applicants",No Answer,Greater than 600,Required,Yes,No,No,7,0,25,0,32,0,57.1,1.2 to 1,65,24,1,Yes,Yes,51.5,8.9,39.5,71.1,28.8,Two times per week for 16 week(s),0,Two times per week for 16 week(s),0,Two times per week for 16 week(s),0,Two times per week for 16 week(s),Not Available,5,10%,8%,"$51,000.00",20,NGO,"$52,020.00",20,NGO,"$53,040.00",20,NGO,"$57,580.00",20,NGO,Yes,NGO,NGO,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Not Available,Within 30 days of starting program,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Optional,Yes,No,No,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500376,,,4,4,No,Yes,July,Yes,No,https://sites.google.com/mclarenmeded.org/mclarenmacombobgyn/home,Not Available,"Thomas  Alderson
DO
McLaren Macomb
Ob/Gyn Pgm
1000 Harrington Blvd
Mount Clemens, MI 48043
Tel: (586) 917-5456
Fax: (586) 493-3250
E-mail: jessica.broadwell@mclaren.org","Jessica  Broadwell
BA
McLaren Macomb
Ob/Gyn Pgm
1000 Harrington Blvd
Mount Clemens, MI 48043
Tel: (586) 493-8172
Fax:
E-mail: jessica.broadwell@mclaren.org",2202500376,"McLaren Macomb, Ob/Gyn Pgm, 1000 Harrington Blvd, Mount Clemens, MI 48043","401 S Ballenger Hwy, Flint, MI 48532","1000 Harrington Blvd, Mount Clemens, MI 48043","16001 W 9 Mile Rd, Southfield, MI 48075","3980 John R St, Detroit, MI 48201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19305 W Seven Mile Rd, Detroit, MI 48219",,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500370,,,4,4,No,Yes,July,Yes,No,http://www.mercyhealthmuskegon.com/,Mercy Health Muskegon Medical Education Tour,"Kristina R VanderMark
MD
Mercy Health
Ste 315A
1675 Leahy St
Muskegon, MI 49442
Tel: (231) 728-1751
Fax: (231) 727-5223
E-mail: lars.mertens@mercyhealth.com","Lars  Mertens
Mercy Health
Ste 315A
1675 Leahy St
Muskegon, MI 49442
Tel: (231) 728-1751
Fax: (231) 727-5223
E-mail: lars.mertens@mercyhealth.com",2202500370,"Mercy Health, Ste 315A, 1675 Leahy St, Muskegon, MI 49442","1675 Leahy, Muskegon, MI 49442","945 Ottawa Ave NW, Grand Rapids, MI 49503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500377,,,4,4,No,Yes,July,Yes,No,https://www.stjoeshealth.org/graduate-medical-education/,Not Available,"Anissa  Mattison
DO
St Joseph Mercy-Oakland
H-23
44405 Woodward Ave
Pontiac, MI 48341
Tel: (248) 858-3231
Fax: (248) 858-3244
E-mail: anissa.mattison@stjoeshealth.org","Deneen  McCall
BS
St Joseph Mercy-Oakland
H-23
44405 Woodward Ave
Pontiac, MI 48341
Tel:
Fax:
E-mail: deneen.mccall@stjoeshealth.org",2202500377,"St Joseph Mercy-Oakland, H-23, 44405 Woodward Ave, Pontiac, MI 48341","44405 Woodward Ave, Pontiac, MI 48341-2985","36475 Five Mile Rd, Livonia, MI 48154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202511146,,,4,4,No,Yes,July,Yes,No,http://www.beaumont.edu/medical-education/residencies/,Not Available,"Patricia M Franz
MD
Beaumont Hosp-Royal Oak
MOB Ste 233
3535 W 13 Mile Rd
Royal Oak, MI 48073
Tel: (248) 551-0845
Fax: (248) 551-3130
E-mail: patricia.franz@beaumont.org","Mickey  Bielecki
BS
Beaumont Hosp-Royal Oak
Ste 329
3535 W 13 Mile Rd
Royal Oak, MI 48073
Tel: (248) 551-0845
Fax: (248) 551-3130
E-mail: michaelle.bielecki@beaumont.org",2202511146,"Beaumont Hosp-Royal Oak, MOB Ste 233, 3535 W 13 Mile Rd, Royal Oak, MI 48073","3601 W 13 Mile Rd, Royal Oak, MI 48073","3601 W 13 Mile Rd, Royal Oak, MI 48073-6769",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202521147,University-based,Central Michigan University College of Medicine,4,4,No,Yes,July,Yes,No,http://www.med.cmich.edu,Not Available,"Renee  Sundstrom
DO
Central Michigan Univ Coll of Med
Ob/Gyn Dept
1000 Houghton Ave
Saginaw, MI 48602
Tel: (989) 746-7622
Fax: (989) 746-7747
E-mail: clark5ca@cmich.edu","Carol A Clark
BS
Central Michigan Univ Coll of Med
Ob/Gyn Dept
1000 Houghton Ave
Saginaw, MI 48602
Tel: (989) 746-7622
Fax: (989) 746-7747
E-mail: clark5ca@cmich.edu",2202521147,"Central Michigan Univ Coll of Med, Ob/Gyn Dept, 1000 Houghton Ave, Saginaw, MI 48602","1000 Houghton Ave, Saginaw, MI 48602","700 Cooper St, Saginaw, MI 48602",,,"We offer innovative educational opportunities for the resident training experience, including the integration of simulators in training. We provide residents with a superior gynecologic experience with graduating resident numbers well above the national average.",4,4,4,4,No,No,"Yes , Codes: 1320220C0",No,11/1/2020,11/17/2020 - 1/15/2021_10/15/2021 - 1/15/2022,9/1/2021,1/15/2022,Yes,60,No,No,3,No,Yes,205_205_460_460,Yes,210-225,Yes,Yes,450-500,"Desired, with some exceptions",Yes,No,No,6,1,0,0,6,1,66.6,0.3 to 1,65,24,1.5,No,Yes,62.3,21.2,16.3,83.8,16.1,Every sixth night for 5 month(s),0,Every seventh night for 7 month(s),0,Every seventh night for 9 month(s),0,Every tenth night for 6 month(s),Not Available,6,15%,15%,"$52,224.00",15,10,"$53,282.00",20,10,"$55,063.00",20,10,"$56,825.00",20,10,Yes,20,40,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Not available,No,No,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202521148,Community-based university affiliated,Ascension Providence/MSUCHM,4,4,No,Yes,July,Yes,No,http://www.providenceobgynresidency.com,Not Available,"Robert  Dodds
MD, MSA
Ascension Providence Hosp
Dept of Ob/Gyn Box 2043
16001 W Nine Mile Rd
Southfield, MI 48075
Tel: (248) 849-3014
Fax: (248) 849-5398
E-mail: robert.dodds@ascension.org","Diana  Brooks
Ascension Providence Hosp
Dept of Ob/Gyn
16001 W Nine Mile Rd
Southfield, MI 48075-4818
Tel: (248) 849-3014
Fax: (248) 849-5398
E-mail: diana.brooks@ascension.org",2202521148,"Ascension Providence Hosp, Dept of Ob/Gyn Box 2043, 16001 W Nine Mile Rd, Southfield, MI 48075","16001 W 9 Mile Rd, Southfield, MI 48075",,,,"Our program provides a well-rounded experience in both obstetrics and gynecology and the various subspecialties. We have boarded faculty from each of the sub-specialties. Providence and Providence Park Hospitals serve different populations, which gives the residents a diverse exposure to patients of varying socioeconomic backgrounds.",5,5,5,5,No,No,"Yes , Codes: 1303220C0",No,,-_11/17/2021 - 12/23/2021,9/15/2021,11/17/2021,No,40,No,No,3,No,Yes,205_220__,Yes,226-235,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,Required,Yes,No,No,17,0,4,0,21,0,52.9,0.9 to 1,66,24,1.8,Yes,Yes,14,56.1,29.8,87.7,12.2,Every eleventh night or more for 10 month(s),0,Two times per week for 1 month(s),0,Two times per week for 2 month(s),0,Every eleventh night or more for 10 month(s),Not Available,10,25%,25%,"$51,973.00",15,5,"$52,509.00",15,5,"$53,045.00",15,5,"$54,537.00",15,5,Yes,NGO,NGO,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Not Available,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Required,No,No,Yes,,(6 wks ),,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500381,,,4,4,No,Yes,"June,July",Yes,No,http://beaumont.edu,Not Available,"Craig  Glines
DO
Beaumont Hosp-Trenton
Ob/Gyn Pgm
5450 Fort St
Trenton, MI 48183
Tel: (734) 671-3297
Fax: (734) 362-6715
E-mail: craig.glines@beaumont.org","Emily  Atkison
Beaumont Hosp-Trenton
Ob/Gyn Pgm
5450 Fort St
Trenton, MI 48183
Tel: (734) 671-3297
Fax: (734) 362-6715
E-mail: emily.atkison@beaumont.org",2202500381,"Beaumont Hosp-Trenton, Ob/Gyn Pgm, 5450 Fort St, Trenton, MI 48183","3601 W 13 Mile Rd, Royal Oak, MI 48073","5450 Fort St, Trenton, MI 48183","18101 Oakwood Blvd, Dearborn, MI 48123-2500","33155 Annapolis Ave, Wayne, MI 48184-2493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500372,,,4,4,No,Yes,July,Yes,No,https://medicaleducationsjp.com/,Not Available,"Patrick J Woodman
DO, MS
Ascension Macomb-Oakland Hosp
Ste 202A
11885 E 12 Mile Rd
Warren, MI 48093
Tel:
Fax:
E-mail: patrick.woodman@ascension.org","Donna  Arce
BS
Ascension Macomb-Oakland Hosp
Ob/Gyn Pgm
12000 E 12 Mile Rd
Warren, MI 48093
Tel: (586) 576-4198
Fax: (586) 576-4146
E-mail: sjmoh.gme.obgyn@gmail.com",2202500372,"Ascension Macomb-Oakland Hosp, Ste 202A, 11885 E 12 Mile Rd, Warren, MI 48093","11800 E 12 Mile Rd, Warren, MI 48093","16001 W 9 Mile Rd, Southfield, MI 48075","2799 W Grand Blvd, Detroit, MI 48202-2608","22101 Morross Rd, Detroit, MI 48236-2172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44201 Dequindre Rd, Troy, MI 48098",,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500373,,,4,4,No,Yes,June,Yes,No,http://www.henryford.com/body_wyandotte.cfm?id=48057,Not Available,"Salvatore J Finazzo
DO
Henry Ford Wyandotte Hosp
Dept of Med Education
2333 Biddle Ave
Wyandotte, MI 48192
Tel:
Fax:
E-mail: sfinazz2@hfhs.org","Lori A Balser
BA
Henry Ford Wyandotte Hosp
Dept of Med Education
2333 Biddle Ave
Wyandotte, MI 48192
Tel: (734) 324-3781
Fax:
E-mail: lbalser1@hfhs.org",2202500373,"Henry Ford Wyandotte Hosp, Dept of Med Education, 2333 Biddle Ave, Wyandotte, MI 48192","2333 Biddle Ave, Wyandotte, MI 48192","3990 John R St, Detroit, MI 48201","2799 W Grand Blvd, Detroit, MI 48202-2608","2353 S Custer Rd, Monroe, MI 48161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2100 Monroe St, Dearborn, MI 48124",,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500369,,,4,4,No,Yes,July,Yes,No,https://metrohealth.net/careers/education-residency/,Not Available,"Jeffrey D Postlewaite
DO
Metro Health Hosp
Ob/Gyn Pgm
5900 Byron Center Ave SW
Wyoming, MI 49519
Tel: (616) 252-7604
Fax: (616) 252-0391
E-mail: elizabeth.fry@metrogr.org","Elizabeth C Fry
BS
Metro Health Hosp
Ob/Gyn Pgm
5900 Byron Center Ave SW
Wyoming, MI 49519
Tel: (661) 252-7604
Fax: (616) 252-0391
E-mail: elizabeth.fry@metrogr.org",2202500369,"Metro Health Hosp, Ob/Gyn Pgm, 5900 Byron Center Ave SW, Wyoming, MI 49519","5900 Byron Center Ave SW, Wyoming, MI 49519","100 Michigan St NE, Grand Rapids, MI 49503","200 Jefferson Ave SE, Grand Rapids, MI 49503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202531131,Community-based university affiliated,St Joseph Mercy Ann Arbor,4,4,No,Yes,"June,July",Yes,No,http://www.stjoeshealth.org/gme,Obstetrics and Gynecology Residency at St. Joe's,"Kelly  O'Connor
MD
St Joseph Mercy Ann Arbor
Ste 2108
5333 McAuley Dr
Ypsilanti, MI 48197
Tel: (734) 712-5171
Fax: (734) 712-4151
E-mail: kelly.oconnor@stjoeshealth.org","Emily  Smith
BA
St Joseph Mercy Ann Arbor
RHB-2108
5333 McAuley Dr
Ypsilanti, MI 48197
Tel: (734) 712-5171
Fax: (734) 712-4151
E-mail: emily.smith008@stjoeshealth.org",2202531131,"St Joseph Mercy Ann Arbor, Ste 2108, 5333 McAuley Dr, Ypsilanti, MI 48197","5301 E Huron River Dr, Ann Arbor, MI 48106-2172",,,,Strong community-based academic training facility with a commitment to resident education. Unique atmosphere of attending and resident camaraderie in the well-cultured college town of Ann Arbor, one hour west of Detroit.,4,4,4,4,No,No,"Yes , Codes: 1292220C0",No,11/1/2020,11/17/2020 - 1/22/2021_-,,,Yes,60,No,No,3,No,Yes,210_210_550_550,Yes,226-235,Yes,Yes,501-540,"Desired, with some exceptions",Yes,No,No,20,8,32,0,52,8,60,2.2 to 1,70,24,1.5,Yes,Yes,79.1,8.3,12.5,85.4,14.5,Every seventh night for 10 month(s),0,Every seventh night for 10 month(s),0,Every seventh night for 10 month(s),0,Every seventh night for 10 month(s),Not Available,5,15%,5%,"$55,302.00",20,NGO,"$57,380.00",20,NGO,"$59,328.00",20,NGO,"$62,017.00",20,NGO,Yes,56,NGO,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Optional,Yes,Yes,No,,,,,,,,,,,,
