,Link,Program best described as,Primary teaching site,Accredited length of training,Required length,Accepting applications for training that begins in 2021-2022,Will be accepting applications for training that begins in 2022-2023,Program start dates,Participates in ERAS®,Affiliated with U.S. government,Web Address,Video,Program director,Person to contact for more information about the program,ID,Location,Sponsor,Participant 0,Participant 1,Participant 2,Intro,Year 1,Year 2,Year 3,Year 4,Requires previous GME,Offers preliminary positions,Participates in the Main Match of the National Resident Matching Program (NRMP),Participates in the Advanced or Fellowship Match of the National Resident Matching Program (NRMP),Latest date for applications for 2021-2022,Interview period,Earliest date for applications for 2022-2023,Latest date for applications for 2022-2023,Applicants may interview remotely via video conferencing,Interviews conducted last year for first year positions,Participates in San Francisco match,Participates in another matching program,Required letters of recommendation,Osteopathic Recognition and/or is accredited by the ACGME and the AOA,Step 1 required,Minimum score,Step 2 required,Average Step 1 score (range) of current residents/fellows,Level 1 required,Level 2 required,Average Level 1 score (range) of current residents/fellows,"To be considered by this program, passing Step 2 CS or Level 2 PE on the 1st try is:",J-1 visa sponsorship through ECFMG,H-1B visa,F-1 visa (OPT 1st year),Full-time paid_Physician,Full-time paid_Non-physician,Part-time paid_Physician,Part-time paid_Non-physician,Total_Physician,Total_Non-physician,Percentage of full-time paid female physician faculty,Ratio of full-time equivalent paid faculty to positions,"Avg. hrs/wk on duty during first year (including patient care, all call, night float, research, conferences, etc)",Maximum consecutive hours on duty during first year (excluding beeper call),Average number of 24-hour off duty periods per week during first year,Program allows moonlighting (beyond GY1),Night float system (Residents participate during first year),% USMD,% IMG,% DO,% Female,% Male,Year most taxing schedule And frequency per year_Year 1,Beeper or home call (Weeks/Year)_Year 1,Year most taxing schedule And frequency per year_Year 2,Beeper or home call (Weeks/Year)_Year 2,Year most taxing schedule And frequency per year_Year 3,Beeper or home call (Weeks/Year)_Year 3,Year most taxing schedule And frequency per year_Year 4,Beeper or home call (Weeks/Year)_Year 4,Avg hours/week of scheduled structured didactic activities,Training at hospital outpatient clinics during 1st year,"Training during 1st year in ambulatory non-hospital community-based settings, e.g., physician offices, community clinics",Salary compensation_Year 1,Vacation days_Year 1,Sick days_Year 1,Salary compensation_Year 2,Vacation days_Year 2,Sick days_Year 2,Salary compensation_Year 3,Vacation days_Year 3,Sick days_Year 3,Salary compensation_Year 4,Vacation days_Year 4,Sick days_Year 4,Salary paid by a non-profit institution,Maximum number of paid days for family/medical leave,Maximum number of unpaid days for family/medical leave,Part-time/shared schedule positions,On-site child care,Subsidized child care,Moving allowance,Salary advance for moving or other expenses,Housing stipend,Free parking,On-call meal allowance,"iPads, tablets, etc., or technology allowance","Placement assistance upon completion of program into practice, fellowship or academia",Policy prohibits hiring smokers/users of nicotine products,Offers additional training or educational experience beyond accredited length,Offers a primary care track,Offers a rural track,Offers a women's health track,Offers a hospitalist track,Offers a research track/nonaccredited fellowship track,Offers an academic or clinician educator track,Offers another track,Patient surveys,Portfolio system,Objective structured clinical examinations (OSCE),Major medical insurance for residents,Major medical insurance for dependents,Major medical insurance for domestic partners,Outpatient mental health insurance,Inpatient mental health insurance,Group life insurance,Dental insurance,Disability insurance,Disability insurance for occupationally-acquired HIV,Medical insurance coverage begins,Integrative medicine curriculum,Formal mentoring program,"Curriculum to develop health systems leadership skills (e.g., QI project leadership, community/organizational advocacy)",Formal program to develop teaching skills,Formal program to foster interprofessional teamwork,Instruction in medical Spanish or other non-English language,Alternative/complementary medicine curriculum,Economics of health care systems curriculum,Debt management/financial counseling,Academic support for USMLE Step 3 preparation,International experience/global health,Resident/fellow retreats,Off-campus electives,Hospice/home care experience,"MPH, MBA, PhD or other advanced degree training",Research rotation,Aggregate resident Milestone achievements,Graduates’ board certification pass rates,"Performance-based assessment scores (e.g. OSCE, patient or computer simulations)",Night float system,,Participant 3,Participant 4,Participant 5,Participant 6,No,Yes,Participant 7,Participant 8,Participant 9,Participant 10,Participant 11
0,https://freida.ama-assn.org/program/2202531132,University-based,Michigan Medicine University of Michigan,4,4,No,Yes,"June,July",Yes,No,http://www.med.umich.edu/obgyn/,Not Available,"David  Marzano
MD
Michigan Med Univ of Michigan
L4000 Women's Hosp
1500 E Medical Center Dr
Ann Arbor, MI 48109
Tel: (734) 936-9434
Fax:
E-mail: damarz@med.umich.edu","Marlene A Woodard
Michigan Med Univ of Michigan
L5003 Womens UH South
1500 E Medical Center Dr
Ann Arbor, MI 48109-5276
Tel: (734) 936-9434
Fax:
E-mail: wmarlene@med.umich.edu",2202531132,"Michigan Med Univ of Michigan, L4000 Women's Hosp, 1500 E Medical Center Dr, Ann Arbor, MI 48109","2600 Green Rd, Ann Arbor, MI 48109",,,,"The University of Michigan OBGYN programs aims to train clinically competent, surgically skilled, providers of women's health. Our educational program offers all aspects of clinical and surgical training, with 2 months of elective, typically utilized for options including research, global health, and advocacy. Together these experiences provide a broad-based, solid background in preparation for the next career step for our trainees",6,6,6,6,No,No,"Yes , Codes: 1293220C0",No,11/1/2020,11/17/2020 - 1/29/2021_-,,,Yes,72,No,No,3,No,Yes,220_220__,Yes,210-225,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,Required,Yes,No,No,83,32,0,0,83,32,74.6,3.4 to 1,72,16,1,Yes,Yes,100.0,0.0,0.0,86.1,13.8,Once per week for 9 month(s),0,Three times per week for 9 month(s),0,Once per week for 10 month(s),0,Once per week for 12 month(s),Not Available,6,20%,15%,"$60,275.00",28,Not Available,"$63,289.00",28,Not Available,"$66,453.00",28,Not Available,"$69,776.00",28,Not Available,Yes,130,Not Available,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Required,Yes,Yes,Yes,,(4 wks ),,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500375,,,4,4,No,Yes,"June,July,August",Yes,No,http://www.henryford.com/body_macomb.cfm?id=48631,Not Available,"Kurt A Ludwig
DO
Henry Ford Macomb Hosp
Ste 215
15855 19 Mile Rd
Clinton Township, MI 48038
Tel: (586) 465-4722
Fax: (586) 263-2975
E-mail: kludwig1@hfhs.org","Kelly  Bennett
Henry Ford Macomb Hosp
Ste 215
15855 19 Mile Rd
Clinton Township, MI 48038
Tel: (706) 263-2978
Fax: (586) 263-2975
E-mail: kbennet6@hfhs.org",2202500375,"Henry Ford Macomb Hosp, Ste 215, 15855 19 Mile Rd, Clinton Township, MI 48038","15855 19 Mile Rd, Clinton Township, MI 48038","2799 W Grand Blvd, Detroit, MI 48202-2608","22101 Morross Rd, Detroit, MI 48236-2172","4700 W 13 Mile Rd, Warren, MI 48092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202531133,,,4,4,No,Yes,"June,July",Yes,No,http://www.beaumont.edu,Not Available,"Shari L Maxwell
MD
Beaumont Hosp Dearborn
Ste 126
18101 Oakwood Blvd
Dearborn, MI 48124
Tel: (313) 436-2582
Fax: (313) 436-2783
E-mail: shari.maxwell@beaumont.org","Kelly L Kirkland
Beaumont Hosp Dearborn
Ste 126
18101 Oakwood Blvd
Dearborn, MI 48124
Tel: (313) 436-2582
Fax: (313) 436-2783
E-mail: kelly.kirkland@beaumont.org",2202531133,"Beaumont Hosp Dearborn, Ste 126, 18101 Oakwood Blvd, Dearborn, MI 48124","3601 W 13 Mile Rd, Royal Oak, MI 48073","18101 Oakwood Blvd, Dearborn, MI 48123-2500","33155 Annapolis Ave, Wayne, MI 48184-2493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202511136,Community-based university affiliated,Henry Ford Hospital,4,4,No,Yes,"June,July",Yes,No,https://www.henryford.com/hcp/med-ed/residencies-fellowships/hfh/ob-gyn,Not Available,"Gregory  Goyert
MD
Henry Ford Med Ctr
New Ctr One WHS 7th Fl
3031 W Grand Blvd
Detroit, MI 48202
Tel: (313) 916-1023
Fax: (313) 916-9713
E-mail: ggoyert1@hfhs.org","Rosalind  Gerich
Henry Ford Med Ctr
New Ctr One WHS 7th Fl
3031 W Grand Blvd
Detroit, MI 48202
Tel: (313) 916-1023
Fax: (313) 916-9713
E-mail: rgerich1@hfhs.org",2202511136,"Henry Ford Med Ctr, New Ctr One WHS 7th Fl, 3031 W Grand Blvd, Detroit, MI 48202","2799 W Grand Blvd, Detroit, MI 48202-2608",,,,Very strong training in addressing health care disparities as we have great diversity in provider and patient population.,5,4,4,4,No,No,"Yes , Codes: 1300220C0",No,10/5/2020,10/23/2020 - 12/18/2020_10/22/2021 - 12/17/2021,9/10/2021,10/4/2021,Yes,90,No,No,3,No,Yes,215_230__,Yes,210-225,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,Required,Yes,No,No,36,9,4,0,40,9,50.0,2.2 to 1,70,16,1,No,Yes,66.6,29.1,4.1,93.7,6.2,Once per week for 52 week(s),NGO,Once per week for 52 week(s),NGO,Once per week for 52 week(s),NGO,Once per week for 52 week(s),NGO,5,10%,N/A,"$57,259.00",22,NGO,"$59,391.00",22,NGO,"$61,524.00",22,NGO,"$63,656.00",22,NGO,Yes,60,NGO,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Required,No,No,Yes,,(4 wks ),,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202511137,Community-based university affiliated,Ascension St John Hospital,4,4,No,Yes,July,Yes,No,http://medicaleducationsjp.com,Not Available,"Michael  Prysak
MD, PhD
Ascension St John Hosp
Ob/Gyn Pgm
22101 Moross Rd
Detroit, MI 48236
Tel: (313) 343-7798
Fax: (313) 343-7840
E-mail: dana.trysh@ascension.org","Dana  Trysh
Ascension St John Hosp
Ob-Gyn Dept
22101 Moross Rd
Detroit, MI 48236
Tel: (313) 343-8306
Fax:
E-mail: dana.trysh@ascension.org",2202511137,"Ascension St John Hosp, Ob/Gyn Pgm, 22101 Moross Rd, Detroit, MI 48236","22101 Morross Rd, Detroit, MI 48236-2172",,,,"Program offers laparoscopy, robotic, forceps simulation lab. Optional international experience in Africa. Optional family planning offsite rotation.",4,4,4,4,No,No,"Yes , Codes: 1915220C0",No,10/31/2020,11/1/2020 - 1/31/2021_11/1/2021 - 1/31/2022,9/15/2021,10/31/2021,No,40,No,No,3,No,Yes,___,No,226-235,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,"Desired, with some exceptions",No,No,No,10,2,1,0,11,2,40.0,0.6 to 1,70,24,1.5,Yes,Yes,81.2,18.7,0.0,66.6,33.3,N/A,4,Every seventh night for 10 month(s),4,Every seventh night for 10 month(s),4,Every eleventh night or more for 12 month(s),4,2,28%,N/A,"$53,532.00",21,7,"$54,084.00",21,7,"$54,636.00",21,7,"$56,173.00",21,7,Yes,NGO,NGO,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Resident Shares Cost,Resident Shares Cost,Not Available,Fully Paid by Institution,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Optional,No,Yes,No,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202531358,University-based,Detroit Medical Center Corporation,4,4,No,Yes,July,Yes,No,http://obgyn.med.wayne.edu/residency,Not Available,"Satinder  Kaur
MD
Harper/Hutzel Women's Hosp
Mailbox 165
3990 John R St
Detroit, MI 48201
Tel: (313) 993-3456
Fax: (313) 993-4116
E-mail: skaur@med.wayne.edu","Susie A Lawrence
MSW, PhD
Harper/Hutzel Women's Hosp
Mailbox 165
3990 John R St
Detroit, MI 48201
Tel: (313) 993-4030
Fax: (313) 993-4116
E-mail: slawrenc@med.wayne.edu",2202531358,"Harper/Hutzel Women's Hosp, Mailbox 165, 3990 John R St, Detroit, MI 48201","3990 John R St, Detroit, MI 48201","4201 St Antoine Blvd, Detroit, MI 48201","3990 John R St, Detroit, MI 48201","1101 W University Dr, Rochester, MI 48307-1831","This program, centered in a high-volume hospital, serves a diverse population with a high proportion of patients coming from historically under-served communities.",10,10,10,10,No,No,"Yes , Codes: 1295220C0",No,9/1/2020,10/20/2020 - 1/5/2021_10/13/2021 - 12/29/2021,8/1/2021,10/30/2021,Yes,150,No,No,4,No,Yes,210_210_550_550,Yes,226-235,Yes,Yes,Greater than 600,Required,Yes,No,No,37,17,1,0,38,17,29.7,0.9 to 1,72,24,1,No,Yes,72.6,17.0,10.2,67.2,32.7,Other for 3 month(s),0,Other for 3 month(s),0,Other for 3 month(s),0,Other for 3 month(s),Not Available,5,10%,5%,"$53,442.00",15,Not Available,"$55,045.00",15,Not Available,"$56,694.00",15,Not Available,"$58,396.00",15,Not Available,No,180,0,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Within 30 days of starting program,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Required,No,No,Yes,,(5 wks ),"6071 W Outer Dr, Detroit, MI 48235","18101 Oakwood Blvd, Dearborn, MI 48123-2500","1 William Carls Dr, Commerce, MI 48382-1271","4100 John R St, Detroit, MI 48201",,,,,,,
0,https://freida.ama-assn.org/program/2202500374,,,4,4,No,Yes,July,Yes,No,https://www.beaumont.edu/graduate-medical-education/,Not Available,"Angela  Fleming
DO
Beaumont Hosp-Farmington Hills
Ob/Gyn Pgm
28050 Grand River Ave
Farmington Hills, MI 48336
Tel: (947) 521-7393
Fax: (248) 471-8837
E-mail: kathleen.summers3@beaumont.org","Kathleen  Summers
Beaumont Hosp-Farmington Hills
Ob/Gyn Pgm
28050 Grand River Ave
Farmington Hills, MI 48336
Tel: (947) 521-7393
Fax: (248) 471-8837
E-mail: kathleen.summers3@beaumont.org",2202500374,"Beaumont Hosp-Farmington Hills, Ob/Gyn Pgm, 28050 Grand River Ave, Farmington Hills, MI 48336","3601 W 13 Mile Rd, Royal Oak, MI 48073","28050 Grand River Ave, Farmington Hills, MI 48336","18101 Oakwood Blvd, Dearborn, MI 48123-2500","22731 Newman St, Dearborn, MI 48124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202531140,Community-based university affiliated,Hurley Medical Center,4,4,No,Yes,July,Yes,No,http://tinyurl.com/HurleyObGyn,Not Available,"John  Hebert
MD
Hurley Med Ctr
Med Office Bldg Ste 101
2 Hurley Plaza
Flint, MI 48503
Tel: (810) 262-6426
Fax: (810) 262-9076
E-mail: johnhebert@hurleymc.com","Lisa  Bertich
BA
Hurley Med Ctr
Ste 101
2 Hurley Plaza
Flint, MI 48503
Tel: (810) 262-6426
Fax: (810) 262-9076
E-mail: lbertic1@hurleymc.com",2202531140,"Hurley Med Ctr, Med Office Bldg Ste 101, 2 Hurley Plaza, Flint, MI 48503","One Hurley Plaza, Flint, MI 48503-5993","401 S Ballenger Hwy, Flint, MI 48532-3685","One Genesys Pkwy, Grand Blanc, MI 48439-1477","1900 Columbus Ave, Bay City, MI 48708",,4,4,4,4,No,No,"Yes , Codes: 1307220C0",No,11/1/2020,11/17/2020 - 1/29/2021_11/16/2021 - 1/28/2022,10/1/2021,11/1/2021,Yes,72,No,No,3,No,Yes,230_230_550_,Yes,226-235,Yes,"No, require USMLE scores for all applicants",No Answer,"Desired, with some exceptions",Yes,No,No,4,2,4,0,8,2,25.0,0.3 to 1,65,16,1,No,Yes,19.7,80.2,0.0,64.7,35.2,N/A,0,Negotiable for 48 week(s),0,Negotiable for 48 week(s),0,Negotiable for 48 week(s),Not Available,5,20%,5%,"$51,485.00",18,6,"$52,920.00",18,6,"$54,584.00",24,6,"$58,018.00",24,6,No answer,35,0,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Not Available,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Not available,No,No,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500382,,,4,4,No,Yes,July,Yes,No,https://www.gch.org/Physicians/,Not Available,"Hamid  Sanjaghsaz
DO, MSc
Garden City Hosp
Dept of Med Education
6245 Inkster Rd
Garden City, MI 48135-4001
Tel: (248) 410-9811
Fax:
E-mail:","Renee  Dubay
Garden City Hosp
Dept of Med Education
6245 Inkster Rd
Garden City, MI 48135-4001
Tel: (734) 458-4319
Fax: (734) 458-4496
E-mail: jdubay@primehealthcare.com",2202500382,"Garden City Hosp, Dept of Med Education, 6245 Inkster Rd, Garden City, MI 48135-4001","6245 N Inkster Rd, Garden City, MI 48135","1101 W University Dr, Rochester, MI 48307-1831","18101 Oakwood Blvd, Dearborn, MI 48123-2500","4700 W 13 Mile Rd, Warren, MI 48092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3980 John R St, Detroit, MI 48201",,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500371,,,4,4,No,Yes,July,Yes,No,http://www.genesys.org/meded,Not Available,"Holly  Jaskierny
DO
Ascension Genesys Hosp
Med Education Dept
1 Genesys Pkwy
Grand Blanc, MI 48439
Tel:
Fax:
E-mail: holly.jaskierny@ascension.org","Mindy  Valigura
Ascension Genesys Hosp
Med Education Dept
1 Genesys Pkwy
Grand Blanc, MI 48439
Tel:
Fax:
E-mail: mindy.valigura@ascension.org",2202500371,"Ascension Genesys Hosp, Med Education Dept, 1 Genesys Pkwy, Grand Blanc, MI 48439","One Genesys Pkwy, Grand Blanc, MI 48439-1477","One Hurley Plaza, Flint, MI 48503-5993","2799 W Grand Blvd, Detroit, MI 48202-2608","18101 Oakwood Blvd, Dearborn, MI 48123-2500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44405 Woodward Ave, Pontiac, MI 48341-2985",,,,,,,,,,
0,https://freida.ama-assn.org/program/2202521141,Community-based university affiliated,Spectrum Health-Butterworth Hospital,4,4,No,Yes,July,Yes,No,https://www.spectrumhealth.org/medicaleducation,Not Available,"Raisa O Platte
MD
Spectrum Health/MSU
Ob/Gyn Pgm Ste A501
100 Michigan St NE
Grand Rapids, MI 49503
Tel: (616) 391-2100
Fax: (616) 391-3174
E-mail: bethany.goodlock@spectrumhealth.org","Bethany  Goodlock
Spectrum Health
Ste A601
100 Michigan St NE
Grand Rapids, MI 49503
Tel:
Fax:
E-mail: bethany.goodlock@spectrumhealth.org",2202521141,"Spectrum Health/MSU, Ob/Gyn Pgm Ste A501, 100 Michigan St NE, Grand Rapids, MI 49503","648 Monroe Ave NW, Grand Rapids, MI 49503","100 Michigan St NE, Grand Rapids, MI 49503","200 Jefferson Ave SE, Grand Rapids, MI 49503","100 Michigan Ave NE, Grand Rapids, MI 49503",Monthly conferences with nationally recognized speakers take place September-May. Residents given the title of clinical instructor through Michigan State University. Diverse community population. Employee assistance program (Encompass) available to all residents.,8,8,8,8,No,No,"Yes , Codes: 2077220C0",No,10/28/2020,10/30/2020 - 12/1/2020_10/15/2021 - 12/1/2021,9/15/2021,10/15/2021,Yes,96,No,No,3,No,Yes,220_220__610,Yes,236-245,No,Yes,541-600,Required,Yes,No,No,23,11,25,0,48,11,69.5,1.1 to 1,72,24,1,No,Yes,61.4,11.8,26.6,83.8,16.1,Two times per week for 12 month(s),0,Two times per week for 12 month(s),NGO,Two times per week for 12 month(s),NGO,Two times per week for 12 month(s),NGO,9,10%,20%,"$56,514.00",20,5,"$58,714.00",20,5,"$60,679.00",20,5,"$62,581.00",20,5,No,NGO,NGO,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Optional,No,No,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500380,,,4,4,No,Yes,July,Yes,No,http://med.wmich.edu/node/249,Not Available,"Debra A Taubel
MD
WMU Homer Stryker MD Sch of Med
Ob/Gyn Pgm
1000 Oakland Dr
Kalamazoo, MI 49008
Tel: (269) 337-4472
Fax: (269) 337-4550
E-mail: debra.taubel@med.wmich.edu","Baylee R Stoughton
WMU Homer Stryker MD Sch of Med
Ob/Gyn Pgm
1000 Oakland Dr
Kalamazoo, MI 49008
Tel: (269) 337-4472
Fax:
E-mail: baylee.stoughton@med.wmich.edu",2202500380,"WMU Homer Stryker MD Sch of Med, Ob/Gyn Pgm, 1000 Oakland Dr, Kalamazoo, MI 49008","1000 Oakland Dr, Kalamazoo, MI 49008","601 John St, Kalamazoo, MI 49007","1521 Gull Rd, Kalamazoo, MI 49001-1640","601 John St, Kalamazoo, MI 49007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"317 S Drake Rd, Kalamazoo, MI 49009",,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500378,,,4,4,No,Yes,July,Yes,No,https://www.mclaren.org/lansing/gme-obgyn.aspx,Not Available,"Robert  Seiler
DO
McLaren-Greater Lansing
Ob/Gyn Pgm
401 W Greenlawn Ave
Lansing, MI 48910
Tel: (517) 975-7887
Fax: (517) 975-7880
E-mail: brenda.pearson@mclaren.org","Brenda  Pearson
McLaren-Greater Lansing
Ob/Gyn Pgm
401 W Greenlawn Ave
Lansing, MI 48910
Tel: (517) 975-7887
Fax: (517) 975-7880
E-mail: brenda.pearson@mclaren.org",2202500378,"McLaren-Greater Lansing, Ob/Gyn Pgm, 401 W Greenlawn Ave, Lansing, MI 48910","401 S Ballenger Hwy, Flint, MI 48532","401 W Greenlawn Ave, Lansing, MI 48910-2819","1215 E Michigan Ave, Lansing, MI 48909-7980","321 E Harris St, Charlotte, MI 48813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1515 Lake Lansing Rd, Lansing, MI 48912","111 S Front St, Harrisburg, PA 17105-8700",,,,,,,,,
0,https://freida.ama-assn.org/program/2202531143,Community-based university affiliated,Sparrow Hospital,4,4,No,Yes,July,Yes,No,http://www.sparrow.org/Obstetrics_and_Gynecology_Residency,Not Available,"Anita R Avery
MD
Sparrow Hosp
Ob/Gyn Pgm
1215 E Michigan Ave
Lansing, MI 48912
Tel:
Fax:
E-mail: averyani@msu.edu","Carla B Crowe
BS
Sparrow Hosp
Ob/Gyn Pgm
1215 E Michigan Ave
Lansing, MI 48912
Tel: (517) 364-2577
Fax: (517) 364-3006
E-mail: carla.crowe@sparrow.org",2202531143,"Sparrow Hosp, Ob/Gyn Pgm, 1215 E Michigan Ave, Lansing, MI 48912","1215 E Michigan Ave, Lansing, MI 48909-7980",,,,,4,4,4,4,No,No,"Yes , Codes: 1315220C0",No,11/1/2020,11/16/2020 - 1/22/2021_10/15/2021 - 12/20/2021,9/15/2021,10/1/2021,Yes,65,No,No,3,No,Yes,220_230__,Yes,226-235,"No, require USMLE scores for all applicants",No Answer,Greater than 600,Required,Yes,No,No,7,0,25,0,32,0,57.1,1.2 to 1,65,24,1,Yes,Yes,51.5,8.9,39.5,71.1,28.8,Two times per week for 16 week(s),0,Two times per week for 16 week(s),0,Two times per week for 16 week(s),0,Two times per week for 16 week(s),Not Available,5,10%,8%,"$51,000.00",20,NGO,"$52,020.00",20,NGO,"$53,040.00",20,NGO,"$57,580.00",20,NGO,Yes,NGO,NGO,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Not Available,Within 30 days of starting program,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Optional,Yes,No,No,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2202500376,,,4,4,No,Yes,July,Yes,No,https://sites.google.com/mclarenmeded.org/mclarenmacombobgyn/home,Not Available,"Thomas  Alderson
DO
McLaren Macomb
Ob/Gyn Pgm
1000 Harrington Blvd
Mount Clemens, MI 48043
Tel: (586) 917-5456
Fax: (586) 493-3250
E-mail: jessica.broadwell@mclaren.org","Jessica  Broadwell
BA
McLaren Macomb
Ob/Gyn Pgm
1000 Harrington Blvd
Mount Clemens, MI 48043
Tel: (586) 493-8172
Fax:
E-mail: jessica.broadwell@mclaren.org",2202500376,"McLaren Macomb, Ob/Gyn Pgm, 1000 Harrington Blvd, Mount Clemens, MI 48043","401 S Ballenger Hwy, Flint, MI 48532","1000 Harrington Blvd, Mount Clemens, MI 48043","16001 W 9 Mile Rd, Southfield, MI 48075","3980 John R St, Detroit, MI 48201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19305 W Seven Mile Rd, Detroit, MI 48219",,,,,,,,,,
