,Link,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,sunmary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,African American,Hispanic,Asian,Two or more races,Other race,American Indian or Alaska native,Hawaiian or other Pacific Islander,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/crook-county-or/,C+,C minus,B minus,C minus,B minus,C,A minus,C minus,B,A minus,C+,"Crook County is located in Oregon with a population of 23,011. In Crook County, most residents own their homes. Many retirees live in Crook County and residents tend to be conservative.",,,,,,,,0.28,0.72,,,,,,,,,,,,,,,0.11,0.09,0.06,0.11,0.11,0.12,0.16,0.25,0.06,-0.5,0.13,-0.35,0.37,0.27586206896551735,0.33,0.2222222222222221,0.1,-0.16666666666666663,,,1,0,0,0,0,0.036000000000000004,0.133,0.013000000000000001,0.88,0.01,0.08,0.0,0.02,0.0,0.01,0.0,0.51,0.49,0.2,0.27,0.23,0.24,0.07,0.31,0.35,0.21,0.13
0,https://www.niche.com/places-to-live/c/morgan-county-tn/,C minus,B minus,C minus,C,C+,C,B minus,A minus,C minus,B,C minus,"Morgan County is located in Tennessee with a population of 21,545. In Morgan County, most residents own their homes. Residents of Morgan County tend to be conservative.",,,,,,,,0.18,0.82,,,,,,,,,,,,,,,0.09,0.11,0.08,0.13,0.13,0.15,0.14,0.17,0.04,-0.6666666666666666,0.06,-0.7,0.22,-0.2413793103448275,0.48,0.7777777777777777,0.2,0.6666666666666667,,,0,3,9,0,1,0.034,0.226,0.003,0.92,0.06,0.01,0.0,0.01,0.0,0.0,0.0,0.45,0.55,0.29,0.24,0.21,0.2,0.05,0.38,0.31,0.21,0.1
0,https://www.niche.com/places-to-live/c/clay-county-wv/,C,B,C minus,C,C minus,D+,unavailable,A,C,C+,C minus,"Clay County is located in West Virginia with a population of 8,709. In Clay County, most residents own their homes. Many retirees live in Clay County and residents tend to be conservative.",,,,,,,,0.19,0.81,,,,,,,,,,,,,,,0.12,0.11,0.08,0.09,0.12,0.13,0.15,0.2,0.04,-0.6666666666666666,0.05,-0.75,0.16,-0.4482758620689654,0.52,0.9259259259259258,0.23,0.9166666666666667,,,0,3,8,4,4,0.032,0.271,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.38,0.23,0.19,0.18,0.02,0.4,0.37,0.16,0.07
0,https://www.niche.com/places-to-live/c/somerset-county-me/,C minus,C,B minus,C,C,C+,D,B,B,B,C+,"Somerset County is located in Maine with a population of 50,520. In Somerset County, most residents own their homes. Many retirees live in Somerset County and residents tend to lean conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.11,0.09,0.07,0.11,0.11,0.15,0.16,0.21,0.05,-0.5833333333333333,0.12,-0.4,0.32,0.10344827586206917,0.4,0.4814814814814814,0.12,0.0,,,0,2,0,0,0,0.038,0.203,0.006999999999999999,0.96,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.5,0.5,0.3,0.2,0.24,0.21,0.04,0.34,0.34,0.21,0.11
0,https://www.niche.com/places-to-live/c/sumter-county-al/,D minus,D+,C+,D+,B,C,B,A minus,C minus,C+,B minus,"Sumter County is located in Alabama with a population of 12,797. In Sumter County, most residents own their homes. Residents of Sumter County tend to be liberal.",,,,,,,,0.36,0.64,,,,,,,,,,,,,,,0.11,0.08,0.17,0.12,0.09,0.11,0.14,0.17,0.1,-0.16666666666666663,0.11,-0.45000000000000007,0.3,0.034482758620689724,0.35,0.29629629629629606,0.13,0.08333333333333348,,,0,0,1,0,0,0.045,0.32,0.015,0.25,0.72,0.01,0.02,0.0,0.0,0.0,0.0,0.54,0.46,0.52,0.18,0.15,0.14,0.02,0.49,0.28,0.15,0.07
0,https://www.niche.com/places-to-live/c/clay-county-ky/,C,C+,C,C minus,C,C,B minus,A,C minus,C+,C,"Clay County is located in Kentucky with a population of 20,368. In Clay County, most residents own their homes. Many families live in Clay County and residents tend to be conservative.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.12,0.09,0.07,0.15,0.14,0.14,0.13,0.15,0.06,-0.5,0.04,-0.8,0.2,-0.31034482758620685,0.35,0.29629629629629606,0.35,1.9166666666666665,,,0,0,1,1,0,0.037000000000000005,0.361,0.006999999999999999,0.93,0.04,0.03,0.0,0.01,0.0,0.0,0.0,0.48,0.52,0.47,0.22,0.17,0.12,0.02,0.46,0.35,0.16,0.04
0,https://www.niche.com/places-to-live/c/bracken-county-ky/,C minus,B minus,C,C minus,C,B+,C+,A,C minus,C,D,"Bracken County is located in Kentucky with a population of 8,305. In Bracken County, most residents own their homes. Many families live in Bracken County and residents tend to be conservative.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.13,0.11,0.07,0.12,0.12,0.14,0.15,0.16,0.06,-0.5,0.08,-0.6000000000000001,0.26,-0.10344827586206884,0.46,0.7037037037037037,0.14,0.16666666666666674,,,1,0,0,0,0,0.025,0.179,0.002,0.96,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.5,0.5,0.29,0.18,0.23,0.27,0.03,0.33,0.27,0.28,0.11
0,https://www.niche.com/places-to-live/c/ozark-county-mo/,B minus,C+,C minus,C minus,C minus,C+,B minus,A minus,C,B minus,C minus,"Ozark County is located in Missouri with a population of 9,207. In Ozark County, most residents own their homes. Many retirees live in Ozark County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.11,0.09,0.05,0.08,0.09,0.12,0.18,0.27,0.04,-0.6666666666666666,0.07,-0.6499999999999999,0.28,-0.0344827586206895,0.43,0.5925925925925926,0.18,0.5,,,,,,,,0.024,0.294,0.002,0.95,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.51,0.49,0.4,0.25,0.19,0.14,0.01,0.42,0.35,0.17,0.05
0,https://www.niche.com/places-to-live/c/grant-county-ky/,C minus,C,C,C,C,C+,C+,B+,B minus,C+,C minus,"Grant County is located in Kentucky with a population of 24,951. In Grant County, most residents own their homes. Many families live in Grant County and residents tend to be conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.16,0.11,0.09,0.13,0.12,0.14,0.12,0.14,0.04,-0.6666666666666666,0.09,-0.55,0.26,-0.10344827586206884,0.47,0.7407407407407405,0.13,0.08333333333333348,,,1,2,0,0,0,0.022000000000000002,0.163,0.0,0.94,0.01,0.03,0.0,0.02,0.0,0.0,0.0,0.51,0.49,0.26,0.2,0.23,0.25,0.06,0.28,0.32,0.27,0.12
0,https://www.niche.com/places-to-live/c/lawrence-county-ky/,C+,C+,C,C minus,C minus,C+,B,A,C minus,C+,C,"Lawrence County is located in Kentucky with a population of 15,671. In Lawrence County, most residents own their homes. Many families live in Lawrence County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.14,0.1,0.07,0.11,0.12,0.14,0.14,0.17,0.05,-0.5833333333333333,0.05,-0.75,0.23,-0.2068965517241378,0.43,0.5925925925925926,0.25,1.0833333333333335,,,1,1,0,0,0,0.035,0.263,0.003,0.98,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.41,0.22,0.19,0.14,0.03,0.4,0.33,0.2,0.07
0,https://www.niche.com/places-to-live/c/mccreary-county-ky/,C,B minus,C,C minus,C,B minus,B minus,A minus,C minus,C+,C,"McCreary County is located in Kentucky with a population of 17,465. In McCreary County, most residents own their homes. Many families live in McCreary County and residents tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.12,0.11,0.08,0.14,0.14,0.14,0.13,0.15,0.02,-0.8333333333333333,0.05,-0.75,0.28,-0.0344827586206895,0.41,0.5185185185185184,0.23,0.9166666666666667,,,0,0,3,1,0,0.04,0.33399999999999996,0.004,0.89,0.06,0.02,0.0,0.02,0.0,0.0,0.0,0.45,0.55,0.46,0.23,0.18,0.12,0.01,0.48,0.33,0.13,0.06
0,https://www.niche.com/places-to-live/c/meriwether-county-ga/,D+,C minus,C,C minus,A minus,C+,B,B+,C minus,B,C minus,"Meriwether County is located in Georgia with a population of 21,106. In Meriwether County, most residents own their homes. Many retirees live in Meriwether County and residents tend to lean conservative.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.11,0.11,0.08,0.12,0.11,0.13,0.15,0.2,0.04,-0.6666666666666666,0.06,-0.7,0.3,0.034482758620689724,0.4,0.4814814814814814,0.2,0.6666666666666667,,,,,,,,0.031,0.231,0.006,0.56,0.4,0.02,0.0,0.01,0.01,0.0,0.0,0.52,0.48,0.35,0.22,0.21,0.19,0.03,0.37,0.33,0.22,0.08
0,https://www.niche.com/places-to-live/c/sawyer-county-wi/,B+,B,B+,B+,B,B minus,C minus,B+,B minus,B+,A minus,"Sawyer County is located in Wisconsin with a population of 16,399. In Sawyer County, most residents own their homes. Many retirees live in Sawyer County and residents tend to lean conservative.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.1,0.09,0.06,0.09,0.1,0.13,0.18,0.25,0.09,-0.25,0.15,-0.2500000000000001,0.34,0.1724137931034484,0.34,0.2592592592592593,0.08,-0.33333333333333326,,,0,7,6,0,0,0.034,0.162,0.006,0.77,0.0,0.03,0.01,0.02,0.0,0.17,0.0,0.49,0.51,0.27,0.21,0.23,0.24,0.06,0.29,0.32,0.26,0.13
0,https://www.niche.com/places-to-live/c/kearney-county-ne/,B,A minus,B,B+,C+,B,B minus,A minus,C,B minus,B,"Kearney County is located in Nebraska with a population of 6,529. In Kearney County, most residents own their homes. Many families and retirees live in Kearney County and residents tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.14,0.11,0.07,0.11,0.11,0.12,0.15,0.19,0.07,-0.41666666666666663,0.2,0.0,0.41,0.4137931034482758,0.29,0.07407407407407396,0.04,-0.6666666666666666,,,,,,,,0.02,0.099,0.032,0.92,0.0,0.06,0.0,0.0,0.0,0.01,0.0,0.5,0.5,0.13,0.27,0.21,0.32,0.06,0.23,0.32,0.29,0.16
0,https://www.niche.com/places-to-live/c/navarro-county-tx/,B,B minus,C+,B+,A,B minus,B+,B+,B+,B,B minus,"Navarro County is located in Texas with a population of 48,995. In Navarro County, most residents own their homes. Many families live in Navarro County and residents tend to be conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.14,0.12,0.09,0.12,0.12,0.12,0.13,0.17,0.05,-0.5833333333333333,0.1,-0.5,0.33,0.13793103448275867,0.29,0.07407407407407396,0.22,0.8333333333333335,,,0,1,0,0,0,0.045,0.16899999999999998,0.087,0.56,0.12,0.27,0.01,0.02,0.0,0.0,0.01,0.51,0.49,0.25,0.22,0.23,0.22,0.08,0.31,0.35,0.21,0.13
0,https://www.niche.com/places-to-live/c/mercer-county-oh/,B+,A minus,B+,B+,C,B+,B minus,A minus,B,B,B+,"Mercer County is located in Ohio with a population of 40,884. In Mercer County, most residents own their homes. Many families live in Mercer County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.14,0.12,0.08,0.11,0.11,0.12,0.15,0.17,0.07,-0.41666666666666663,0.11,-0.45000000000000007,0.29,0.0,0.45,0.6666666666666665,0.08,-0.33333333333333326,,,1,0,0,0,0,0.018000000000000002,0.065,0.01,0.95,0.01,0.02,0.01,0.01,0.0,0.0,0.01,0.49,0.51,0.14,0.19,0.27,0.33,0.07,0.22,0.32,0.32,0.14
0,https://www.niche.com/places-to-live/c/parker-county-tx/,A minus,B+,B,B+,B,A,B+,B,B minus,B minus,C minus,"Parker County is located in Texas with a population of 133,811. In Parker County, most residents own their homes. Many families and young professionals live in Parker County and residents tend to be conservative.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.13,0.12,0.08,0.11,0.13,0.14,0.14,0.15,0.09,-0.25,0.18,-0.10000000000000009,0.33,0.13793103448275867,0.29,0.07407407407407396,0.11,-0.08333333333333326,,,,,,,,0.03,0.081,0.032,0.83,0.01,0.12,0.01,0.02,0.0,0.01,0.0,0.5,0.5,0.13,0.15,0.21,0.33,0.19,0.25,0.28,0.23,0.25
0,https://www.niche.com/places-to-live/c/union-county-ms/,A,A,C+,B+,B,B minus,B,A minus,C+,C+,C+,"Union County is located in Mississippi with a population of 28,507. In Union County, most residents own their homes. Many families live in Union County and residents tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.14,0.11,0.08,0.13,0.13,0.13,0.12,0.16,0.06,-0.5,0.08,-0.6000000000000001,0.31,0.06896551724137945,0.34,0.2592592592592593,0.22,0.8333333333333335,,,0,5,3,1,0,0.035,0.15,0.019,0.78,0.15,0.04,0.0,0.02,0.0,0.0,0.0,0.51,0.49,0.27,0.23,0.23,0.23,0.04,0.29,0.38,0.24,0.09
0,https://www.niche.com/places-to-live/c/mccurtain-county-ok/,B,B+,B minus,B,A minus,B,B minus,A,B minus,C+,B,"McCurtain County is located in Oklahoma with a population of 33,016. In McCurtain County, most residents own their homes. Many families live in McCurtain County and residents tend to be conservative.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.14,0.11,0.08,0.12,0.11,0.12,0.13,0.18,0.04,-0.6666666666666666,0.09,-0.55,0.26,-0.10344827586206884,0.43,0.5925925925925926,0.17,0.41666666666666674,,,,,,,,0.03,0.226,0.018000000000000002,0.62,0.08,0.06,0.01,0.1,0.0,0.12,0.01,0.51,0.49,0.33,0.24,0.2,0.19,0.04,0.34,0.36,0.21,0.1
0,https://www.niche.com/places-to-live/c/johnson-county-tx/,B,B minus,B,A minus,B+,B+,B+,B,B,B,C minus,"Johnson County is located in Texas with a population of 167,212. In Johnson County, most residents own their homes. Many families live in Johnson County and residents tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.14,0.12,0.09,0.13,0.13,0.13,0.12,0.14,0.05,-0.5833333333333333,0.13,-0.35,0.31,0.06896551724137945,0.36,0.33333333333333326,0.14,0.16666666666666674,,,10,0,1,0,0,0.023,0.102,0.025,0.72,0.03,0.21,0.01,0.01,0.0,0.0,0.0,0.5,0.5,0.15,0.18,0.24,0.32,0.11,0.25,0.29,0.29,0.18
0,https://www.niche.com/places-to-live/c/nash-county-nc/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/washington-county-md/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/wood-county-wv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/murray-county-mn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/decatur-county-in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
