,Link,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,sunmary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,African American,Hispanic,Asian,Two or more races,Other race,American Indian or Alaska native,Hawaiian or other Pacific Islander,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/dubuque-county-ia/,A minus,A minus,A,A minus,C+,B+,C,B+,B,B,A,"Dubuque County is located in Iowa with a population of 96,982. In Dubuque County, most residents own their homes. Many families and young professionals live in Dubuque County and residents tend to have moderate political views.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.13,0.1,0.1,0.13,0.11,0.12,0.14,0.17,0.11,-0.08333333333333326,0.2,0.0,0.29,0.0,0.33,0.2222222222222221,0.07,-0.41666666666666663,,,9,6,2,0,0,0.026000000000000002,0.11199999999999999,0.017,0.91,0.04,0.02,0.01,0.01,0.0,0.0,0.01,0.51,0.49,0.18,0.17,0.24,0.32,0.09,0.26,0.28,0.29,0.17
0,https://www.niche.com/places-to-live/c/dekalb-county-in/,B,A minus,B+,B,C,B+,C+,A minus,A minus,B,B,"DeKalb County is located in Indiana with a population of 42,927. In DeKalb County, most residents own their homes. Many families live in DeKalb County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.13,0.11,0.08,0.12,0.12,0.14,0.14,0.16,0.05,-0.5833333333333333,0.13,-0.35,0.3,0.034482758620689724,0.42,0.5555555555555554,0.1,-0.16666666666666663,,,,,,,,0.024,0.114,0.006,0.95,0.01,0.03,0.0,0.01,0.0,0.0,0.0,0.5,0.5,0.17,0.22,0.26,0.28,0.07,0.24,0.34,0.28,0.14
0,https://www.niche.com/places-to-live/c/sauk-county-wi/,B,B minus,A minus,B+,C+,B,C,B,A minus,A,B,"Sauk County is located in Wisconsin with a population of 63,922. In Sauk County, most residents own their homes. Many families and young professionals live in Sauk County and residents tend to have moderate political views.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.13,0.1,0.08,0.12,0.12,0.13,0.14,0.18,0.07,-0.41666666666666663,0.17,-0.15000000000000002,0.33,0.13793103448275867,0.34,0.2592592592592593,0.09,-0.25,,,,,,,,0.02,0.098,0.019,0.91,0.01,0.05,0.01,0.01,0.0,0.01,0.0,0.5,0.5,0.17,0.2,0.25,0.31,0.08,0.24,0.32,0.29,0.16
0,https://www.niche.com/places-to-live/c/washita-county-ok/,B+,A,C,B,B,B,B,A,C+,D+,C+,"Washita County is located in Oklahoma with a population of 11,225. In Washita County, most residents own their homes. Many families and young professionals live in Washita County and residents tend to be conservative.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.14,0.11,0.08,0.12,0.12,0.12,0.15,0.18,0.07,-0.41666666666666663,0.14,-0.29999999999999993,0.28,-0.0344827586206895,0.41,0.5185185185185184,0.1,-0.16666666666666663,,,,,,,,0.03,0.146,0.015,0.83,0.01,0.1,0.0,0.04,0.0,0.02,0.0,0.5,0.5,0.24,0.18,0.24,0.28,0.05,0.3,0.29,0.26,0.15
0,https://www.niche.com/places-to-live/c/ste-genevieve-county-mo/,A,A,C,B+,C,A minus,B minus,A minus,C,B+,C,"Ste. Genevieve County is located in Missouri with a population of 17,848. In Ste. Genevieve County, most residents own their homes. Residents of Ste. Genevieve County tend to be conservative.",,,,,,,,0.2,0.8,,,,,,,,,,,,,,,0.11,0.11,0.07,0.11,0.11,0.13,0.17,0.19,0.09,-0.25,0.11,-0.45000000000000007,0.3,0.034482758620689724,0.39,0.4444444444444444,0.11,-0.08333333333333326,,,0,4,1,0,0,0.022000000000000002,0.115,0.004,0.96,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.49,0.51,0.18,0.18,0.2,0.36,0.07,0.27,0.29,0.27,0.16
0,https://www.niche.com/places-to-live/c/hunt-county-tx/,B,B minus,B+,B+,A minus,B+,B,B+,B minus,B,C,"Hunt County is located in Texas with a population of 94,162. In Hunt County, most residents own their homes. Many families live in Hunt County and residents tend to be conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.13,0.11,0.1,0.12,0.12,0.13,0.13,0.16,0.07,-0.41666666666666663,0.13,-0.35,0.31,0.06896551724137945,0.34,0.2592592592592593,0.15,0.25,,,2,2,0,0,0,0.028999999999999998,0.16,0.042,0.72,0.08,0.16,0.01,0.02,0.0,0.01,0.0,0.51,0.49,0.23,0.19,0.22,0.27,0.09,0.32,0.29,0.23,0.16
0,https://www.niche.com/places-to-live/c/garland-county-ar/,B+,B,A minus,B,B,B minus,B,B+,B,C+,B,"Garland County is located in Arkansas with a population of 98,555. In Garland County, most residents own their homes. Many young professionals and retirees live in Garland County and residents tend to be conservative.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.12,0.09,0.07,0.11,0.11,0.12,0.15,0.23,0.08,-0.33333333333333326,0.14,-0.29999999999999993,0.36,0.24137931034482762,0.31,0.14814814814814814,0.11,-0.08333333333333326,,,1,0,0,0,0,0.03,0.184,0.023,0.82,0.08,0.06,0.01,0.02,0.0,0.01,0.0,0.52,0.48,0.27,0.23,0.23,0.2,0.07,0.31,0.34,0.23,0.12
0,https://www.niche.com/places-to-live/c/hamblen-county-tn/,A minus,B,B minus,B+,B,C+,B minus,B+,B,B+,B minus,"Hamblen County is located in Tennessee with a population of 64,132. In Hamblen County, most residents own their homes. Many families live in Hamblen County and residents tend to be conservative.",,,,,,,,0.33,0.67,,,,,,,,,,,,,,,0.12,0.11,0.08,0.11,0.12,0.14,0.13,0.18,0.06,-0.5,0.11,-0.45000000000000007,0.26,-0.10344827586206884,0.39,0.4444444444444444,0.19,0.5833333333333335,,,4,24,30,1,0,0.040999999999999995,0.17,0.049,0.81,0.04,0.12,0.01,0.02,0.0,0.0,0.0,0.51,0.49,0.28,0.24,0.23,0.22,0.04,0.31,0.36,0.23,0.1
0,https://www.niche.com/places-to-live/c/stark-county-nd/,B minus,B minus,A minus,B,B minus,A,unavailable,B,B,B minus,A minus,"Stark County is located in North Dakota with a population of 31,081. In Stark County, most residents own their homes. Many families and young professionals live in Stark County and residents tend to be conservative.",,,,,,,,0.39,0.61,,,,,,,,,,,,,,,0.16,0.1,0.09,0.17,0.12,0.12,0.12,0.13,0.06,-0.5,0.17,-0.15000000000000002,0.36,0.24137931034482762,0.32,0.18518518518518512,0.1,-0.16666666666666663,,,0,1,4,1,0,0.018000000000000002,0.08900000000000001,0.02,0.87,0.02,0.05,0.01,0.02,0.0,0.01,0.0,0.49,0.51,0.16,0.15,0.21,0.34,0.15,0.23,0.21,0.29,0.27
0,https://www.niche.com/places-to-live/c/san-saba-county-tx/,A minus,B+,C+,B,A minus,A,A minus,B+,C+,C+,C+,"San Saba County is located in Texas with a population of 5,991. In San Saba County, most residents own their homes. Many retirees live in San Saba County and residents tend to be conservative.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.1,0.11,0.09,0.12,0.11,0.11,0.13,0.23,0.03,-0.75,0.11,-0.45000000000000007,0.26,-0.10344827586206884,0.35,0.29629629629629606,0.25,1.0833333333333335,,,1,0,0,0,0,0.012,0.13699999999999998,0.075,0.64,0.02,0.3,0.0,0.04,0.0,0.0,0.0,0.49,0.51,0.27,0.23,0.22,0.22,0.07,0.33,0.37,0.19,0.11
0,https://www.niche.com/places-to-live/c/monroe-county-ms/,B minus,B+,C,B,B+,C+,B+,A,C+,B,C+,"Monroe County is located in Mississippi with a population of 35,673. In Monroe County, most residents own their homes. Many families live in Monroe County and residents tend to be conservative.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.12,0.11,0.08,0.12,0.11,0.13,0.14,0.19,0.06,-0.5,0.11,-0.45000000000000007,0.28,-0.0344827586206895,0.36,0.33333333333333326,0.19,0.5833333333333335,,,6,8,9,1,1,0.027000000000000003,0.17,0.003,0.67,0.31,0.01,0.0,0.01,0.0,0.0,0.0,0.52,0.48,0.31,0.22,0.2,0.22,0.05,0.32,0.34,0.23,0.12
0,https://www.niche.com/places-to-live/c/perry-county-in/,B+,A minus,B+,B,C+,A,B,A,B minus,B minus,C+,"Perry County is located in Indiana with a population of 19,102. In Perry County, most residents own their homes. Many families live in Perry County and residents tend to lean conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.11,0.11,0.07,0.13,0.13,0.13,0.15,0.18,0.07,-0.41666666666666663,0.09,-0.55,0.29,0.0,0.45,0.6666666666666665,0.1,-0.16666666666666663,,,1,0,0,0,0,0.019,0.11699999999999999,0.005,0.94,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.47,0.53,0.22,0.22,0.24,0.26,0.06,0.27,0.32,0.28,0.13
0,https://www.niche.com/places-to-live/c/cass-county-mo/,B,B,B+,B+,B minus,A minus,B minus,B,B,B,C,"Cass County is located in Missouri with a population of 103,597. In Cass County, most residents own their homes. Many families and young professionals live in Cass County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.13,0.11,0.08,0.12,0.13,0.13,0.14,0.17,0.09,-0.25,0.17,-0.15000000000000002,0.32,0.10344827586206917,0.34,0.2592592592592593,0.08,-0.33333333333333326,,,0,1,0,0,0,0.025,0.08900000000000001,0.01,0.88,0.04,0.04,0.01,0.02,0.0,0.0,0.0,0.51,0.49,0.14,0.16,0.23,0.34,0.13,0.23,0.28,0.29,0.2
0,https://www.niche.com/places-to-live/c/cass-county-ne/,B,B,B,B+,C,A minus,A,B,C+,A minus,C,"Cass County is located in Nebraska with a population of 25,888. In Cass County, most residents own their homes. Many families live in Cass County and residents tend to be conservative.",,,,,,,,0.18,0.82,,,,,,,,,,,,,,,0.13,0.11,0.07,0.1,0.12,0.14,0.15,0.17,0.09,-0.25,0.19,-0.050000000000000044,0.37,0.27586206896551735,0.3,0.11111111111111094,0.06,-0.5,,,1,4,13,4,0,0.022000000000000002,0.067,0.005,0.94,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.5,0.5,0.14,0.15,0.23,0.36,0.12,0.23,0.26,0.29,0.22
0,https://www.niche.com/places-to-live/c/crawford-county-ia/,B,B,B+,B+,A minus,B minus,C+,A,B minus,C+,B,"Crawford County is located in Iowa with a population of 17,034. In Crawford County, most residents own their homes. Residents of Crawford County tend to be conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.14,0.11,0.1,0.11,0.1,0.13,0.14,0.17,0.04,-0.6666666666666666,0.11,-0.45000000000000007,0.29,0.0,0.37,0.37037037037037024,0.2,0.6666666666666667,,,1,0,0,0,0,0.042,0.177,0.135,0.66,0.03,0.28,0.02,0.01,0.0,0.0,0.0,0.5,0.5,0.23,0.19,0.2,0.32,0.07,0.28,0.29,0.3,0.14
0,https://www.niche.com/places-to-live/c/saunders-county-ne/,B+,B+,B,B+,C,A,B minus,B+,C,B+,C+,"Saunders County is located in Nebraska with a population of 21,165. In Saunders County, most residents own their homes. Residents of Saunders County tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.14,0.11,0.07,0.11,0.11,0.13,0.15,0.18,0.07,-0.41666666666666663,0.18,-0.10000000000000009,0.37,0.27586206896551735,0.31,0.14814814814814814,0.07,-0.41666666666666663,,,,,,,,0.016,0.08199999999999999,0.004,0.95,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.49,0.51,0.14,0.17,0.24,0.35,0.1,0.22,0.27,0.3,0.2
0,https://www.niche.com/places-to-live/c/jones-county-tx/,B minus,A,C+,B minus,A,B+,A,A minus,B minus,C minus,C+,"Jones County is located in Texas with a population of 19,943. In Jones County, most residents own their homes. Residents of Jones County tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.08,0.09,0.09,0.18,0.16,0.13,0.12,0.15,0.03,-0.75,0.09,-0.55,0.28,-0.0344827586206895,0.39,0.4444444444444444,0.22,0.8333333333333335,,,,,,,,0.017,0.136,0.027000000000000003,0.54,0.14,0.28,0.0,0.04,0.0,0.0,0.0,0.37,0.63,0.22,0.24,0.23,0.23,0.07,0.38,0.3,0.21,0.11
0,https://www.niche.com/places-to-live/c/moore-county-tx/,B,B minus,B,B+,A,C,A,B+,B,C,A minus,"Moore County is located in Texas with a population of 21,399. In Moore County, most residents own their homes. Many families live in Moore County and residents tend to be conservative.",,,,,,,,0.34,0.66,,,,,,,,,,,,,,,0.19,0.12,0.1,0.13,0.13,0.11,0.1,0.11,0.05,-0.5833333333333333,0.09,-0.55,0.27,-0.06896551724137923,0.26,-0.03703703703703709,0.33,1.7500000000000004,,,,,,,,0.035,0.124,0.203,0.32,0.03,0.56,0.07,0.01,0.0,0.0,0.0,0.48,0.52,0.15,0.21,0.31,0.27,0.06,0.23,0.31,0.31,0.15
0,https://www.niche.com/places-to-live/c/cottonwood-county-mn/,B+,A minus,B,B+,B minus,B minus,C minus,A,C+,C,A minus,"Cottonwood County is located in Minnesota with a population of 11,299. In Cottonwood County, most residents own their homes. Many retirees live in Cottonwood County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.14,0.1,0.07,0.1,0.1,0.12,0.14,0.23,0.05,-0.5833333333333333,0.15,-0.2500000000000001,0.33,0.13793103448275867,0.36,0.33333333333333326,0.11,-0.08333333333333326,,,,,,,,0.025,0.11,0.047,0.86,0.01,0.08,0.04,0.01,0.0,0.0,0.0,0.5,0.5,0.19,0.25,0.25,0.27,0.04,0.24,0.33,0.29,0.13
0,https://www.niche.com/places-to-live/c/barton-county-ks/,B minus,B,B,B minus,B,B minus,B minus,A minus,B minus,C+,A,"Barton County is located in Kansas with a population of 26,453. In Barton County, most residents own their homes. Residents of Barton County tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.13,0.11,0.09,0.12,0.11,0.1,0.15,0.19,0.06,-0.5,0.15,-0.2500000000000001,0.37,0.27586206896551735,0.32,0.18518518518518512,0.11,-0.08333333333333326,,,,,,,,0.025,0.155,0.040999999999999995,0.82,0.01,0.15,0.0,0.01,0.0,0.01,0.0,0.51,0.49,0.24,0.21,0.23,0.26,0.05,0.29,0.32,0.27,0.13
0,https://www.niche.com/places-to-live/c/palo-alto-county-ia/,C+,B+,B,B minus,C+,A,C,A,C+,B minus,A minus,"Palo Alto County is located in Iowa with a population of 9,003. In Palo Alto County, most residents own their homes. Many young professionals and retirees live in Palo Alto County and residents tend to be conservative.",,,,,,,,0.28,0.72,,,,,,,,,,,,,,,0.13,0.1,0.08,0.11,0.11,0.11,0.14,0.22,0.07,-0.41666666666666663,0.18,-0.10000000000000009,0.38,0.3103448275862071,0.29,0.07407407407407396,0.07,-0.41666666666666663,,,,,,,,0.009000000000000001,0.064,0.021,0.93,0.02,0.03,0.0,0.01,0.0,0.0,0.0,0.5,0.5,0.2,0.21,0.26,0.25,0.07,0.24,0.34,0.29,0.12
0,https://www.niche.com/places-to-live/c/union-parish-la/,C+,B+,C minus,B minus,A minus,B+,unavailable,A,B minus,C+,C+,"Union Parish is a County in Louisiana with a population of 22,353. In Union Parish, most residents own their homes. Many families and retirees live in Union Parish and residents tend to be conservative.",,,,,,,,0.18,0.82,,,,,,,,,,,,,,,0.12,0.1,0.08,0.11,0.11,0.12,0.15,0.2,0.04,-0.6666666666666666,0.13,-0.35,0.24,-0.1724137931034483,0.45,0.6666666666666665,0.14,0.16666666666666674,,,3,3,8,1,0,0.023,0.16699999999999998,0.015,0.69,0.25,0.05,0.0,0.01,0.0,0.0,0.0,0.5,0.5,0.3,0.2,0.22,0.2,0.07,0.32,0.32,0.23,0.13
0,https://www.niche.com/places-to-live/c/genesee-county-mi/,B minus,B minus,A minus,B+,B+,C+,C,B+,A minus,B+,B minus,"Genesee County is located in Michigan with a population of 407,875. In Genesee County, most residents own their homes. Many families live in Genesee County and residents tend to lean liberal.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.12,0.11,0.09,0.12,0.12,0.13,0.14,0.17,0.08,-0.33333333333333326,0.13,-0.35,0.38,0.3103448275862071,0.32,0.18518518518518512,0.09,-0.25,,,5,11,28,12,9,0.055,0.187,0.009000000000000001,0.72,0.2,0.03,0.01,0.03,0.0,0.0,0.0,0.52,0.48,0.25,0.21,0.23,0.23,0.07,0.3,0.31,0.24,0.15
0,https://www.niche.com/places-to-live/c/calhoun-county-mi/,B minus,B minus,A minus,B+,B+,B,C minus,B+,B+,B+,A minus,"Calhoun County is located in Michigan with a population of 134,212. In Calhoun County, most residents own their homes. Many families and young professionals live in Calhoun County and residents tend to lean conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.12,0.11,0.09,0.12,0.12,0.13,0.14,0.17,0.07,-0.41666666666666663,0.14,-0.29999999999999993,0.33,0.13793103448275867,0.37,0.37037037037037024,0.09,-0.25,,,1,0,0,0,0,0.038,0.163,0.025,0.78,0.1,0.05,0.02,0.04,0.0,0.0,0.0,0.51,0.49,0.24,0.23,0.23,0.24,0.06,0.29,0.33,0.25,0.14
0,https://www.niche.com/places-to-live/c/sandoval-county-nm/,C,C,B minus,B,A,B minus,A,C minus,A,A,C+,"Sandoval County is located in New Mexico with a population of 142,704. In Sandoval County, most residents own their homes. Many families and young professionals live in Sandoval County and residents tend to have moderate political views.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.12,0.12,0.08,0.12,0.13,0.13,0.14,0.17,0.12,0.0,0.18,-0.10000000000000009,0.34,0.1724137931034484,0.25,-0.07407407407407418,0.1,-0.16666666666666663,,,1,0,0,0,0,0.042,0.126,0.019,0.43,0.02,0.39,0.01,0.02,0.0,0.12,0.0,0.51,0.49,0.17,0.18,0.24,0.31,0.11,0.27,0.29,0.25,0.19
0,https://www.niche.com/places-to-live/c/plaquemines-parish-la/,A minus,B,B,B+,A,C+,B,B minus,B minus,C+,C+,"Plaquemines Parish is a County in Louisiana with a population of 23,338. In Plaquemines Parish, most residents own their homes. Many families live in Plaquemines Parish and residents tend to be conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.14,0.12,0.08,0.13,0.12,0.15,0.12,0.13,0.05,-0.5833333333333333,0.14,-0.29999999999999993,0.29,0.0,0.35,0.29629629629629606,0.16,0.3333333333333335,,,2,0,0,0,0,0.023,0.18100000000000002,0.022000000000000002,0.64,0.2,0.07,0.04,0.04,0.0,0.01,0.0,0.5,0.5,0.24,0.17,0.24,0.25,0.1,0.28,0.28,0.23,0.21
0,https://www.niche.com/places-to-live/c/clark-county-nv/,B minus,D+,A,B,A+,B minus,A+,D+,A,A,B,"Clark County is located in Nevada with a population of 2,182,004. In Clark County, most residents own their homes. Many families and young professionals live in Clark County and residents tend to lean liberal.",,,,,,,,0.46,0.54,,,,,,,,,,,,,,,0.13,0.11,0.08,0.15,0.14,0.13,0.12,0.14,0.08,-0.33333333333333326,0.16,-0.20000000000000007,0.33,0.13793103448275867,0.28,0.03703703703703698,0.14,0.16666666666666674,,,11,20,19,6,1,0.042,0.136,0.111,0.43,0.11,0.31,0.1,0.04,0.0,0.0,0.01,0.5,0.5,0.19,0.19,0.23,0.28,0.11,0.24,0.32,0.26,0.18
0,https://www.niche.com/places-to-live/c/coles-county-il/,C+,B minus,A,B minus,C+,B,B minus,B+,B minus,B,A,"Coles County is located in Illinois with a population of 51,353. In Coles County, most residents own their homes. Many young professionals live in Coles County and residents tend to be conservative.",,,,,,,,0.39,0.61,,,,,,,,,,,,,,,0.1,0.08,0.18,0.13,0.11,0.11,0.13,0.17,0.11,-0.08333333333333326,0.15,-0.2500000000000001,0.35,0.2068965517241379,0.3,0.11111111111111094,0.09,-0.25,,,0,0,1,0,0,0.034,0.207,0.013999999999999999,0.91,0.04,0.03,0.01,0.01,0.0,0.0,0.0,0.52,0.48,0.28,0.21,0.22,0.22,0.06,0.33,0.31,0.24,0.12
0,https://www.niche.com/places-to-live/c/logan-county-il/,B,B+,A minus,B minus,B minus,B minus,B minus,A minus,B,C,B+,"Logan County is located in Illinois with a population of 29,003. In Logan County, most residents own their homes. Residents of Logan County tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.1,0.09,0.1,0.13,0.13,0.12,0.14,0.18,0.06,-0.5,0.14,-0.29999999999999993,0.33,0.13793103448275867,0.35,0.29629629629629606,0.11,-0.08333333333333326,,,3,1,1,0,0,0.033,0.094,0.009000000000000001,0.86,0.07,0.03,0.01,0.02,0.0,0.0,0.0,0.51,0.49,0.18,0.2,0.25,0.29,0.08,0.27,0.3,0.27,0.16
0,https://www.niche.com/places-to-live/c/shelby-county-oh/,B,B+,B+,B+,C+,B,C+,A minus,B minus,B,B+,"Shelby County is located in Ohio with a population of 48,749. In Shelby County, most residents own their homes. Many families live in Shelby County and residents tend to be conservative.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.13,0.12,0.08,0.11,0.12,0.13,0.14,0.16,0.07,-0.41666666666666663,0.12,-0.4,0.3,0.034482758620689724,0.41,0.5185185185185184,0.1,-0.16666666666666663,,,1,1,0,0,0,0.031,0.087,0.008,0.93,0.03,0.02,0.01,0.02,0.0,0.0,0.0,0.5,0.5,0.16,0.19,0.24,0.33,0.09,0.24,0.31,0.28,0.17
0,https://www.niche.com/places-to-live/c/baraga-county-mi/,B+,B+,C,B,B+,B minus,C minus,A minus,C+,A minus,B+,"Baraga County is located in Michigan with a population of 8,421. In Baraga County, most residents own their homes. Many retirees live in Baraga County and residents tend to be conservative.",,,,,,,,0.2,0.8,,,,,,,,,,,,,,,0.09,0.09,0.08,0.12,0.11,0.14,0.15,0.22,0.06,-0.5,0.1,-0.5,0.33,0.13793103448275867,0.41,0.5185185185185184,0.11,-0.08333333333333326,,,0,0,0,0,1,0.032,0.14800000000000002,0.006999999999999999,0.73,0.09,0.02,0.0,0.06,0.0,0.1,0.0,0.45,0.55,0.28,0.2,0.25,0.22,0.05,0.31,0.32,0.26,0.1
0,https://www.niche.com/places-to-live/c/haskell-county-ok/,B,A minus,C,B+,B+,C+,B,A,C minus,B minus,B minus,"Haskell County is located in Oklahoma with a population of 12,687. In Haskell County, most residents own their homes. Many families and retirees live in Haskell County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.12,0.12,0.08,0.11,0.12,0.12,0.13,0.2,0.04,-0.6666666666666666,0.12,-0.4,0.31,0.06896551724137945,0.37,0.37037037037037024,0.15,0.25,,,,,,,,0.044000000000000004,0.18899999999999997,0.011000000000000001,0.7,0.01,0.04,0.01,0.15,0.0,0.09,0.0,0.5,0.5,0.32,0.21,0.23,0.2,0.05,0.37,0.31,0.21,0.11
0,https://www.niche.com/places-to-live/c/boone-county-il/,B,C+,B+,B+,B+,B+,C,B,B+,B+,C+,"Boone County is located in Illinois with a population of 53,537. In Boone County, most residents own their homes. Many families and young professionals live in Boone County and residents tend to lean conservative.",,,,,,,,0.19,0.81,,,,,,,,,,,,,,,0.12,0.14,0.09,0.11,0.12,0.15,0.12,0.16,0.09,-0.25,0.14,-0.29999999999999993,0.28,-0.0344827586206895,0.35,0.29629629629629606,0.14,0.16666666666666674,,,,,,,,0.040999999999999995,0.1,0.063,0.73,0.02,0.22,0.01,0.02,0.0,0.0,0.0,0.5,0.5,0.15,0.17,0.23,0.31,0.13,0.26,0.3,0.23,0.21
0,https://www.niche.com/places-to-live/c/kent-county-md/,B minus,C minus,B+,C+,B,B minus,A minus,C+,B,B,B+,"Kent County is located in Maryland with a population of 19,536. In Kent County, most residents own their homes. Many young professionals and retirees live in Kent County and residents tend to have moderate political views.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.09,0.07,0.13,0.1,0.09,0.12,0.15,0.26,0.16,0.3333333333333335,0.2,0.0,0.24,-0.1724137931034483,0.3,0.11111111111111094,0.11,-0.08333333333333326,,,3,6,3,1,0,0.027000000000000003,0.115,0.033,0.78,0.14,0.04,0.01,0.02,0.0,0.0,0.0,0.52,0.48,0.19,0.21,0.19,0.27,0.14,0.3,0.25,0.24,0.21
